@relation Review_sentiment


@attribute adjective_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
4.414,5
-0.034399999999999986,2
0.004,1
-0.0048,4
-1.7461,2
0.6116,5
-0.1722999999999999,4
-0.5274,1
0,1
0.3716,3
0.17980000000000004,1
0.3166,3
0.3526,1
2.2645999999999997,4
0.8725,2
1.295,2
0.1819,1
0.0032000000000000006,2
-0.1996,2
2.3446,5
0.008,1
0,4
-0.1563000000000001,2
-0.6508,2
1.1795000000000004,2
0,1
1.4193000000000002,5
-0.0127,1
1.3321999999999998,5
0.35530000000000006,1
0.3266,4
0.0006000000000000449,3
-0.6714999999999998,4
-0.2887,2
7.451299999999998,4
0.8320000000000001,2
0.0949,5
0.3716,4
0.6124,5
0.5418,4
7.263199999999998,4
0.5524000000000001,1
1.3614000000000002,3
0,3
1.3247999999999998,3
0.3796,5
-0.35929999999999995,5
1.0387,5
0.9054,4
1.0756999999999999,3
0.13559999999999997,1
-1.2447000000000001,1
-0.4186999999999999,2
-1.0098,2
0.39769999999999994,3
1.8043,5
-1.8899,1
1.3921999999999999,3
0.2967000000000001,3
0.008,1
-0.34659999999999996,2
0.01569999999999999,2
2.3357000000000006,3
3.2273999999999994,5
1.0595999999999999,5
-0.9166,3
0,1
0.37079999999999996,2
1.0851000000000002,4
-0.39499999999999996,4
-0.3071,2
0.5726,2
-1.4638,3
0.9495,3
-0.17360000000000003,3
0.838,4
0.0032000000000000006,2
0.2245,3
1.4547999999999999,5
0.004,1
1.4197,3
0.7806,4
0.9986000000000002,2
1.5440999999999998,4
7.451299999999998,4
-0.23570000000000008,1
1.305,3
0,4
0.004,5
0.3716,5
-0.39540000000000003,5
0.46669999999999995,4
0.3756,4
0.6170000000000001,3
3.6912,3
0.8728,5
0.477,2
5.2302,2
1.5208999999999997,3
0.7402,4
1.4619,4
0.393,1
1.0737999999999999,1
0.012,1
0.393,5
-0.13929999999999998,1
0,5
-1.1795,3
0,2
2.780900000000001,2
0.9984,2
0,1
0.004,5
0.5092,5
0.47259999999999996,5
0,1
1.0969,4
-0.39899999999999997,2
0.12010000000000001,1
0.10399999999999998,1
-0.16849999999999998,1
0.8230000000000001,1
0.44629999999999986,2
0.034300000000000025,4
0.4324,2
2.553,5
1.312,5
0,5
1.9893999999999998,5
2.4037,4
2.6346999999999996,3
0,4
-0.35380000000000006,3
-0.2189,2
0,1
1.1539,2
0.3422,5
-0.9916,2
0.621,2
1.0434000000000005,3
-1.5164,1
0.2549999999999999,5
-1.3375000000000001,1
4.267400000000001,4
0.9782,5
0,2
0.8920999999999999,2
2.4599,4
4.577699999999999,4
-0.7893000000000001,3
1.1126,5
1.3628,2
0.7502,4
0.0799,1
0.6496,4
0,1
0.2421,1
0.34040000000000004,3
0,4
-1.1795,3
0.7241,1
1.5771,5
1.2872,5
0.5106,3
0.1004,1
0.15189999999999995,3
1.2088999999999999,3
-1.1261,2
1.1487,4
0.7852,3
0.3358,2
-0.6577000000000001,3
1.7813999999999997,2
-0.0007999999999999995,1
2.9846,4
4.3239,5
1.0554999999999999,5
0,4
-0.0048,1
0.9195000000000002,3
0.2381,2
-0.26879999999999993,1
-0.8187,3
0.27109999999999995,2
-0.7666,3
0.7528999999999999,5
0.6504999999999999,3
0.004,1
0.8728,3
0,4
1.0064,5
1.8681,5
0.3796,3
0,2
0.8983000000000001,1
0.7504,3
1.7093,5
0.3756,1
0.0949,5
0.21630000000000002,4
-1.7384,2
1.1774,2
0.8255,5
-0.6954,4
-0.39899999999999997,4
0.3836,3
0.6965,5
9.550499999999994,4
-0.02739999999999998,5
2.193,1
-0.10249999999999998,2
-0.3111,2
0,3
1.0104,1
0.3716,1
1.6177000000000001,4
-1.0689,1
-0.24159999999999998,4
-0.034399999999999986,2
0.9975999999999999,4
0.10460000000000025,3
0.8760999999999999,5
1.3516,5
0.9549999999999998,2
0.2156,4
0,1
-0.2635,1
-0.0007999999999999995,4
2.6955999999999998,5
-1.7783,1
0.3653999999999999,2
0,1
6.875299999999996,4
0.21140000000000003,2
0.5526,4
2.2834000000000003,1
0.1008,4
2.6346999999999996,3
0.19740000000000002,5
0.393,5
0.5092,5
0,3
-0.4367,3
0.09190000000000001,1
0.3637,3
0,2
-0.39099999999999996,3
-0.0167,2
0.7618,2
2.9869000000000003,4
-0.5432,1
6.45729999999999,4
2.1416,1
0.004,3
-0.22779999999999997,2
-0.2286,2
0,5
-0.425,3
0.4885,5
0.9641,2
1.7371,5
0.3164999999999999,4
1.1325,1
0.3379,2
-0.4348000000000001,4
0,3
0.1018,4
4.746499999999999,3
-0.3519,1
0.092,5
0.9628,4
2.182300000000001,5
-0.4355,1
-0.16860000000000003,3
0,2
2.5528,3
-0.6461,2
0.8314,1
0.7949999999999999,2
0.6076,5
1.1028,4
1.2658,5
1.3434,4
1.4002,2
0,5
-0.9206,3
1.9765000000000001,5
0.8199000000000001,3
0.849,5
0.5051,5
0.393,1
0.004,1
0.5752,3
-2.2613000000000003,3
0.725,2
0.9742,4
0.4634,4
0,3
0,5
0.004,1
0.0878,4
3.2496,1
-1.4985999999999997,3
1.0756000000000003,1
-0.6008,2
0.004,2
1.4838000000000002,4
0.8406,3
-0.02739999999999998,2
0,1
0.32120000000000004,2
0,4
-0.09809999999999999,1
0.9345999999999999,3
0,4
1.6986999999999999,5
1.1842,2
6.128999999999999,5
-1.1509,1
-0.9394,4
0.393,3
1.4425,5
0.1617,1
1.1044,5
0.5543,5
0.224,1
0.1169,2
-0.28259999999999996,1
1.3961999999999997,3
0.7714,4
0.7716000000000001,3
1.3727999999999998,3
1.1836,1
1.7606,5
-0.1513,1
3.3129,4
0.004,5
-0.17049999999999998,2
-0.4964999999999998,2
0,3
0.2327,3
1.0931,4
0,1
1.5307999999999997,2
-0.6738999999999999,3
1.4055,2
0.9884999999999999,4
0.7152000000000001,4
0.2219999999999999,2
0.393,5
1.2625,2
1.1294,5
0.0605,1
-0.41469999999999985,4
-0.14839999999999992,2
0.4464,2
0.5586,3
0,4
0.6789000000000001,2
3.6185,4
0,3
0.4825,4
-0.7814000000000001,1
-0.33560000000000023,3
0,5
0,5
0.0901,4
0.741,1
0.5052,5
0.08090000000000008,1
-0.45199999999999996,4
0.3597,3
0.09190000000000001,3
0.4788,5
1.5874,2
0.004,5
-0.12990000000000002,1
0.9234,2
1.3635000000000002,4
0.6506999999999998,5
0.3716,3
1.3102,4
-0.5793000000000001,2
-1.3655,2
0,4
0.9617,5
0.12340000000000004,4
0.3756,1
0.04700000000000004,1
0.5131,1
0.693,3
0.3837,3
1.0741999999999998,4
1.5976,1
0.004,5
-0.0048,5
0.004,2
2.1416,1
-0.31,5
0.3716,5
-0.09669999999999984,3
-1.5412,1
0.10479999999999995,3
0.1058,5
0.2096,4
0.3797,3
0.5052,5
0.241,1
0.5903,4
0.6741999999999999,2
0.36679999999999996,2
-0.21480000000000007,3
-0.11010000000000006,3
0.43910000000000005,1
0,1
-1.4595,4
0.37079999999999996,2
0.5574999999999999,2
1.5686,2
0.7472,4
1.2489,5
0.3404,5
-0.4858,1
0.004,1
-0.3487,2
-0.7801,3
0.7182,5
0.6690999999999999,3
0.1991,5
0.5688,5
0.4209,3
-0.019399999999999976,3
0.33089999999999997,5
0.8982,3
0.9754999999999998,2
0.3206,3
-0.7666,1
0,3
0.14850000000000002,1
-0.38260000000000005,1
-0.025,4
2.3369,4
0.8196999999999999,5
0,5
0,1
4.441199999999999,3
-1.3881000000000001,2
-0.31770000000000004,2
-1.3691999999999998,2
0.05519999999999997,3
-0.8609,1
-0.46420000000000017,4
-0.7666,2
1.2609000000000004,2
0.7432,5
-0.26739999999999986,4
2.9696000000000002,4
1.3923,4
0.8198,4
0,1
2.9239,4
-0.5751,1
0.3716,4
0.09290000000000001,2
1.3458999999999999,2
-0.3129,1
0.8728,3
3.1284000000000005,4
0.36679999999999996,5
0.9048,2
-0.18130000000000013,3
0.9722,1
0.004,5
0.004,1
0.6690999999999999,3
2.0762,5
-0.1673,1
-0.3892,3
-0.07730000000000015,3
0.20479999999999998,5
-0.0048,2
0,5
0.12010000000000001,5
-0.7706,3
0.3261,4
0.008,2
-0.2827,2
0,2
0.3716,4
-0.1683,4
2.3361,5
0.3608,4
0.3797,3
0.7127999999999999,4
0.5052,5
0.393,5
-0.40379999999999994,4
-1.1480000000000001,2
0.3716,3
1.1199,4
0.397,1
-0.5655,1
1.0598,2
0.09139999999999998,3
-0.5476,1
1.011,3
-0.5120999999999999,2
5.454899999999998,4
0.397,4
1.0493,3
1.1597,1
-0.2716,2
0.028100000000000014,1
0,1
0.008,4
-0.3778,1
0.3716,2
0.5482,2
0.012,5
1.1148,5
0.0946,1
1.8699999999999999,3
-0.7714,2
0.3716,1
0.3412,4
0.004,1
0.7686,5
1.0812,4
0,5
1.4467999999999999,4
0.004,4
0.004,2
0.6890000000000001,4
0.3499,1
0.621,5
0.8198,5
-0.5477000000000001,3
-0.6621,3
-0.005599999999999999,1
0.8196,1
-0.8359,1
0.09789999999999999,4
1.1887999999999999,5
0.3756,3
-1.0831,1
0.0006000000000000449,3
-0.21539999999999998,2
0.5045999999999999,2
1.0474999999999999,2
0.004,2
0.004,2
1.5192,3
-0.31689999999999996,1
0.7951000000000001,2
0,3
0.49039999999999995,2
0.3556,3
-0.7706,3
0.6311,4
0.237,4
2.4505,4
0.3694,5
-0.39020000000000005,1
1.1148,2
1.513,5
0.1008,4
0.1169,5
1.9221,5
0.393,5
0.741,3
1.121,3
3.723700000000001,4
0.8099000000000001,4
-0.5116,3
0,5
1.5864,5
0.9754999999999998,2
3.5106,3
0.3756,2
0.7412999999999996,3
-0.293,2
0.2309,4
0,4
0.008,1
0.3716,4
0.1768,3
1.5815000000000001,1
-1.3971,3
-1.2068000000000003,1
-0.1132,1
12.213699999999994,5
0.5052,1
4.085000000000001,2
1.482,5
0.25349999999999995,2
0.3734,4
1.5747999999999998,5
1.8792,5
0.21459999999999996,1
0.8831999999999999,2
0.9349000000000001,3
1.5619999999999998,5
2.8024,4
0.19210000000000002,2
0.24989999999999996,3
3.0115,3
0.7646,5
0.7609,2
0.7234,4
2.3581,1
4.417999999999998,4
0.09919999999999995,1
0.3253,5
-0.4687,1
-0.6192,1
0.6143,2
0.10750000000000001,2
0,3
0.49629999999999996,4
0.48529999999999995,5
-0.1965,2
0.4324,2
0,2
0.9323000000000001,4
0.7686,4
0.9234,2
-0.0048,1
0.3694,1
1.0150000000000001,4
0.698,3
1.457,4
4.3561,4
2.5071,3
2.8295,3
1.4803000000000002,3
0.3206,3
0.2418,1
0.9046000000000001,4
0.4423,1
0.012,4
1.2210999999999999,5
1.4741,5
2.1540000000000004,4
0.2488,1
0.6009,5
1.3374,5
1.008,4
0.4908,3
1.8880000000000001,4
0.23510000000000003,5
2.8168000000000006,3
0.6365000000000001,2
0.37560000000000004,2
-0.39899999999999997,2
0.6853999999999999,2
0.1932,5
1.7351999999999999,5
0.02560000000000001,1
-0.3559,3
0.5092,5
-0.0048,1
0.1893,1
1.9129,1
2.9128,5
3.1317999999999984,3
-0.26420000000000005,5
-0.39849999999999997,2
1.8023000000000002,3
1.2719,1
0.8437999999999999,2
0.004,1
6.694799999999998,4
2.0744,4
0.4536,2
0.7807000000000002,2
0.393,4
3.52,3
0.36679999999999996,2
2.3343,3
3.2968,5
0.14800000000000002,4
-0.346,1
0.029900000000000038,3
0,2
-0.09789999999999999,5
0.008,1
0,3
0,5
-0.12469999999999998,1
-0.46240000000000003,2
0,3
-1.2413,1
0.3771,1
0.7384,4
0.8555999999999999,3
4.2867999999999995,5
0.008,2
1.6374,5
0.7766,5
0.7873,3
0.7339,4
-0.9618,1
0.08810000000000001,1
1.3093000000000004,4
0.08380000000000001,1
1.8699999999999999,3
1.1166,4
2.2337000000000002,4
0.7686,5
-0.2882,1
0.7686,5
-0.7273999999999999,2
1.8211,2
-0.2208,2
1.1018,5
1.0262,2
0.397,5
1.5173999999999999,3
0.26489999999999997,3
0.401,4
0.5052,5
0,2
0.4672,1
2.4055,3
0.18009999999999998,5
0.3772000000000001,3
-0.8064,5
-0.014899999999999972,1
0.004,3
0.3797,5
0.698,3
0.34979999999999994,2
0.0949,4
-0.2842,1
-0.7252000000000001,2
1.455,3
0.3155,4
0.08839999999999998,2
4.085000000000001,2
1.3392,4
1.1183,5
0.2968,2
-0.6242,2
2.6148,4
0.5198,3
4.8081999999999985,5
0.004,4
-0.0504,1
2.1784,5
0.45940000000000003,1
-0.2715,3
0,1
1.5657999999999999,4
0.06559999999999999,3
0,5
2.6480000000000006,1
0.35329999999999995,2
0.004,4
0.5066,1
0.3716,2
-0.2286,2
-0.6694,3
0.397,4
1.4937,5
0,1
0.5969,5
-0.8216000000000001,3
-0.16340000000000005,4
0.5066,1
1.1603,4
16.961299999999984,4
-1.1770999999999998,2
0.5012,4
2.1527000000000003,4
0,1
0.004,3
-0.2716,5
0.9282000000000001,4
-0.4727,1
-0.2329,2
0.8728,5
0.345,2
0.8492999999999999,3
0.9498,2
0.7299,5
0.0889,1
-1.0397999999999996,2
-0.2944,4
3.2171999999999996,4
0,3
-0.5955999999999998,3
0.004,5
-0.3707999999999999,1
-0.2883,3
-0.2716,4
0.9381,4
0.4735,5
0.4925,5
0.7646,5
0.872,3
0.7601,1
-0.6394,3
-0.5274,1
-0.39899999999999997,2
0.004,2
1.0414,5
-1.0925,2
1.7019000000000002,5
-0.5971,1
-0.12020000000000008,2
0.8422999999999999,1
0.8581,2
0.393,4
-0.33799999999999997,1
0.2421,1
-1.2098,3
1.369,4
0.3756,3
0.008,3
3.2008,5
0.5052,4
0.004,1
0.6638999999999999,3
0.393,4
-0.493,3
0,5
1.4675000000000002,2
-0.023800000000000023,1
1.6114,5
0.3716,5
1.2995,2
0.24509999999999998,2
0,1
-0.7449999999999999,3
0.043800000000000144,3
0.32320000000000004,5
2.6562,4
0.3716,2
0.0121,1
0.463,5
0,1
4.769899999999999,5
-0.0501,2
0,4
0.8475,4
0.1047,3
0.48750000000000004,5
-0.6985,2
-0.008400000000000019,1
1.9444,4
-0.3379,1
0.21889999999999998,4
1.2796,5
-0.965,2
-0.0048,1
1.8422,3
0,4
-1.1523999999999999,2
2.3018,1
1.2769999999999997,2
0.7074,4
-0.07149999999999995,1
1.4947,5
-0.7706,4
0.3186,2
0.7646,3
0,3
0,3
0.48529999999999995,5
0,3
-0.039199999999999985,3
1.2267000000000001,4
2.3485,4
4.044599999999999,4
1.7790999999999997,4
0.5660999999999999,2
1.0684,4
0.0032000000000000006,2
0.2052,4
0.393,5
0.011200000000000002,2
0.3694,3
0.2960999999999999,5
-0.07049999999999998,4
0.3882,3
0.0946,5
0.2233,2
0.32409999999999994,1
-0.13929999999999998,1
-1.0831,1
8.250499999999994,5
0.3716,3
0.7336,5
-0.2827,2
-0.7618,1
0.0033000000000009133,2
-0.2676,1
-1.0371,2
0.33500000000000013,2
3.7842000000000002,2
-0.5489999999999999,4
4.0783,3
0.10760000000000002,5
0.6359,3
-1.286,3
0.5099,4
0.6181,5
0,1
0.6395000000000001,1
-0.2639999999999999,1
0.47459999999999997,2
1.7449,5
0.5667,5
0.7446,3
1.1872000000000003,4
-0.4044,1
0.43789999999999996,5
0.33299999999999996,3
0.19610000000000005,3
0.6348,1
0.7472,3
0,5
0.012,2
-0.6249,2
0.4324,1
-0.1673,1
0.37799999999999995,2
1.1292,3
0.008,1
1.6667999999999998,5
2.2813,3
-0.7714,3
0.5305,5
-1.3559,1
-0.7666,2
0.3756,5
0.5092,5
-0.28450000000000014,4
0.8607,3
0.6289,2
1.0826,3
-0.0048,3
0,1
0,2
3.1466000000000003,5
-1.4308999999999998,1
4.5308,4
-0.39899999999999997,2
-1.2348,1
0.8938999999999999,4
0.5012,5
0.3716,4
0.9357,3
1.4945,5
0.7432,2
-0.2892,2
0.6813,4
0.41130000000000005,4
1.3386999999999998,5
-0.3468,1
3.5030000000000006,3
1.1096,1
0.2306,5
4.0646,4
0.741,4
-0.7706,1
0.6283,3
1.5584,4
0.8437999999999999,2
0.3266,4
-1.2969,1
0.3596,1
1.2322000000000002,4
0,3
-0.7714,1
0.25110000000000005,1
0.4734,5
2.5089,3
0.2025,4
0.6524,5
-0.21189999999999998,2
-0.2084,5
-0.4626999999999999,2
-0.07140000000000003,4
0.5609999999999999,4
-0.5827,4
0.008,1
-3.1313999999999997,2
-0.37759999999999994,4
1.6361000000000003,3
-2.0008000000000004,4
0.3756,4
2.4633000000000003,3
0.024599999999999952,2
4.085000000000001,2
0.7299,4
0.5785,2
-0.4691,1
0.3882,4
2.1457,5
0,1
0.7432,3
1.1503999999999999,5
0.9036000000000001,5
0.46419999999999995,2
0.8681,1
-0.09970000000000001,1
-0.31489999999999996,5
0.3756,2
1.2174,3
0.5681,5
-0.3487,3
-0.2715,3
-0.0519,5
0,3
0.004,5
0.241,2
-0.4038,3
-0.2607999999999999,1
-0.0007999999999999995,1
-3.9162,2
0.1139,4
1.5096,4
-0.3111,1
0,3
0.5805,3
0.5611,4
0.6836,3
-0.8064,4
-0.7626,3
1.0077,3
0.397,5
0.2381,5
0,1
0.4364,1
-0.32370000000000004,2
0,4
1.8112,3
0.9742,4
0.0081,5
1.1311000000000004,2
0.6880000000000002,4
3.2055,5
-0.0392,3
-0.6738,2
0.397,5
1.4781,2
1.2352999999999998,1
-0.4139999999999999,2
0.008,3
0.7471,1
2.6345,2
0.8768,5
0.3756,5
-0.5072,1
-0.0875,2
0.8877999999999999,4
0.2894,3
-0.4694999999999998,1
0.7269,5
0.07130000000000006,2
-0.8782000000000001,4
0.12510000000000002,1
-0.0048,2
0.8387,5
1.5784999999999998,4
4.5103,3
0.004,1
0.3422,5
2.0864999999999996,3
0.19990000000000002,1
0.3694,4
0.12179999999999999,1
-0.3918,1
0.6013,4
1.1493,5
0.7218,2
1.9748999999999999,5
1.4163,4
-0.016000000000000014,2
0.2338,5
0.37070000000000014,3
-0.7833,1
-0.6688000000000001,2
0.0032000000000000006,1
0.4949,3
0,2
2.7405,5
1.1492,5
-0.2418,2
-0.2036,3
2.7995,4
-2.0274,1
1.9291000000000003,2
-0.1553,3
0,5
0.008,5
1.1311000000000004,2
1.1602000000000001,4
0.5004,4
-0.346,3
1.1905,5
0.34989999999999993,1
0.3716,3
1.0,4
0.393,4
2.5377,2
-0.2143,3
0.5871999999999999,4
0.0966,3
-1.1193,3
-0.026600000000000002,1
-1.1146999999999998,1
0.004,2
0.8608,5
8.539399999999993,5
-1.2747,1
0.004,2
0.1169,4
1.4834,4
-0.16880000000000014,1
11.089599999999994,4
1.0927,4
0.7432,5
1.0118,5
-0.7666,1
0.4863,3
1.6379000000000001,2
2.7808,5
-0.28840000000000016,2
0.5012,5
0.5012,5
1.3798999999999997,3
0.7432,3
3.7488000000000006,4
-0.9166,1
-1.2253,2
0.8345999999999998,4
0.5666999999999999,2
0,4
0.7272000000000001,4
3.0507999999999997,3
0.32,4
0.8506999999999999,1
0.36349999999999977,2
-0.1705,5
-0.18930000000000002,5
-1.4661000000000004,3
1.0418,3
0.0989,5
0,1
1.6953999999999998,2
0,4
0.3796,2
0.3499,5
0.45940000000000003,1
-0.2049,1
-1.4232,3
-0.5120999999999999,2
-0.4713,1
-0.38070000000000004,1
1.2769999999999997,2
0.1215,5
0,4
-0.8995,1
0.5574999999999999,2
2.004,3
0,3
0.004,3
-0.27910000000000007,1
0.7432,3
0.3796,1
0.3630999999999999,3
4.4626,4
0.7806,4
0.3557,3
0.4391000000000001,2
0.9986000000000002,2
1.5518,5
0.667,4
1.3711000000000004,3
0.8339,4
0.9753999999999998,3
0.9043,2
-0.18129999999999996,3
1.4773,1
-0.31370000000000003,1
0.3716,5
0.36199999999999993,4
0.32,4
0.38289999999999996,3
1.2793999999999999,2
5.542399999999994,5
0.9030000000000002,3
1.895,4
0.6903999999999999,2
1.0656999999999999,5
-0.24580000000000002,1
-0.7403,2
0.3694,4
0.07269999999999999,3
1.6953999999999998,2
-0.54,5
0,2
0.08830000000000002,2
1.0563999999999998,5
1.4624000000000001,5
-0.35159999999999997,1
0,5
0,4
1.4497000000000002,4
-1.5548,1
0.5308999999999999,3
1.1401999999999999,1
0.008,5
0.0081,1
0.524,2
0.004,1
0.0081,5
0.9722,1
-0.0048,3
0.3716,5
1.2293999999999998,2
2.3447999999999993,5
-0.6982999999999999,3
-0.9840999999999998,2
0.397,1
0.5611,4
0.6186,4
-0.1513,2
3.3688,4
4.425899999999997,2
8.849599999999993,5
0.9104,3
2.3071999999999995,1
0.9200999999999999,5
-0.5605,4
-0.0054000000000000445,1
0.0753,3
0,1
0,2
-0.0048,4
0.397,5
0.1738,3
0,1
0.9738,5
-0.4108,3
4.085000000000001,2
0.0968,2
-0.3395,3
-0.017,3
0.397,5
0.004,1
2.3771999999999998,4
2.9085999999999994,4
0.6907000000000001,2
-0.40080000000000005,5
2.0734,3
1.0777999999999999,5
1.4776000000000002,5
0.3756,3
-0.02260000000000001,2
-0.8226,1
1.8211,2
1.6277999999999997,4
-0.6093999999999999,1
0.8774,1
1.0495,4
0.008,4
0.004,2
0.49489999999999995,5
0.09240000000000001,5
1.3452,5
-1.7697,2
1.5467,4
0.634,1
1.1291000000000002,4
-0.2893999999999999,2
-0.3258,3
0,4
0.37079999999999996,5
0.393,5
0.786,1
1.1711,2
-1.9555,3
-0.2842,1
0.7095999999999999,1
-0.5827,3
-0.3479,1
0,1
7.451299999999998,4
0.004,5
0.3756,1
0.397,2
0.2155,5
0.004,4
1.9777,5
1.9444,4
0.10409999999999997,2
-0.24029999999999999,2
2.4990000000000006,3
0.8849000000000001,2
-1.1977,2
0.1894,3
0.10269999999999996,4
0.004,5
-0.9277,1
1.0621,4
0.3188,3
0.11219999999999997,5
-0.4032999999999999,2
0.4764,3
2.6771,3
0.6102000000000001,4
-0.1513,4
0.008,1
0.4867,1
0.8849,3
0,3
1.7811000000000001,3
0.037599999999999995,2
0.0937,4
0.393,5
0.2156,5
-0.7835000000000001,5
1.0289000000000001,3
-0.0007999999999999995,2
0.95,4
0.3266,2
0,2
2.1657,3
-0.0048,4
1.0897999999999999,5
0.6134,3
0.0976,4
0.20199999999999996,1
0.9646999999999999,5
1.3387,5
-0.9218999999999999,2
2.2588,3
-0.0048,2
1.1905,5
0.1738,3
-0.24829999999999997,1
0.7573999999999999,5
-0.6010000000000001,1
-2.1026999999999996,1
0.6029,5
-0.004699999999999999,2
-0.2636,1
0.3512,4
-0.2962,3
0.004,2
0.004,1
0.393,3
1.5505,4
0.42469999999999997,5
0.7557,1
0.3756,2
0.7432,4
0.3716,2
0.6672,3
-0.2636,4
1.2630000000000001,4
0.13300000000000012,1
4.746499999999999,3
3.8854,4
0.23190000000000002,1
-0.34199999999999997,1
0.029600000000000015,1
0.7478999999999999,3
1.1795000000000004,2
0.1099,3
1.996,2
0,4
0,1
0,3
-0.27630000000000005,3
-0.7626,3
-1.4028,1
0.20950000000000002,4
0.23170000000000002,1
1.3193,5
0.006200000000000039,2
0.01300000000000004,4
0.004,1
0.3796,4
4.703999999999999,4
-0.11130000000000001,1
0.101,5
0.36040000000000005,4
0.8711,3
0.13549999999999995,1
-0.9916,2
0.2568,3
0.235,4
0.004,1
0.12429999999999997,2
0,1
0.3884,5
0.3756,4
0.36210000000000003,3
4.085000000000001,2
1.7698999999999998,5
2.0622000000000003,2
0.976,5
0.9409999999999998,3
0.3756,3
-1.7183000000000002,1
0.5012,5
1.6015000000000001,5
2.2851,5
0.10869999999999996,5
1.5976,4
0.6778,2
0.3756,2
0,5
0,2
0.11010000000000003,4
0.4789,2
-0.016100000000000086,3
0.5165,3
0.397,5
-0.19190000000000002,5
0.6136,2
1.2322000000000002,4
-0.2675,5
-0.6345000000000001,3
0.3882,3
3.6261,2
0.393,5
0,4
0.4488,5
0.2195,3
0.004,3
0.5012,4
0.12090000000000001,1
-0.0167,2
-0.8137,2
0.6174,4
-0.16810000000000003,2
-0.4366,1
0,4
0.9569000000000001,4
-0.8845,2
-0.39020000000000005,1
0.393,3
0,1
0.03860000000000008,3
0.02949999999999997,5
0.3756,2
0.1121,4
0.9869999999999999,3
0,1
0.1057,1
0.32330000000000003,1
0.5614,5
-0.165,1
0.4836999999999999,5
0,5
-0.5089,4
0.7921,2
1.1135,4
1.5804,3
0.719,2
0.5146000000000001,1
0.26330000000000003,4
0,1
0.6137,5
6.3533999999999935,3
0.6009,4
1.1224,1
0.31379999999999997,4
5.744699999999998,5
-0.17400000000000004,2
-1.3079,3
0.3716,5
7.4859999999999935,5
0.4885,3
0.5478,1
0.8341999999999999,3
0.37739999999999996,1
2.1538,4
-0.1603,1
4.810399999999999,4
0.3716,2
-0.0048,3
0.7992000000000004,4
-0.23790000000000003,4
1.5095999999999998,4
0.8378,5
0,3
0.6825,2
-0.0501,2
6.888599999999995,5
1.9767,2
-0.335,2
0.6692,2
0.04169999999999996,3
0.3716,5
-0.8486999999999999,2
0,4
3.3853,3
0.5066,2
0.6869999999999999,5
0.9731000000000001,4
0.1169,5
0.817,1
0,3
-0.5971,1
-0.3558,1
0.4877,5
-0.4607,4
-1.5252,1
0.20439999999999992,2
0.9535,1
-0.6241999999999999,1
0.09290000000000001,5
0,3
-0.2486,1
0.7472,5
-0.6481,1
1.6156000000000001,4
0.36269999999999997,3
0.3531,5
-1.2279999999999998,2
2.4171,1
-0.6597000000000001,1
0,3
0.5414,5
-0.17229999999999998,3
0.4028999999999999,2
0.8895,5
0.8728,4
-1.3379,4
-0.19300000000000006,4
0.8577,4
3.6261,2
0.8858999999999999,3
0.7472,2
-0.692,4
0.2265,2
-0.0048,2
0.4925,5
0.4636,3
0.9324999999999999,4
1.6005000000000003,4
0.7425999999999999,2
0.5106,5
-0.0127,1
-0.31770000000000004,2
0.6181,1
1.0831,5
0.6166999999999999,1
-0.0125,4
1.4801000000000002,2
1.7965000000000002,3
0.7538,3
0.9615999999999999,4
3.9972,2
0.06020000000000003,3
0.3694,3
0.0032000000000000006,5
-0.021,1
0.0398,1
2.9128,5
1.2517,5
0.09330000000000001,1
-0.4246,2
-0.0693,1
0.4695,4
1.5808,2
1.1901000000000002,3
0.7472,4
0.2421,5
-0.3589,1
0.8782000000000001,5
1.2348999999999999,3
0.0146,3
2.1145,5
0.6106,4
2.6684,5
-0.14479999999999998,4
0.6053,4
-0.15209999999999999,3
0,1
0,2
3.2085999999999997,5
-0.7714,2
-0.346,3
0.3756,4
0,1
-0.060000000000000164,1
0.306,1
1.2414999999999998,5
0.3882,5
-1.5412,1
0.8163,3
0,2
0.5883,5
0,4
0.7283,4
-0.0377,2
1.2338,2
0.004,1
0.7786,5
1.0916,4
0.8725,2
0.2032,3
-0.5901,3
1.0478,4
0.26260000000000006,3
-0.5370999999999999,3
0.8760000000000001,1
0.004,1
2.6894,5
-0.9206,2
0.6143,2
0.4553,3
0.25079999999999997,5
0.9628,4
0.004,5
0,1
0.004,1
1.2829,2
0.8088,4
-0.13649999999999946,2
0.07099999999999995,3
0.7156,5
0.0213,3
0.3589,3
0,4
-0.5813,4
0.9567,2
3.0474,3
0.4581,5
0.8876999999999999,3
0.3349999999999999,2
0.27650000000000013,2
0.9677,4
0,3
0,1
-0.2675,3
3.1574000000000004,5
1.8285,2
0.47839999999999994,4
0.4925,5
0.3756,2
0.3716,1
0.6457999999999999,2
1.8649000000000002,4
1.2333,5
0,1
0.6107,1
1.0108000000000001,4
-1.6295,2
1.1184,5
-0.6218,2
0.5626,3
-0.1561,1
2.8060000000000005,5
0.5961,5
-0.22680000000000006,4
0.3716,3
1.4435,4
-0.6241999999999999,1
-1.3278,1
-2.1776999999999997,1
0.7098,5
0.17679999999999998,3
0.3694,4
3.9155,5
0.11710000000000001,2
-0.8232999999999999,3
-0.14210000000000006,2
0,1
0.6910000000000001,3
