@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
0.00019999999999992246,2
-0.24130000000000015,3
0.36579999999999996,3
0.397,5
-0.19670000000000004,5
-1.0274999999999999,2
1.3761,4
-0.2635,5
-5.613700000000003,3
-0.0905,3
0.6943000000000003,2
0.393,5
-0.0426,4
0.9594,5
0.17719999999999997,3
-0.676,3
0.5012,4
0.26949999999999996,1
-0.0167,2
-0.5819,2
1.0966,4
-0.5189,2
-2.2542,1
0,4
1.4100000000000001,4
-0.8805,2
-0.8607,1
-0.0817,3
-0.6752,1
0.046600000000000086,3
-0.7451,5
0.9273,2
0.19290000000000002,4
-1.3740999999999994,3
0.004,1
-0.2728,1
0.6709,1
1.0058,5
-0.9166000000000001,1
-0.6502,5
0,5
-0.5089,4
0.3673000000000001,2
-0.09450000000000006,4
1.8122,3
-1.3978000000000004,2
-1.1767,1
0.5646,4
0,1
0.6169,5
3.2813999999999934,3
0.6009,4
1.1264,1
0.31779999999999997,4
5.0585999999999975,5
-0.17000000000000004,2
-2.7977999999999996,3
0.3716,5
7.629199999999992,5
0.4885,3
0.21569999999999995,1
-0.06350000000000006,3
0.38139999999999996,1
1.3853999999999997,4
0.2217,1
7.7103999999999955,4
-0.29960000000000003,2
-0.0048,3
-5.278600000000006,4
-0.923,4
1.5175999999999998,4
1.1564,5
0,3
-0.4216999999999999,2
-0.0461,2
6.4897999999999945,5
0.9775,2
-0.8129,2
-0.06200000000000003,2
0.04169999999999996,3
0.3716,5
-1.8583999999999996,2
-0.4787,4
-0.1589999999999998,3
0.11530000000000004,2
-0.6471999999999998,5
-0.5178000000000003,4
0.09190000000000001,5
1.0748,1
0,3
-0.3399,1
-0.8345,1
0.8063,5
-0.738,4
-2.885,1
-1.3451,2
0.7919999999999999,1
-0.6201999999999999,1
-0.12439999999999998,5
-0.8660000000000001,3
-0.5495,1
0.9533,5
-1.8076,1
1.9632,4
0.30639999999999995,3
1.1632,5
-1.2119999999999997,2
1.1321,1
-2.2209000000000003,1
0,3
0.5454,5
-0.1378,3
1.1267,2
1.0996,5
0.4863,4
-1.6708999999999998,4
-0.522,4
0.8577,4
0.6943000000000003,2
1.4386999999999999,3
0.7472,2
-0.6968,4
0.2265,2
0.0032000000000000006,2
0.4925,5
0.0851,3
1.0213999999999999,4
1.5129000000000001,4
0.8348,2
0.7969,5
-0.2102,1
-0.31770000000000004,2
0.6181,1
1.0831,5
0.6191,1
-0.0085,4
1.4443,2
1.3388000000000004,3
-0.26140000000000013,3
0.9385999999999999,4
0.5949999999999999,2
0.318,3
0.3694,3
-0.3793,5
-0.017,1
0.9148999999999999,1
1.6847,5
1.2557,5
-1.525,1
-2.6438,2
0.018299999999999997,1
0.4735,4
1.2834,2
1.4072,3
0.7512,4
0.4437,5
-0.263,1
0.8782000000000001,5
1.2348999999999999,3
-0.31840000000000007,3
2.7331000000000003,5
0.6106,4
2.6724,5
-0.3797,4
0.17749999999999994,4
-0.15209999999999999,3
-0.0048,1
-0.333,2
3.2266999999999997,5
-1.5937,2
-0.346,3
0.3836,4
0,1
-1.9313,1
-1.6253,1
0.9257,5
1.039,5
-1.5412,1
-0.6688,3
-0.4787,2
-0.17750000000000002,5
0,4
-0.08190000000000003,4
-1.0538,2
0.7590999999999999,2
0.004,1
0.7786,5
0.7043,4
0.49910000000000004,2
-0.1381,3
-1.0648,3
0.5784,4
-1.3539999999999999,3
-1.0206,3
-0.23030000000000006,1
-0.2548,1
4.0104999999999995,5
-1.3993,2
1.6183,2
0.4593,3
0.5645,5
0.9628,4
0.3226,5
0,1
0.008,1
-0.7546000000000002,2
1.0792,4
-0.0330999999999996,2
0.0336999999999999,3
0.7236,5
-0.7852000000000001,3
0.28209999999999996,3
0,4
-2.0479,4
-1.4719000000000002,2
2.0743000000000005,3
0.6491,5
0.8916999999999999,3
-0.8843999999999997,2
-1.3927,2
1.2002,4
-0.47950000000000004,3
-0.0048,1
-0.7462,3
2.6574999999999998,5
1.8325,2
0.4735999999999999,4
0.013799999999999975,5
0.3756,2
0.3716,1
-0.22729999999999992,2
1.2856000000000003,4
1.2373,5
0,1
0.6227,1
0.9787999999999999,4
-1.8724,2
1.3325,5
-0.5296000000000001,2
0.5666,3
-0.5737,1
3.8645000000000005,5
0.6041,5
-1.0992999999999995,4
0.3716,3
1.4435,4
-0.6201999999999999,1
-1.6528,1
-2.0811999999999995,1
0.20709999999999995,5
0.17679999999999998,3
-0.7805,4
3.241400000000001,5
0.12910000000000002,2
-1.5032999999999999,3
-0.13410000000000005,2
-0.9705000000000001,1
0.6910000000000001,3
-0.12410000000000002,3
1.6275000000000004,1
0.7553,3
-0.2715,2
0.47719999999999996,4
-0.8491,1
1.2738,5
1.2487999999999997,4
0.9036000000000001,5
0.7192000000000001,5
1.4261,5
0.4312,5
-0.29960000000000003,2
-0.2883,3
0.2618,1
0.0032000000000000006,2
-5.6888000000000005,2
-2.8282,1
-0.7911999999999999,4
1.0977000000000001,5
-0.23380000000000006,1
1.1853,5
-0.07229999999999998,4
-0.1681,2
-0.8051000000000001,4
0.3797,3
-0.02739999999999998,3
-1.3192,4
1.2830000000000001,2
-0.3614,1
-0.7510999999999999,1
1.1569999999999998,5
0.0752,4
-0.9116000000000003,3
-0.3049,3
0.8301000000000002,4
4.129299999999998,4
0,1
0.27249999999999996,2
-0.3507,2
-0.16719999999999996,1
0.6404,3
2.6717999999999997,5
2.8894,4
0.1328999999999999,2
-0.251,2
-0.4849,4
-0.0007999999999999995,3
-0.5756,1
0.6941999999999999,4
-0.6688000000000001,1
-0.4174,2
-0.2043,4
-0.10849999999999999,2
-0.5193,1
-5.011300000000001,3
-1.2492999999999999,3
-0.019700000000000023,3
-0.0048,3
-0.2771999999999999,4
0.6039,3
0.393,2
0.09169999999999995,5
0.7931999999999999,1
0.2013,2
0.46299999999999997,2
2.6574999999999998,5
-0.3825,2
-0.4139999999999999,2
5.729599999999982,3
-0.213,2
0.3226,1
-0.1849000000000001,5
0.5732999999999999,5
-0.021,1
-0.8436,3
0.9088,5
0.2288,4
-0.23260000000000003,4
0.3756,4
-0.46609999999999907,1
-1.0926000000000002,1
0.3796,4
1.0909,5
-0.3377,3
-0.21639999999999998,1
-0.3779999999999999,4
2.4235,5
-0.2636,5
-2.5509999999999997,1
0.5811999999999999,5
-1.6864000000000001,3
-1.0105000000000002,2
0.9518,4
0.004,1
0.4530000000000002,2
0.15110000000000007,4
-0.32320000000000004,3
0.401,5
0.3474,1
0.4779,5
1.1618,1
0.6943000000000003,2
1.4865,1
-0.5325,3
-1.0611,4
0.18210000000000004,5
0.008,3
0.09920000000000001,4
-0.0048,2
2.4751000000000003,5
-0.39959999999999996,2
0.015699999999999992,1
0.7513,5
-1.1976,2
0.035499999999999976,4
0.2744,3
0,4
0.36679999999999996,3
-0.37829999999999997,2
-0.47429999999999994,2
0.9389000000000001,3
0.3448999999999999,3
0.6507000000000001,4
-0.39899999999999997,4
-0.1625,1
0.466,4
-0.48350000000000004,1
0.7696999999999999,3
0.3355999999999999,5
-1.0755,2
0.21479999999999994,5
-0.3334,1
0.5106,5
0.397,5
0.4475,5
-0.4642,1
0.5922,3
-2.1407,1
3.4764999999999997,4
-0.1605999999999999,2
-1.0621,2
2.6626000000000003,3
0.11710000000000001,5
1.0365,3
0.004,2
2.6468000000000003,5
1.4168000000000003,3
1.5629,4
1.3585999999999998,1
-1.2404,3
0.3734,5
1.6333000000000002,3
0.24020000000000002,2
-1.6139,4
-0.0205,4
0.3243,1
-0.7010999999999998,3
-3.485499999999999,2
-0.0007999999999999995,4
-0.2889,1
0.1963,2
-0.3465,1
-0.5951,4
-0.0005000000000000039,3
0.011200000000000002,1
-1.7746,1
1.9651999999999998,5
-0.7403,2
0.5261,5
0.3131,5
-1.3445999999999998,2
0.8181,4
0.08129999999999993,4
0.8001999999999999,4
-1.7416999999999998,1
-0.48560000000000003,2
0.25599999999999995,1
-0.2421,2
1.1176,5
0.10310000000000002,1
0.2288,4
-1.2938999999999998,3
4.073299999999998,5
0.13499999999999998,4
-0.1846000000000001,1
0.8232,3
0.6778000000000001,2
0.28809999999999963,5
0,3
-0.042200000000000015,5
-0.5957,4
0,1
4.1225,5
1.6690999999999998,4
0.16569999999999976,5
1.2886000000000002,1
1.0997,4
-0.9429000000000001,2
-0.6382000000000001,1
0.8839999999999999,2
0.9505999999999999,2
1.186300000000001,2
1.2184000000000001,5
-2.0093,1
0,5
-1.5119,3
-0.6587000000000002,3
-1.7158,3
0.5058,3
0.9312,5
0.10940000000000001,1
0.0037999999999999666,2
0.9934000000000003,4
-0.49,4
0.49050000000000005,5
-0.1681,2
0.8404,5
2.1397999999999997,5
1.8325,2
0,4
0.5099,4
-0.2929,1
-0.4310999999999999,1
0.9791000000000001,3
0.3894,5
1.3285,5
-1.2844000000000002,3
1.612,4
-0.05580000000000016,3
0.4422,2
0.063,4
-0.2882,1
0.32589999999999997,1
0.9354,2
-0.7679,2
-0.5939000000000001,3
-0.4706,1
-1.2878,3
0.47740000000000005,3
-0.08240000000000003,4
-1.5188000000000001,2
1.229,2
-0.6597,1
-1.3953,3
0.025699999999999945,3
0.10819999999999996,4
1.4630999999999998,5
0.4122,1
-0.8081999999999999,3
0.469,4
-0.0048,4
-7.688500000000007,1
-0.7666,2
-0.3603,2
0.7339,4
0.8848,2
-0.49950000000000006,5
-1.8752999999999997,4
0.3374999999999999,5
1.1715000000000004,5
-0.9961,2
0.6927999999999999,2
0.7468,5
0.13989999999999997,4
-2.3454,2
-0.6075999999999999,1
0.5018,3
1.6172,4
-0.1645,5
-0.27720000000000006,1
-0.48560000000000003,2
1.1236000000000002,3
1.5512,5
0.44420000000000004,3
0.008,5
0.9266,4
0.012,1
0.9956999999999997,5
0.7421,5
-0.4787,2
-0.29540000000000005,1
0,1
0.46599999999999997,4
-1.0772,3
-0.23030000000000006,1
1.6333999999999995,4
0,3
-0.19119999999999995,3
-0.13929999999999998,1
0,3
-1.022,1
-1.0407,2
-0.023399999999999976,3
1.9632,4
0.3828,2
0.6827999999999999,1
0.9648,3
-0.48960000000000004,1
0.9918000000000002,4
-0.04660000000000003,3
0.7114,1
2.3898999999999995,4
1.0896,4
-0.8156,1
0.35429999999999995,4
-0.7942000000000009,3
-0.676,3
-1.2292,2
-0.31309999999999993,3
-2.3074000000000003,1
0.4966,4
0.7182,3
0.2953,5
-0.14550000000000005,1
0.8745999999999998,5
-0.22729999999999992,2
-0.0007999999999999995,4
-0.8920000000000001,2
2.1221,5
-0.2691,2
-0.6878,3
2.4530000000000003,2
-0.4983,3
1.2729,4
-0.0013000000000000234,5
1.779,5
-1.156,2
0.08310000000000001,2
1.9193000000000002,5
0.16860000000000008,1
-0.5413,4
0,5
-0.028500000000000025,4
0.5827000000000002,5
-0.6437999999999999,3
0.7599,5
0.3413999999999999,1
0.1215,5
-0.4577,1
0,2
0.6067,5
-2.3241,1
0.11049999999999999,1
0.9109999999999998,3
0.7489999999999999,3
0.8111999999999999,2
0.07230000000000004,5
0.05570000000000004,3
0.7428,4
0.5772000000000002,3
0,2
1.0718,5
-0.2114999999999999,2
0.8808,5
-0.9127000000000001,3
4.7789999999999955,5
1.1016000000000001,4
2.2226999999999997,2
3.2563,5
0.09190000000000001,1
0.7729999999999999,5
-0.43289999999999995,1
2.3012000000000006,4
0.8387,4
-0.6608,2
-0.2786,1
-0.0048,3
2.1454,3
-0.4747,2
1.0488000000000002,4
-0.39499999999999996,1
-0.9166,4
-0.8805,2
0.1602,3
0.008,2
1.2784999999999997,4
0.397,4
-0.3248000000000001,5
0.9149,5
0.7615000000000001,3
0.03339999999999993,1
0.19779999999999998,4
-1.3594,1
-0.0461,5
-0.34800000000000003,1
-1.0015,4
0.3895,3
0.4444,2
0.05009999999999992,2
-0.020500000000000018,1
-1.0467999999999997,2
0.3716,4
0.24369999999999997,3
0.17419999999999997,5
0.03130000000000002,1
0.38310000000000005,5
1.2443999999999995,4
-2.8580999999999994,4
-0.5697000000000001,2
2.9905,3
0.9741,4
1.1267,2
0.8238,4
-1.0497,3
-0.5095999999999999,1
-0.0144,1
-0.37579999999999997,1
-2.282,1
0.8116000000000001,4
0.10940000000000001,1
-0.47079999999999994,2
-0.09680000000000008,1
0.671,3
3.3575000000000004,4
-0.44450000000000006,2
-0.10800000000000004,4
-2.020599999999999,2
-1.4072,5
0.8294,5
1.1149000000000002,3
-6.247300000000003,2
0.195,1
2.89609999999999,3
0.7712,5
0.52,2
5.4727,5
0.5012,5
0.5235,1
0.28049999999999997,3
1.3540999999999999,4
-0.36959999999999993,5
-0.6,2
1.2270999999999999,5
0.5488000000000001,4
0.3756,5
0.6945,3
4.883399999999997,3
1.4069,3
-0.42660000000000003,1
-2.4691,2
0.0751,2
-2.3241,1
-0.493,3
-1.2482,2
-0.3825,2
0.10820000000000002,5
0.33140000000000003,4
0.3836,3
0.04579999999999998,3
0.5817,4
-0.5523,1
0.05790000000000002,2
0.2217,1
0.4781,3
0.7432,2
0.0373,3
0.27079999999999993,1
0,1
0.5106,4
0.2184,2
0.339,1
-0.12259999999999999,2
1.5014999999999998,3
0.6650000000000001,3
-0.01919999999999999,5
1.1744999999999999,5
1.6330000000000002,4
1.1228,5
-1.0002,3
-1.9144999999999999,2
0.401,5
0.8378,5
0.2437999999999999,4
0.004,1
1.4156000000000004,4
0.8876000000000004,5
-0.011699999999999999,3
-0.06129999999999999,2
-1.8318,3
0.5871,4
3.4413000000000005,5
-0.21560000000000007,1
1.6816000000000002,4
1.0903,5
-0.8226,4
-2.0867,2
0.25160000000000005,5
-0.8024,1
-0.6829000000000001,1
0.8728,4
-1.8475999999999997,3
0.201,4
-0.0048,1
2.5580999999999996,5
0.3716,1
-1.5053,2
-1.3458,2
1.3632,3
0,4
-0.8293000000000001,3
-0.5855,1
1.0643,5
0.7646,3
1.2438,5
0.5423,5
0.4968,5
0.008,1
2.5205,4
0.5146000000000001,2
0.004,4
-0.1005,4
6.740499999999995,4
0.7851,3
0.8833,1
-2.7505000000000006,2
0.2117,1
-0.055499999999999994,3
-0.6072,2
1.2288000000000001,4
-0.09190000000000001,4
-0.6104999999999998,5
-0.9657000000000001,1
2.131,3
0.00939999999999996,3
0.06719999999999998,2
-0.2762,2
-0.19400000000000003,2
-0.3529,1
1.0091999999999999,4
2.2379,5
0.9252,2
0.2271,3
0.393,2
4.271199999999999,5
-0.0007999999999999995,1
0,3
-1.5847000000000002,1
0.6221,5
-0.0012000000000000899,5
-0.45320000000000005,4
-0.5273,2
-1.3509000000000002,3
-3.7757,2
1.0534999999999999,4
0,5
0.4872,4
-3.2921999999999993,1
0.3597,3
2.5019,5
-2.0615,3
-0.5812999999999999,1
-0.45200000000000007,3
2.5928999999999998,3
-0.9671,1
7.055499999999988,4
0.1994,3
0.004,4
0.03579999999999994,3
0.3756,5
-0.8129,2
0.6376,5
-3.3159,1
0.3468,1
0.6221,5
-0.8767,1
-0.3622,4
-0.040499999999999994,1
0.37079999999999996,4
0.2699999999999999,5
-0.7442999999999999,2
0.42219999999999996,4
-0.7706,1
0.3263999999999999,5
0.45420000000000005,2
-1.2476,5
-0.36329999999999996,2
-4.005400000000002,2
2.2062,3
0.12460000000000004,3
0.024,1
0,5
0.7916000000000001,4
6.7758999999999965,4
-1.8725999999999998,1
-0.3367,4
0.19450000000000006,2
0.7680999999999997,2
0.12090000000000001,5
-0.15739999999999993,2
3.518199999999997,3
-2.3146,1
0.8031999999999999,3
0.4555999999999999,3
0.3836,2
0.24440000000000012,1
0.8641,5
-0.6524,1
3.32,4
0.47919999999999996,5
0.008,5
0.9882,1
-0.4652,1
0.004,4
0.9977,5
-0.8967,3
-1.6518999999999997,2
0.7247,4
0.30429999999999996,5
-0.09429999999999986,1
-0.18580000000000008,2
-0.28529999999999994,3
2.3561000000000014,4
-1.5997,1
-1.3237999999999999,3
0.3734,5
-0.5573000000000001,3
-0.8542,3
3.0383999999999975,4
1.6243,4
-2.2847,2
-0.4444,4
-0.15209999999999999,1
0.9230000000000002,2
0.5092,1
-0.2511,2
0.401,2
0.2159,3
0.6312,4
0.7806,5
3.361699999999999,3
1.0385,4
0.39059999999999995,5
1.0029,5
-0.8584,3
-0.8612,2
-0.36060000000000014,2
0.016,5
-0.47950000000000004,2
0.1048,1
1.1418000000000001,4
-0.6335000000000002,3
0.2333,5
-0.0413,1
0.6062,5
0.44949999999999996,2
2.855,4
0.3593,1
0.24850000000000005,1
1.1289,1
0.4234,2
-0.0237,3
0.6241,5
-0.0403,4
0.017000000000000043,3
0.6674,3
-0.3773000000000001,3
0.3567,2
-0.0461,2
0.8848,1
0.6241,2
7.865799999999995,4
2.5396,5
7.209499999999995,4
-0.2484,4
-2.3037,2
0.7472,5
2.2564,4
1.3786,1
0.1712,2
0.8601,4
-1.1555,2
1.095,5
0,1
0.6069,5
0,4
0.12490000000000001,3
5.289899999999997,4
-2.4859,3
0,3
-0.9095999999999997,3
0.004,1
2.2737,4
0.6709,1
0.6422,5
0.9662000000000001,5
3.1667,5
0,2
0.6429,2
-0.6829000000000001,1
-0.4764000000000001,3
0.0782,1
0.7552,4
0.4324,2
-1.4597,3
0.8641,4
0.1029,2
-0.2715,1
4.4574,4
0.9181,5
-0.1673,1
-0.7047,2
1.2045000000000001,3
-0.8081999999999999,3
0.24299999999999997,3
2.5062999999999946,2
-0.28650000000000003,2
-0.7706,1
-0.9530000000000001,1
-0.45200000000000007,3
5.447299999999991,5
0.81,5
0.7665000000000002,1
0.3612,1
-0.0346,4
0.401,4
1.2709,1
0.4568,4
-0.2941,3
0.9395,5
0.0032000000000000006,3
2.9192,4
-3.2095,2
0.3784999999999999,4
2.6999,5
0.6031,5
-0.05409999999999998,2
0.6154,5
1.5737999999999999,5
0.7364999999999999,4
-0.3421,4
0.3815,1
0.37399999999999994,5
-0.5565,5
-0.4003,3
-2.0955999999999997,1
-0.2675,2
1.4761,3
0.5639,2
0.0806,2
0,3
-0.913,1
0,1
1.0365,3
-2.7738,2
0,5
0.2444,2
1.6346999999999996,5
-0.28259999999999996,1
-0.14600000000000002,3
3.9981000000000004,5
0.9635,4
0.1809,5
0.0276,3
1.1340999999999999,3
-0.8472999999999999,4
-3.1811,2
-0.02729999999999999,3
0.6616,2
0.3716,3
-0.8041,3
-1.5997,1
0.0037999999999999666,2
0.5099,5
0.008,1
14.757999999999988,5
0.393,4
-0.3825,2
-1.1263,2
0.2915,1
6.080699999999989,4
1.1118,5
0.7114,5
0.6242000000000001,1
0.11960000000000003,4
-0.7899999999999999,3
0.9749000000000001,5
0.0196,3
-2.6048,1
0.3716,2
0.008,2
0.8861,4
-0.8153000000000001,3
0.2291,5
0.8615,4
0.7137,4
-0.22930000000000003,1
0.743,1
2.2056,4
0.3716,4
-2.4691,2
-1.0376999999999998,2
0,2
0.7409000000000001,5
-0.6134,4
-0.6630000000000001,1
0.9810000000000001,4
-2.1299999999999994,3
-1.5541999999999998,2
0.8397999999999999,5
0.37389999999999995,3
-1.4516999999999998,1
-4.264400000000001,4
0.36219999999999997,5
0.7093999999999999,3
-0.3434000000000001,2
-0.7722,4
0.758,5
-0.22999999999999998,1
0.5012,4
7.034599999999996,5
0.004,5
0.004,4
-0.9355,1
0.1169,4
0.3418999999999999,3
0.44930000000000003,4
0.397,2
0,3
-0.9784,3
-3.0946,2
0.393,5
-3.4886999999999992,2
0.7476999999999999,3
1.4603000000000002,3
0.6972,4
-2.5567,2
-0.331,1
0.22279999999999975,2
-0.4787,3
-1.0926000000000002,1
0.3716,4
0,3
-0.6728000000000001,1
0.4753,5
0,1
-0.32469999999999993,1
-0.3785,1
1.0989,2
0.08330000000000001,5
2.2780000000000005,5
-0.5038,3
-0.43460000000000004,4
-1.5032999999999999,3
-1.4441,3
1.2494,4
-0.19420000000000007,1
0.10699999999999993,4
-0.4652,1
0.1016,4
-3.6115,2
0,5
-0.02719999999999998,1
0.046699999999999964,5
-0.6174999999999999,5
0.8684000000000001,5
0.2536,4
0.7851,5
0.3677,5
0.7098,1
1.0949,4
-0.8542,3
0.5138,1
2.2437,5
0,5
-0.19500000000000003,1
0.12030000000000002,3
-1.1117,2
0.008,1
-0.3166,1
2.2253,3
1.1627000000000003,2
0.393,2
1.1228,2
-0.9878000000000001,2
0.6312,4
-0.5409,2
1.5065000000000002,2
0.5818000000000001,3
2.4851,4
-0.2509,4
0.2225,5
1.0948,5
-0.2104,1
-1.9291,1
-1.0111999999999999,2
-0.014900000000000024,3
1.3645,3
0.7108,4
1.5059000000000002,3
-0.7666,2
-2.2919,3
-1.0467999999999997,2
0.2243,5
-1.1463999999999999,1
-0.25009999999999993,1
-0.0007999999999999995,3
-0.43890000000000007,3
0.345,4
0.3401,4
2.5667,4
0.486,5
-0.32320000000000004,3
-0.48050000000000004,1
2.7233000000000005,4
-0.3588,3
0.2338,4
-0.7455999999999999,3
-2.5297,1
0.23889999999999995,5
1.8854,5
1.0005,5
-1.4806,4
0,4
-1.7498,2
2.2516,3
0.3173,2
0.7567999999999999,3
0.7931999999999999,1
0.8293999999999999,5
0.6241,2
2.3399,4
-1.9941,1
-1.0236999999999998,2
-0.536,2
4.278700000000001,2
0.7646,5
-0.1336,2
-1.3373000000000002,1
0.2159,3
-0.4866,1
0.6729,4
0.8483,4
2.7392000000000003,5
-0.2937,2
-0.16280000000000006,2
-4.6502,1
0.1484,5
1.6842,5
1.7004,3
0.1062,1
-0.0048,1
0.059699999999999975,3
-0.6966,2
0.6781999999999999,3
0.8394,5
1.4882,4
4.190699999999979,4
0,4
0.9470000000000001,4
1.1289,1
-1.3930999999999998,2
-0.5065,5
0.3734,2
-1.1531,1
0.8726,2
0.5012,4
-0.134,3
0.6045,2
-5.520300000000001,5
-2.8282,1
0.09480000000000013,3
1.0643,5
1.7624,4
-0.8999000000000001,1
0.1778,3
1.9408,3
-4.713400000000001,1
-0.6495,2
5.402699999999997,4
-0.13679999999999976,5
-3.2815,3
0.28319999999999984,5
-0.8562999999999998,2
-0.38810000000000006,4
0,3
-0.288,2
-0.7626000000000001,1
-2.5156999999999994,1
-0.3393,4
0.7671999999999999,1
-1.1544,2
1.7230999999999999,5
0.4097,5
1.295,2
-0.017,1
0.0945,3
0.2291,5
1.2567,5
0,3
1.7646000000000002,4
0.3836,5
5.519099999999999,3
0.6766,5
1.0374999999999999,5
-0.16460000000000002,2
0.1945,2
-1.6191999999999998,2
0.9472,1
0.03169999999999998,1
0.6858,4
-1.1819,2
-2.229,1
0,4
0.4895,4
0.5052,1
0.3756,1
-1.2667000000000002,1
0.12269999999999998,4
-0.8843999999999997,2
0.4746999999999999,4
0.3247,2
-0.49520000000000003,3
-0.20890000000000009,2
0.0233,5
-0.05910000000000004,1
4.278700000000001,2
-2.6563,1
2.093899999999999,2
1.3675000000000002,5
0.013299999999999923,5
-1.8102,2
0.004,3
-0.5434,5
0.8426,3
0,4
0.41,3
0.004,3
0.11040000000000005,1
0.9117,4
0.8562000000000001,5
0.5386999999999998,3
2.9811999999999994,4
6.3889999999999985,4
-0.626,1
-1.9812,3
-0.2682,3
1.1112,4
-1.4974,3
0.5864,5
0.7686,5
-0.2481999999999998,2
-0.15000000000000008,2
0,3
0.9012999999999998,3
0,5
-0.0776,4
2.7862,4
-0.49129999999999996,2
-0.48350000000000004,4
0.3186,5
1.1954,3
-0.9123000000000001,1
-0.04599999999999996,1
-0.343,3
0.9722,4
0,3
-0.8539000000000001,1
-0.19989999999999997,4
-0.39610000000000006,3
2.4231999999999996,5
0,5
0.012,3
0.7152999999999998,5
-0.8945000000000001,4
-1.1723,2
1.1118999999999997,4
-1.7416999999999998,1
-0.3865,1
1.1559,2
-1.5651,1
0.8504,3
1.3977000000000002,3
-1.5875999999999997,1
-0.4697,1
0.115,5
-0.13130000000000003,2
0.8203999999999996,2
4.471599999999994,5
0.3796,4
0.13489999999999996,2
0.5052,4
-0.6735,1
1.0831,2
4.0597,5
-0.6258,3
0.5164000000000001,4
0.3436,5
-0.12409999999999999,1
0.3186,5
-1.1098,2
-2.1924,1
-0.364,3
0,1
2.2908999999999997,4
-0.14410000000000034,4
-1.2846,4
-0.0741,2
0.8752,4
-0.34199999999999997,1
0.6675000000000001,4
-0.3653,5
0.8363,2
0.004,5
-0.3419,1
0.23080000000000012,2
0.022299999999999983,1
0.7299,5
-0.4915,3
-1.0219999999999998,1
4.4049000000000005,4
0.012,2
1.7112000000000003,3
0.3423,2
1.4254,3
-0.5279,1
0.9763,4
0.963,5
0.1015,4
0.004,4
0.3756,5
-1.7561999999999993,2
0.3716,3
0.3694,5
-1.8093,3
0.008,2
-0.9355,3
0.2772,1
-0.41139999999999993,1
0.4454,3
0.6629999999999998,5
0.08059999999999998,5
-0.48350000000000004,5
-0.3925,3
0.21849999999999997,4
-0.11269999999999991,2
0.6016,3
-1.5305,1
-0.0048,1
-1.3549000000000002,3
0.8833000000000001,5
-1.0914,3
0.5436000000000001,5
-2.1303,1
4.8443999999999985,5
-2.2453000000000003,2
-0.5008,1
0.32200000000000006,3
0.42810000000000004,5
-1.7657999999999996,1
1.0679999999999998,5
-1.2866999999999997,1
0,2
0.7175,2
-0.8576000000000001,3
-1.5857,1
-1.6006999999999998,4
3.293,4
0.5106,4
0.9147000000000001,4
-0.5014000000000001,1
-2.2706,3
-0.8542,3
-0.6581,4
-1.5386000000000002,5
0.14869999999999994,4
-0.3882,5
0.6102,2
0.401,5
0,4
1.4527999999999999,2
-0.45620000000000005,4
-2.0482,2
-0.17260000000000003,2
0.2421,5
-0.33499999999999996,3
-0.6020000000000001,1
-0.16280000000000006,2
1.3719000000000001,3
-2.8003999999999993,3
0.7686,4
0,1
0.5876999999999998,2
0,3
-1.9474000000000005,2
0.3756,1
0,4
0,5
0,3
1.337,5
-0.3865,5
1.6129,5
-0.5502,1
0.7598,3
2.6922,4
0.2393,5
1.7140000000000006,2
-0.01139999999999997,3
2.719,3
0.2618,5
-0.0087,1
0.004,1
-0.9744999999999999,4
-1.4512999999999998,1
-0.8349000000000001,1
1.0331000000000001,5
1.6456,2
0.4249999999999999,2
0.11819999999999997,2
2.8454,4
2.4415,1
-0.09910000000000002,3
0.4746999999999999,4
0.4686,1
-0.9053999999999999,2
0.27470000000000006,2
0.008,1
-0.8801,1
-1.2964,2
0.21159999999999993,5
0.3236,3
-1.7635,3
1.3413,4
-0.48560000000000003,2
2.1541,4
0.3255,5
-1.2265000000000001,3
5.293099999999996,4
-0.9052,3
7.6269999999999945,4
0.36679999999999996,3
-1.7379999999999995,2
0.5052,4
0.3412,2
-0.7154999999999998,1
1.0298,4
2.9358,5
-0.21370000000000003,5
9.826199999999991,4
2.855,4
2.2016,5
-0.17570000000000002,2
-0.121,4
-1.0864,3
-0.3865,2
0.8822,5
1.265,2
-1.5191000000000001,2
-0.36240000000000006,5
4.7029,4
0.524,1
0.7473000000000002,4
0.32859999999999995,2
-1.0956000000000001,1
0.9144,4
0.4436,5
0.36609999999999965,3
-0.14,1
0.12490000000000001,4
-1.6306,1
-0.5189,2
0.5916,3
-1.1637,1
-0.01610000000000006,1
-0.4310999999999999,1
0.7816,4
0.004500000000000004,3
1.0158,3
-0.7334,1
-1.5011,3
0.2293,5
-1.4736,2
0.7432,4
-0.2842,1
0.47419999999999995,5
0.012,4
-0.6697000000000001,2
0.008,5
0.08059999999999998,5
1.3845,5
-0.3377,3
0.5873999999999999,3
0.12050000000000016,1
-0.36060000000000014,2
-0.25100000000000006,3
-0.4747,3
0,2
0.3371000000000004,5
0.0081,2
-2.3670999999999998,1
0.8408000000000001,4
0.393,3
0.7553,3
0.8111999999999999,2
0.5874999999999999,2
1.734,4
0.014099999999999994,2
0.7512,5
0.3292,2
-1.595,1
0.004,4
0.9897,5
2.1878,3
0.38180000000000003,1
-0.9702,3
