@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
25,-38840,-38840,0,0,1
110,-3098.18,7064.55,-9201.82,3390.91,1
487,4194.66,2888.09,-207.392,14.7844,5
137,-4723.36,146.715,-4928.47,29.1971,2
107,3006.54,3392.52,0,-385.981,4
63,8882.54,11761.9,0,-2879.37,3
58,-9548.28,-9548.28,0,0,4
58,-11032.8,-5325.86,0,-5706.9,2
67,-244.776,59.7015,0,-304.478,5
26,-9338.46,3576.92,-184.615,-12730.8,2
219,2674.89,5457.53,-310.959,-2471.69,3
296,-8180.07,1413.18,-7702.7,-1890.54,1
94,3052.13,10663.8,-4069.15,-3542.55,2
87,-4649.43,-5677.01,45.977,981.609,3
35,4634.29,31851.4,-13540,0,4
33,10627.3,10627.3,0,0,5
179,1806.7,1307.26,0,499.441,5
34,-2738.24,-2973.53,117.647,117.647,3
149,3514.77,4840.27,0,-1325.5,3
1495,122.007,1692.44,-1167.96,168.227,4
35,342.857,228.571,0,114.286,1
91,0,0,0,0,1
170,414.706,344.118,70.5882,0,3
71,20107,20050.7,0,56.338,5
37,3267.57,3159.46,0,108.108,5
249,6548.19,6095.98,62.6506,408.835,4
21,33800,33800,0,0,5
120,-9302.5,5121.67,-8847.5,-2798.33,2
23,21143.5,37947.8,-16804.3,0,3
334,-4819.76,-2591.02,-1914.67,-314.072,2
120,-105,3884.17,0,0,3
23,-37617.4,0,-16804.3,0,4
25,-1976,0,-1976,0,2
59,-16494.9,-8588.14,54.2373,-7961.02,1
67,-83.5821,59.7015,-71.6418,-71.6418,1
98,20649,18505.1,0,2143.88,4
196,-11941.8,1737.24,-6445.41,-4766.84,3
95,10198.9,5898.95,2289.47,2010.53,1
23,-56.5217,20582.6,173.913,0,5
69,17143.5,10913,0,6230.43,4
80,0,0,0,0,1
92,2529.35,6548.91,-8763.04,4743.48,5
248,10706.5,10618.1,-3100.81,1015.32,4
46,-236.957,8165.22,-8402.17,0,2
113,12000,12000,0,0,2
258,-7854.26,-2583.33,-3446.51,15.5039,3
24,9195.83,0,9195.83,0,5
79,-1969.62,-2070.89,0,101.266,5
95,13385.3,17105.3,84.2105,-3804.21,5
112,11562.5,11562.5,0,0,2
757,-4650.73,-1116.12,0,-2461.82,1
61,21536.1,21536.1,0,0,4
176,7151.7,6662.5,466.477,22.7273,4
154,-3259.09,1920.78,25.974,-2097.4,2
55,8278.18,7987.27,145.455,145.455,3
22,181.818,181.818,0,0,1
70,-32911.4,-32911.4,0,0,2
88,4029.55,4029.55,0,0,2
216,11283.8,3651.85,18.5185,5117.59,3
177,4696.05,4696.05,0,0,4
32,-13331.3,1740.62,-15071.9,0,1
281,-6586.83,-1965.84,-2193.95,-2409.96,1
25,0,0,0,0,2
110,2400,179.091,4392.73,2180,1
39,24687.2,24687.2,0,0,4
43,-5837.21,-5930.23,93.0233,0,2
610,300.164,-200.656,158.361,342.459,4
612,-6169.44,-2891.67,-1323.86,-1171.73,2
63,-5623.81,-5547.62,0,0,3
71,20463.4,20407,56.338,0,3
77,9688.31,13997.4,0,-4309.09,2
898,3603.67,2904.01,-1181.4,1881.07,5
42,95.2381,0,0,95.2381,4
71,1422.54,1366.2,0,56.338,3
58,-6746.55,-82.7586,-6663.79,0,2
35,14431.4,14431.4,0,0,5
63,18176.2,21566.7,-3390.48,0,5
24,4870.83,4870.83,0,0,3
61,30306.6,30241,0,65.5738,5
51,52796.1,52796.1,0,0,4
26,26723.1,23461.5,0,153.846,5
34,0,0,0,0,4
321,-8033.02,-863.24,-4861.06,-2293.77,2
234,3774.79,7116.67,-218.803,-3102.56,1
111,26183.8,28163.1,870.27,-2849.55,5
58,-17650,-2539.66,-16700,1589.66,2
59,1461.02,1461.02,0,0,3
34,2852.94,2994.12,0,0,5
312,-442.308,4711.86,-4102.88,483.013,1
59,4171.19,67.7966,67.7966,4035.59,4
150,-1794,-2056.67,26.6667,236,2
20,200,0,0,200,1
38,-8128.95,0,0,-8128.95,3
22,0,0,0,0,4
168,4627.98,2900.6,1147.62,579.762,4
24,34737.5,34737.5,0,0,4
84,-2054.76,8082.14,-14198.8,4061.9,2
44,7913.64,7913.64,0,0,3
21,44457.1,44457.1,0,0,4
23,347.826,173.913,173.913,0,1
160,2452.5,5363.12,-3317.5,406.875,2
32,35421.9,26600,8821.88,0,5
55,218.182,145.455,72.7273,0,3
30,-27476.7,-5043.33,-11256.7,-11176.7,1
105,-5640.95,-5587.62,-45.7143,-7.61905,1
213,-10242.7,-2493.9,-6821.6,-927.23,1
48,-36535.4,-15552.1,0,-11010.4,3
28,289.286,289.286,0,0,5
671,-2295.23,3291.36,-638.45,-1381.07,3
31,30519.4,20241.9,0,10277.4,5
325,2417.54,5611.69,-3194.15,0,1
377,6194.69,6771.09,19.0981,-595.491,4
860,-287.209,2339.3,-2073.6,-552.907,3
29,0,0,0,0,2
25,-192,-192,0,0,1
329,-2021.58,153.495,-1532.83,-642.249,4
38,29336.8,29336.8,0,0,4
145,1571.72,4466.9,-2637.93,-257.241,5
43,93.0233,93.0233,0,0,2
180,4362.78,4395.56,-1896.11,1863.33,1
86,-6416.28,-4166.28,0,-2296.51,1
47,18531.9,18531.9,0,0,5
928,503.664,3444.5,-2640.52,220.69,3
78,-5879.49,-5869.23,0,51.2821,4
33,-2136.36,-2136.36,0,0,4
403,714.64,130.273,9.92556,17.866,2
30,0,0,0,0,3
37,-10445.9,0,-10445.9,0,1
135,-525.185,915.556,0,-1440.74,1
53,-29528.3,-20028.3,-9500,0,3
40,1372.5,1272.5,100,0,4
135,9180.74,11960.7,-2803.7,23.7037,3
140,-893.571,3395.71,-1580,710,4
30,-160,-160,0,0,3
93,43.0108,43.0108,0,0,2
140,-151.429,1302.86,0,-1454.29,3
104,-3265.38,-6485.58,3220.19,0,3
148,4403.38,7559.46,-9156.08,6000,4
427,10241.9,10018.7,0,225.059,5
55,1514.55,1441.82,0,72.7273,1
329,317.629,5208.51,-2337.39,-1098.48,3
23,36547.8,36547.8,0,0,2
56,6916.07,8185.71,-8991.07,7721.43,5
22,-14954.5,0,181.818,-15136.4,5
40,45175,44975,100,100,5
25,19468,19468,0,0,4
20,0,0,0,0,5
35,-13677.1,0,0,0,2
45,11620,19071.1,0,-7451.11,2
46,1741.3,1741.3,0,0,2
342,-1450.58,-1497.37,23.3918,11.6959,2
79,115.19,-1718.99,-583.544,0,5
24,28962.5,19725,483.333,8754.17,5
23,-39356.5,-48665.2,0,9308.7,3
22,18672.7,14481.8,0,4190.91,5
68,-15876.5,-15876.5,0,0,1
53,-27137.7,-18335.8,-8801.89,0,1
89,-1565.17,-1610.11,44.9438,0,1
723,294.882,2663.07,-2481.47,113.278,4
334,-4247.9,-1502.69,-3338.62,21.5569,2
81,-26845.7,998.765,-21500,-6285.19,1
33,31539.4,24515.2,0,7024.24,5
98,-492.857,-2696.94,0,2163.27,3
661,-4344.93,427.685,-2848.87,-855.673,3
18,-266.667,-266.667,0,0,2
50,-14814,64,-7730,-7148,1
31,-9167.74,-9167.74,0,0,2
112,-3681.25,3382.14,35.7143,-7099.11,3
91,4020.88,3585.71,-5489.01,0,2
46,-17813,850,-18663,0,5
61,-29852.5,-26614.8,0,-3237.7,1
121,934.711,941.322,33.0579,-39.6694,2
34,21979.4,21979.4,0,0,5
84,2686.9,2696.43,0,-9.52381,1
243,4829.63,-1600.82,-223.045,6653.5,3
115,8826.96,8792.17,0,34.7826,5
39,15307.7,10076.9,0,5230.77,4
81,23374.1,23275.3,49.3827,49.3827,5
598,-1886.79,2285.12,-322.408,-890.468,4
32,9956.25,0,0,9956.25,3
24,16375,16375,0,0,2
24,0,0,0,0,1
26,153.846,0,0,153.846,3
38,6955.26,5084.21,1871.05,0,5
27,4003.7,4003.7,0,0,4
385,1158.18,817.143,-1890.65,2244.16,5
158,11817.7,11181,0,636.709,2
63,8231.75,8104.76,63.4921,63.4921,4
27,50896.3,37970.4,0,12925.9,4
1069,-6363.33,-302.806,-3763.05,-1401.87,4
761,-3077.92,-627.595,-3513.67,1063.34,1
314,-2938.54,-1106.05,-1223.25,-609.236,2
236,-3315.25,-3332.2,0,16.9492,2
97,13808.2,15501,-7969.07,6276.29,2
558,2770.97,7237.99,-3018.1,-591.039,4
31,-15596.8,-154.839,0,0,1
469,6698.08,7715.35,-1.70576,15.3518,4
21,18266.7,17695.2,190.476,380.952,5
116,15350,13703.4,0,1646.55,3
101,-2683.17,-401.98,79.2079,-2360.4,1
446,31.3901,1021.75,-1403.59,413.229,4
92,-23138,-4851.09,-7295.65,-5788.04,3
399,7500.75,7249.62,10.0251,241.103,5
77,-6164.94,51.9481,0,0,1
175,7638.86,11562.3,-3992,68.5714,3
218,1567.43,8774.77,-6238.07,-969.266,1
306,6768.63,5237.58,814.379,-1045.1,2
39,102.564,102.564,0,0,1
284,-1163.73,-1203.17,-2852.82,2892.25,3
70,-2431.43,2821.43,-5310,57.1429,4
56,1705.36,10919.6,-9285.71,71.4286,5
36,7344.44,-22.2222,-1483.33,8850,5
822,-2334.43,-961.8,-434.185,-938.443,1
193,3172.02,7368.91,-3984.46,-187.565,2
126,31.746,31.746,0,0,4
260,1762.69,5077.69,-5570,2255,4
34,10847.1,21041.2,0,-10194.1,5
76,6656.58,10667.1,0,-4010.53,1
138,-5258.7,-5762.32,538.406,0,2
40,5507.5,5507.5,0,0,3
305,-6634.1,-2697.38,-4321.97,385.246,5
191,5462.3,5441.36,0,20.9424,4
345,-8096.52,50.1449,-5787.83,416.232,2
71,1359.15,-1500,2870.42,-11.2676,5
143,-24862.2,-10907.7,-7091.61,-3481.82,2
24,333.333,333.333,0,0,5
48,18266.7,18266.7,0,0,3
28,11867.9,11725,0,142.857,5
45,-768.889,-662.222,-106.667,0,4
479,-2893.11,3278.91,-5091.02,927.766,4
84,-5302.38,-4702.38,-600,0,3
74,30340.5,21564.9,8721.62,54.0541,3
118,732.203,1491.53,33.8983,2032.2,1
205,-4635.61,1677.07,-6351.71,39.0244,3
75,-18452,-9765.33,-10253.3,1566.67,4
194,8094.85,4098.45,952.577,3043.81,2
47,8076.6,7906.38,85.1064,85.1064,1
30,3770,0,0,3770,5
226,-5204.42,4150,-8118.14,-1236.28,2
715,-1690.63,65.5944,-3388.95,878.741,4
57,-1433.33,6964.91,0,0,1
62,12012.9,12012.9,0,0,2
120,-4795,1043.33,-6055,2995,2
50,7672,7592,0,80,1
28,26703.6,26542.9,17257.1,0,3
221,790.498,4574.66,18.0995,529.864,3
21,48181,48181,0,0,4
31,0,0,0,0,1
1127,1960.34,2180.12,385.182,-482.165,4
21,0,0,0,0,4
630,528.095,429.841,-120.476,-636.984,3
169,7293.49,7293.49,0,0,5
530,-2431.32,-22.0755,-1643.02,-766.226,3
359,4634.26,6447.91,-1835.93,22.2841,5
25,-30920,0,-30920,0,2
37,324.324,216.216,0,108.108,2
68,-5566.18,58.8235,-5683.82,58.8235,5
211,1627.49,4793.36,-3203.79,37.9147,3
63,-10893.7,-10881,-76.1905,63.4921,1
43,-383.721,8734.88,-8988.37,93.0233,1
108,-10211.1,793.519,-3504.63,-3067.59,1
142,8888.73,14023.2,-3771.83,-1362.68,4
326,-1448.47,2080.67,-3526.69,-2.45399,3
141,-16415.6,-9197.87,-7246.1,28.3688,1
38,-2713.16,9778.95,105.263,0,4
42,10571.4,0,276.19,10295.2,5
332,-5646.08,7603.92,-8712.05,-4523.49,2
242,-16169.4,-16182.6,13.2231,0,2
50,12568,12568,0,0,3
92,-4108.7,1328.26,-1882.61,-3554.35,2
366,16398.1,10383.6,251.093,5763.39,5
102,-11563.7,4636.27,-13779.4,2272.55,1
47,5900,5900,0,0,5
60,-20673.3,6550,-27223.3,0,3
44,31563.6,31563.6,0,0,5
999,6352.55,5043.64,-797.898,2215.92,5
65,110.769,61.5385,0,49.2308,1
122,-2022.13,-1982.79,0,-39.3443,3
62,72.5806,0,7729.03,64.5161,1
59,6796.61,6728.81,67.7966,0,1
187,2025.67,2051.34,0,0,5
29,0,0,0,0,3
182,1428.57,-30.7692,1015.38,0,3
41,-1707.32,2960.98,-4668.29,0,4
29,-37837.9,-47710.3,9872.41,0,1
138,-10911.6,-1967.39,-3759.42,-1715.94,1
62,-10722.6,-10787.1,0,64.5161,4
55,-6143.64,-6143.64,0,0,1
88,-23992,-8665.91,-4446.59,0,2
14,0,0,0,0,5
446,-2745.52,-1695.74,-1691.48,1715.02,4
377,-3338.46,336.87,77.4536,-1213.26,2
96,11613.5,1196.88,0,10416.7,3
131,-6380.92,-42.7481,-2950.38,-3387.79,2
105,3765.71,7078.1,-3304.76,-7.61905,3
90,3606.67,7368.89,44.4444,-3700,5
110,-5340.91,-1574.55,36.3636,0,4
66,-16775.8,-9450,0,-72.7273,1
197,6630.96,6590.36,40.6091,0,4
79,13358.2,4754.43,4412.66,4191.14,2
47,-9993.62,0,0,-9993.62,1
155,-216.774,-1178.06,-349.677,1310.97,3
187,6641.71,14275.4,-6966.84,-666.845,4
128,6777.34,468.75,5079.69,1228.91,2
99,3310.1,-6229.29,7311.11,2228.28,2
50,1708,1708,0,0,3
53,14652.8,14577.4,75.4717,0,5
339,3103.54,2810.32,11.7994,281.416,4
162,-5162.96,-1564.2,-2082.72,-1516.05,2
126,7996.83,14736.5,-2972.22,31.746,4
709,10301.7,11454,-1063.19,-89.1396,5
110,-5820,-5770,-3477.27,3427.27,1
115,11412.2,14180,-2783.48,-4672.17,5
47,12700,12614.9,0,85.1064,4
307,-5352.12,-2177.52,-923.127,-2251.47,2
790,5306.58,4775.57,-528.734,1665.7,5
23,1573.91,1573.91,0,0,5
776,315.335,2168.94,-606.057,-381.057,4
59,-14405.1,8347.46,-22752.5,0,2
413,8802.18,11417.9,-2218.89,-859.322,4
23,-23526.1,-208.696,-23317.4,0,1
204,-14176.5,-8621.08,-4626.47,-928.922,1
78,-14783.3,-9828.21,-4955.13,0,1
413,4306.05,2534.14,178.692,1593.22,5
39,11302.6,-984.615,12287.2,0,2
55,-307.273,-220,0,-87.2727,2
45,-2428.89,8208.89,0,0,1
221,-7656.56,-3364.25,-2126.24,0,4
189,-4951.32,-2948.68,-2044.97,42.328,3
220,5949.09,7610,0,-1660.91,5
234,-408.974,4161.54,-2295.3,-1457.26,4
453,6464.24,4739.51,-1084.99,2676.38,2
2991,1514.31,1028.39,97.8937,522.668,2
114,-14.0351,28.0702,0,0,1
40,100,0,100,0,1
48,-16629.2,166.667,-16795.8,0,5
468,147.65,1337.82,-769.231,-420.94,5
118,-1948.31,10181.4,-7542.37,-4546.61,4
108,6421.3,9590.74,-3169.44,0,1
192,-15412,-13890.6,-4350,0,2
482,-3657.47,1107.68,4.97925,-1790.66,4
80,-6983.75,190,0,-1190,3
69,-3086.96,-3144.93,0,57.971,2
62,-2708.06,5012.9,0,0,3
292,-9157.19,-5226.03,-3985.96,54.7945,1
19,373.684,-17868.4,-42.1053,18284.2,3
146,8335.62,8261.64,27.3973,-32.8767,2
757,6459.58,5925.76,-2250.07,3224.31,5
67,-2425.37,-2485.07,59.7015,0,3
92,1647.83,9776.09,0,-8128.26,4
42,15076.2,14981,95.2381,0,4
122,-10113.1,-5820.49,-329.508,0,3
48,-17427.1,2518.75,0,0,3
52,18023.1,25301.9,-7355.77,76.9231,4
51,-15.6863,-94.1176,0,78.4314,3
211,1510.9,1579.15,0,-68.2464,3
54,17016.7,13125.9,0,3890.74,3
34,4408.82,10905.9,0,7582.35,1
33,23912.1,22521.2,-11712.1,13103,5
28,142.857,0,142.857,0,5
55,-14010.9,-14010.9,0,0,2
24,333.333,333.333,0,0,5
601,1565.89,5186.86,-3006.32,-614.642,4
107,9156.07,3042.06,6076.64,37.3832,3
242,-16169.4,-16182.6,13.2231,0,2
28,14321.4,14035.7,285.714,0,5
1675,-2277.49,-877.254,-925.731,122.627,2
60,1861.67,5383.33,66.6667,-3588.33,1
1479,274.51,-507.437,48.6815,730.561,2
398,3244.22,6935.68,-3957.79,278.392,4
259,-10164.1,1527.41,-8025.87,30.888,3
32,20659.4,11837.5,8821.88,0,4
109,12011,9755.05,6647.71,0,4
48,83.3333,83.3333,0,0,1
21,36409.5,36409.5,0,0,5
300,-5458.33,-184.667,-3815.67,-1032.33,2
25,-19148,0,0,0,5
55,5734.55,5661.82,72.7273,0,4
60,-9801.67,3726.67,0,-5550,1
43,5293.02,7409.3,-995.349,-1120.93,3
63,6301.59,6301.59,0,0,5
24,0,0,0,0,1
40,0,0,0,0,2
38,9700,9826.32,0,-126.316,4
79,3470.89,2237.97,0,1232.91,3
21,10466.7,0,0,10466.7,3
25,-7772,160,-32,-7900,1
874,-1621.74,-386.842,-962.128,56.4073,1
40,9235,9235,0,0,3
32,3593.75,3593.75,0,0,1
76,16168.4,11369.7,0,4798.68,4
448,1070.09,1123.88,794.196,211.607,2
130,-11805.4,-11393.8,0,-411.538,1
24,166.667,0,0,166.667,4
294,2774.83,2376.53,2042.86,-16.3265,2
145,3461.38,5653.1,110.345,-2268.97,4
332,-1325.3,90.6627,1057.83,-1031.93,1
138,5415.94,5357.97,57.971,0,3
142,10847.9,8335.21,2546.48,-33.8028,5
89,3422.47,-2006.74,5429.21,0,2
22,181.818,0,0,181.818,1
26,-29330.8,-29330.8,0,0,3
569,9087.87,10771.5,-2178.56,167.663,5
100,14182,18007,-3825,0,5
122,7173.77,4797.54,-617.213,2993.44,2
38,-25942.1,-26047.4,105.263,0,5
42,28933.3,25202.4,-1271.43,5002.38,3
208,319.712,1265.87,-965.385,19.2308,2
22,-39327.3,0,-17568.2,0,4
26,19300,19484.6,-184.615,0,5
131,-1912.98,4362.6,-4790.84,-1484.73,3
20,38120,38120,0,0,4
229,-7562.45,-8466.38,34.9345,-1485.15,2
542,4084.69,3149.08,1672.69,5.90406,4
97,15838.1,15838.1,0,0,5
28,2328.57,142.857,0,2185.71,2
25,-13700,0,-13860,160,2
58,2487.93,-629.31,3117.24,0,5
466,10315.7,11050.6,-750.429,25.7511,4
69,-2852.17,-9208.7,0,6356.52,1
200,-4972,1858.5,-1912.5,-4938,1
150,-9554.67,-2120,-8900,1465.33,4
215,-1061.4,3452.56,-1760.47,-526.977,3
136,-159.559,6511.76,-8316.91,1645.59,1
71,3507.04,3405.63,45.0704,56.338,1
410,-11.7073,-11.7073,0,0,3
94,6851.06,6753.19,0,97.8723,5
192,3590.1,7065.1,-3475,0,1
449,-4161.92,-3206.46,-332.294,1509.13,3
143,-4489.51,-1197.9,0,27.972,2
82,1769.51,7548.78,-5779.27,0,4
70,-12084.3,-4420,0,-7664.29,4
40,0,0,0,0,1
236,-530.085,6769.49,-7299.58,0,1
83,-5825.3,-57.8313,0,0,1
38,4013.16,12626.3,210.526,-8823.68,1
218,-2166.97,112.844,1331.65,113.761,2
44,-5695.45,-5586.36,-109.091,0,2
52,0,0,0,0,5
294,1660.88,1669.39,-1728.91,1706.8,3
68,-8376.47,6955.88,-2547.06,-12785.3,5
43,11458.1,11458.1,0,0,4
701,-2069.33,320.685,-1490.44,-423.966,4
177,403.955,7348.02,-6944.07,0,3
27,-11244.4,0,-11244.4,0,5
144,2112.5,-2941.67,5059.72,27.7778,3
23,-79878.3,-80052.2,173.913,0,3
45,-7006.67,11137.8,-106.667,-7400,5
41,14758.5,35546.3,-20787.8,0,3
38,12252.6,12252.6,0,0,5
71,-4187.32,2554.93,0,0,2
173,1281.5,-208.671,0,1490.17,5
800,-210,2720.75,-2248.12,-536.375,5
23,4917.39,4917.39,0,0,3
32,0,0,0,0,2
27,148.148,148.148,0,0,3
292,5584.59,10256.2,-5761.3,882.877,4
173,-8538.15,-190.173,-8347.98,0,2
113,2989.38,2142.48,0,846.903,1
111,21057.7,21028.8,36.036,0,4
401,-4810.22,-996.509,590.773,219.95,2
27,148.148,0,0,148.148,1
44,16461.4,16479.5,-109.091,0,3
28,13700,13700,0,0,5
90,1452.22,5657.78,-4250,44.4444,5
75,5633.33,9698.67,53.3333,-4118.67,1
29,0,0,0,0,2
75,0,0,0,0,1
676,10617.6,10348.7,-1194.97,1463.91,4
147,9971.43,9971.43,0,0,2
24,-35770.8,-35937.5,0,166.667,1
81,14812.3,20672.8,0,49.3827,4
161,-7527.95,-7627.33,74.5342,24.8447,2
80,11332.5,10147.5,0,1185,4
25,14864,14864,0,0,5
42,9547.62,9452.38,95.2381,0,4
25,1544,14864,0,-13320,4
20,18580,18580,0,0,3
1332,2503.08,2149.7,91.6667,981.081,4
620,6529.52,6688.39,-36.6129,-128.71,5
165,6384.85,6476.97,-87.2727,-4.84848,2
161,-10228,-1944.1,466.46,-8750.31,1
194,52.5773,2298.97,-3984.54,1738.14,1
26,153.846,0,153.846,0,5
140,9973.57,9196.43,-34.2857,811.429,4
39,-20.5128,-123.077,102.564,0,1
1768,4769.97,6127.6,-996.267,-361.369,5
141,-4914.18,-4914.18,0,0,3
237,1159.07,3370.46,-2228.27,16.8776,2
500,4991.2,4747,-751.8,623.6,4
20,3080,-7565,0,34580,2
19,-23626.3,-23626.3,0,0,3
35,20854.3,20877.1,0,114.286,5
29,-37224.1,-37224.1,0,0,1
22,2509.09,2509.09,0,0,3
36,9255.56,9255.56,0,0,3
619,-5029.4,2254.93,-5993.05,-1291.28,4
100,-2880,-5458,0,2578,2
138,15542,17044.2,0,-1502.17,5
68,3298.53,3298.53,0,0,1
50,-3122,-3026,0,0,2
26,4565.38,19276.9,-14865.4,153.846,5
589,2468.93,4359.08,-2018.17,940.747,4
53,10767.9,10692.5,0,75.4717,3
312,-5315.06,-3181.09,-2907.37,773.397,3
100,-16543,-3246,-8590,80,2
218,2753.67,4975.23,-22.0183,18.3486,3
89,-1565.17,-1610.11,44.9438,0,1
165,-12418.8,-13314.5,-2342.42,0,2
193,2877.72,2877.72,0,0,5
29,-31744.8,-31744.8,0,0,3
25,8772,-980,0,9752,5
49,-483.673,6973.47,0,-7457.14,4
156,-5957.05,628.205,-6610.9,25.641,2
40,-15125,-15125,0,0,1
86,7360.47,-444.186,7804.65,0,1
709,-2674.19,-348.096,-2337.38,11.2835,3
23,0,0,0,0,4
24,0,0,0,0,2
68,-18245.6,-7783.82,0,-10461.8,1
25,-3904,-3904,0,0,1
171,-4849.71,-2069.01,-4.67836,23.3918,3
169,1771.01,277.515,1493.49,0,3
306,-2358.82,2125.82,-2528.76,-1955.88,3
127,-319.685,4829.92,0,-5149.61,3
347,2416.14,2391.64,-1036.6,1061.1,1
30,21113.3,12520,0,8593.33,2
313,19056.5,15010.5,615.974,1097.44,5
24,166.667,166.667,0,0,3
19,26589.5,26589.5,0,0,4
701,1125.82,2293.72,-434.95,632.81,4
246,5298.37,7441.87,-19.5122,-2123.98,4
215,-288.372,3112.56,-850.698,-2550.23,2
24,16175,16375,0,0,3
23,35969.6,35795.7,173.913,0,5
54,-14196.3,-14196.3,0,0,4
39,21343.6,21241,0,102.564,4
357,3919.05,3021.29,864.146,11.2045,5
40,6545,100,0,6445,3
147,3409.52,3409.52,0,0,4
101,13832.7,13832.7,0,0,4
110,-1414.55,2099.09,-3513.64,0,5
376,29890.4,24348.4,0,3284.57,5
30,-41106.7,-25283.3,0,133.333,2
326,-6094.17,-2640.8,-4164.42,711.043,1
24,166.667,166.667,0,0,5
27,13911.1,13763,0,148.148,5
19,-1810.53,-1810.53,0,0,1
36,45191.7,37350,7841.67,0,2
32,-44506.2,-5806.25,0,-38700,1
57,-1703.51,-1703.51,0,0,2
187,-3964.71,1155.08,0,0,3
34,-22805.9,-22805.9,0,0,5
52,-107.692,-6500,-92.3077,6484.62,1
139,-8135.97,-5711.51,28.777,-2453.24,2
53,9966.04,9966.04,0,0,4
124,-14225.8,5991.13,-4839.52,64.5161,2
20,61955,61555,200,200,5
279,1165.59,10824,-7596.42,-346.237,3
23,-60839.1,-40026.1,0,0,2
37,0,0,0,0,1
24,0,0,0,0,1
112,-6879.46,335.714,0,35.7143,2
52,7376.92,7146.15,153.846,76.9231,4
368,7275.82,6183.7,677.174,-290.217,5
31,-7387.1,0,-11177.4,3790.32,1
93,16996.8,14900,0,43.0108,4
114,-3424.56,-3500,0,75.4386,2
186,2367.2,2006.45,-738.172,1098.92,4
24,39366.7,39366.7,0,0,5
76,0,0,0,0,2
228,-3170.18,-1471.49,-1695.18,17.5439,4
34,21717.6,21858.8,-141.176,0,3
170,7233.53,7935.29,2067.06,47.0588,5
78,15325.6,15325.6,0,0,3
129,-10382.2,0,-9379.07,-1003.1,3
97,-687.629,6880.41,-2632.99,0,3
53,11930.2,11854.7,0,75.4717,5
164,-813.415,0,24.3902,-837.805,3
174,14695.4,14603.4,22.9885,68.9655,4
508,-5614.37,1105.12,-7020.87,320.276,1
190,-8119.47,-8596.32,-29.4737,506.316,1
88,-12798.9,-3848.86,0,-3510.23,2
61,-514.754,-6147.54,0,5632.79,4
50,8728,8648,0,80,5
44,8427.27,8427.27,0,0,5
358,-4249.72,1650,-3757.82,-2141.9,1
137,12568.6,11662.8,29.1971,876.642,5
73,-10.9589,-65.7534,54.7945,0,3
185,-5742.7,-2584.32,-3649.73,491.351,1
729,-5494.38,-527.298,-4116.05,-1666.8,2
40,-1185,-1185,0,0,1
135,2085.19,-2773.33,0,4858.52,4
29,37565.5,30320.7,0,7244.83,4
469,6698.08,7715.35,-1.70576,15.3518,4
22,-15850,-15850,0,0,3
103,-9980.58,-3753.4,860.194,-7087.38,2
107,7483.18,3671.96,969.159,1057.01,5
131,8043.51,8043.51,0,0,5
142,26145.1,25467.6,0,677.465,5
156,2116.03,8604.49,25.641,-3445.51,3
61,736.066,736.066,0,0,1
276,622.826,493.116,0,129.71,3
93,6912.9,129.032,6783.87,0,2
791,-3447.16,-1769.79,-1908.98,231.606,2
91,-13392.3,-11746.2,-4203.3,2557.14,1
15,-51373.3,-51373.3,0,0,2
393,1003.56,2986.77,-2031.04,30.5344,4
28,0,0,0,0,1
107,30012.1,26708.4,0,3303.74,3
82,-4471.95,-3262.2,0,-1209.76,2
47,-33221.3,-10631.9,-22589.4,0,1
461,-1438.18,821.041,-425.163,242.733,1
197,-697.462,1187.31,-3783.76,1898.98,2
120,-1661.67,1077.5,-3187.5,-225,4
77,-6054.55,51.9481,6223.38,51.9481,1
27,13911.1,13763,148.148,0,5
57,-12680.7,-5900,-6780.7,0,1
106,0,0,0,0,5
877,2428.51,5516.19,-2774.34,233.409,3
168,839.286,791.667,23.8095,23.8095,2
42,21016.7,21016.7,0,0,5
35,228.571,114.286,0,114.286,2
410,-11.7073,-11.7073,0,0,3
151,-7578.81,-4249.67,-3329.14,0,1
67,15923.9,21035.8,-5171.64,59.7015,4
73,-1280.82,1710.96,-2991.78,0,3
270,-7584.81,-2152.96,-2684.07,798.148,4
100,2226,2226,0,0,3
26,0,0,0,0,3
282,4530.85,5858.87,-1328.01,0,1
68,7475,7416.18,58.8235,0,5
114,5924.56,7685.96,-1796.49,35.0877,3
111,-6440.54,-6548.65,108.108,0,1
211,-800.474,2898.58,503.791,-1934.12,2
24,-12062.5,4041.67,-16104.2,0,2
460,-7727.17,-59.3478,-4392.61,-2234.57,4
87,-311.494,7212.64,-10533.3,3009.2,2
573,-666.667,2575.74,6.9808,92.3211,4
112,-2532.14,4925,-7457.14,0,2
33,52424.2,49472.7,0,2951.52,4
61,-13583.6,-13583.6,0,0,1
100,-456,2911,-4369,1002,2
32,-10034.4,-10159.4,0,125,4
27,35014.8,21788.9,0,13225.9,4
199,-1745.23,6175.88,-6265.83,0,4
56,-13096.4,-4633.93,-8462.5,0,4
125,-6960,1966.4,0,-8926.4,1
346,-10082.9,-911.85,-5788.73,756.647,2
273,-3599.27,-1368.86,-2.9304,1279.49,3
