@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute adjective_sentiment numeric
@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
-0.45200000000000007,234,0.4186999999999998,-0.5365,3
5.447299999999991,2410,9.621399999999989,-1.3321999999999998,5
0.81,26,0.81,0,5
0.7665000000000002,85,0.4487000000000002,0.31779999999999997,1
0.3612,41,0,0.3612,1
-0.0346,45,-0.0298,0,4
0.401,21,0.401,0,4
1.2709,84,0.5013,0.7696000000000001,1
0.4568,86,0.4568,0,4
-0.2941,190,-0.2981,0.004,3
0.9395,38,0.9395,0,5
0.0032000000000000006,69,-0.0007999999999999995,0,3
2.9192,674,4.590399999999999,-0.7837000000000001,4
-3.2095,648,-1.3581,0.1177,2
0.3784999999999999,335,1.5876999999999997,0.336,4
2.6999,229,2.812,0.2704,5
0.6031,21,0.393,0.2101,5
-0.05409999999999998,353,0.6778,-0.2532,2
0.6154,34,0.3716,0.2438,5
1.5737999999999999,185,1.2224,0.3514,5
0.7364999999999999,170,0.4847,0.25179999999999997,4
-0.3421,56,0.04039999999999999,0,4
0.3815,34,0.3815,0,1
0.37399999999999994,84,0.37879999999999997,-0.0048,5
-0.5565,119,-0.06579999999999997,-0.4947,5
-0.4003,147,0.5777000000000001,-0.5033,3
-2.0955999999999997,312,-0.12069999999999992,-0.1895,1
-0.2675,29,-0.2715,0,2
1.4761,142,1.5301,-0.054,3
0.5639,75,0.5639,0,2
0.0806,123,1.2173,0.016,2
0,351,0,0,3
-0.913,235,-0.5147,0.1175,1
0,32,0,0,1
1.0365,144,1.8962,-0.0516,3
-2.7738,229,-1.0736999999999999,-0.6936,2
0,24,0,0,5
0.2444,55,0,0.2492,2
1.6346999999999996,93,1.8036999999999996,0.3396,5
-0.28259999999999996,79,-0.28259999999999996,0,1
-0.14600000000000002,128,0.3814,0,3
3.9981000000000004,372,3.6553,0.3396,5
0.9635,37,0.9635,0,4
0.1809,42,0.5099,-0.329,5
0.0276,46,0.004,0.008,3
1.1340999999999999,147,1.1349,0.004,3
-0.8472999999999999,301,-0.8705,0.012,4
-3.1811,276,-2.3278999999999996,0.008,2
-0.02729999999999999,24,0.5052,-0.5325,3
0.6616,369,1.2402000000000002,-0.5233,2
0.3716,34,0.3716,0,3
-0.8041,27,0.0978,-0.9018999999999999,3
-1.5997,121,-0.9508,-0.08950000000000002,1
0.0037999999999999666,230,0.03689999999999999,0.004,2
0.5099,31,0.5099,0,5
0.008,74,0,0,1
14.757999999999988,709,12.377599999999989,1.0332999999999999,5
0.393,26,0.393,0,4
-0.3825,21,0,0.004,2
-1.1263,88,-0.3387,-0.3089,2
0.2915,83,0.6779999999999999,0,1
6.080699999999989,1053,7.289599999999995,2.1114,4
1.1118,46,1.1118,0,5
0.7114,24,0.7074,0.004,5
0.6242000000000001,95,0.958,0,1
0.11960000000000003,106,0.5029,-0.0007999999999999995,4
-0.7899999999999999,123,-0.7939999999999999,0,3
0.9749000000000001,104,0.9709000000000001,0.004,5
0.0196,81,0.008,0,3
-2.6048,83,0,0,1
0.3716,22,0.3716,0,2
0.008,55,0.004,0.004,2
0.8861,150,0.10009999999999991,0.004,4
-0.8153000000000001,55,-0.0096,-0.327,3
0.2291,22,0.2291,0,5
0.8615,36,0.8575,0.004,4
0.7137,152,0.336,0,4
-0.22930000000000003,174,0.004,-0.331,1
0.743,323,0.016,-0.0007999999999999995,1
2.2056,239,1.9802,0.21739999999999998,4
0.3716,25,0.3716,0,4
-2.4691,353,-0.0676,-0.7525,2
-1.0376999999999998,343,1.127,-0.5565000000000001,2
0,52,0,0,2
0.7409000000000001,28,0.5308,0.2101,5
-0.6134,452,-0.4143999999999999,-0.021099999999999997,4
-0.6630000000000001,461,0.37849999999999995,0.1119,1
0.9810000000000001,162,0.9818,0.004,4
-2.1299999999999994,158,-1.6169,-0.5083,3
-1.5541999999999998,474,0.030299999999999994,-0.5799,2
0.8397999999999999,27,0.8397999999999999,0,5
0.37389999999999995,115,-0.27630000000000005,0,3
-1.4516999999999998,240,-0.7505999999999999,-0.2405,1
-4.264400000000001,487,-0.41269999999999996,-0.7628,4
0.36219999999999997,995,2.9002999999999997,-0.07459999999999994,5
0.7093999999999999,376,0.8416,-0.14020000000000002,3
-0.3434000000000001,299,1.6700999999999997,0.012,2
-0.7722,287,-0.2741000000000001,0,4
0.758,78,0.5734999999999999,0.0997,5
-0.22999999999999998,98,0.14850000000000002,0.004,1
0.5012,25,0.5012,0,4
7.034599999999996,473,4.969200000000001,0.39899999999999997,5
0.004,31,0,0.004,5
0.004,23,0.004,0,4
-0.9355,46,-0.5489999999999999,0,1
0.1169,43,0.1169,0,4
0.3418999999999999,29,0.3418999999999999,0,3
0.44930000000000003,57,0.44930000000000003,0,4
0.397,33,0.393,0,2
0,80,0,0,3
-0.9784,175,-0.44029999999999997,-0.5413,3
-3.0946,179,-1.8548999999999998,0.004,2
0.393,32,0.393,0,5
-3.4886999999999992,346,-0.31549999999999995,0.2618,2
0.7476999999999999,28,0.7432,0,3
1.4603000000000002,56,1.4603000000000002,0,3
0.6972,302,1.4929000000000001,-0.329,4
-2.5567,161,-2.111,-0.6878,2
-0.331,25,0,-0.331,1
0.22279999999999975,303,0.8462,0.3412,2
-0.4787,37,0,0,3
-1.0926000000000002,244,1.3547,-0.7826,1
0.3716,36,0.3716,0,4
0,35,0,0,3
-0.6728000000000001,66,-0.3367,-0.3361,1
0.4753,52,0.4713,0,5
0,29,0,0,1
-0.32469999999999993,114,-0.15639999999999993,0.004,1
-0.3785,33,0.004,0.004,1
1.0989,27,1.0989,0,2
0.08330000000000001,33,0.0753,0.008,5
2.2780000000000005,61,2.0679000000000003,0.2101,5
-0.5038,28,0.30640000000000006,0,3
-0.43460000000000004,42,0.3756,0,4
-1.5032999999999999,168,-0.8232999999999999,-0.0048,3
-1.4441,34,-1.1111,-0.333,3
1.2494,25,1.2454,0.004,4
-0.19420000000000007,429,0.2911000000000001,0.2578,1
0.10699999999999993,66,0.7345999999999999,0.004,4
-0.4652,28,-0.4692,0,1
0.1016,23,0.1016,0,4
-3.6115,451,-0.3613999999999996,-0.1351,2
0,23,0,0,5
-0.02719999999999998,91,-0.026399999999999983,-0.0048,1
0.046699999999999964,390,0.246,0.008,5
-0.6174999999999999,137,-0.13179999999999997,0.14590000000000003,5
0.8684000000000001,31,0.8684000000000001,0,5
0.2536,74,0.24159999999999998,0.008,4
0.7851,84,0.8490000000000001,0.3186,5
0.3677,82,0.3637,0.004,5
0.7098,177,1.0328,-0.327,1
1.0949,131,1.0997000000000001,-0.0048,4
-0.8542,219,0.8151999999999999,-0.8042,3
0.5138,41,0.5098,0,1
2.2437,209,2.2357,0.008,5
0,1,0,0,5
-0.19500000000000003,260,0.3366,-0.0048,1
0.12030000000000002,46,0.11230000000000001,0.004,3
-1.1117,192,-0.5373,-0.5744,2
0.008,25,0.004,0.004,1
-0.3166,147,-0.011699999999999988,-0.3049,1
2.2253,98,1.8756,-0.0197,3
1.1627000000000003,147,1.1731000000000003,0,2
0.393,21,0.393,0,2
1.1228,22,1.1148,0.004,2
-0.9878000000000001,98,0.0032000000000000006,0,2
0.6312,238,0.6407999999999998,-0.0048,4
-0.5409,192,0.32689999999999997,-0.3129,2
1.5065000000000002,337,2.0336,-0.2339,2
0.5818000000000001,67,0.35000000000000003,0.2318,3
2.4851,391,2.2808,0.19190000000000004,4
-0.2509,50,-0.20479999999999998,0,4
0.2225,58,0.2185,0.004,5
1.0948,31,1.0868,0,5
-0.2104,67,0,0.004,1
-1.9291,168,-1.0219999999999998,-0.13810000000000006,1
-1.0111999999999999,27,-0.0048,-0.5365,2
-0.014900000000000024,49,0.3716,0,3
1.3645,222,0.6143000000000001,0.751,3
0.7108,44,0.7068,0.004,4
1.5059000000000002,566,1.8023000000000002,0.0949,3
-0.7666,28,-0.7666,0,2
-2.2919,434,-0.5374,-0.5365,3
-1.0467999999999997,707,-0.23890000000000028,0.1946,2
0.2243,36,0.5768,-0.3565,5
-1.1463999999999999,197,-0.6677,0,1
-0.25009999999999993,118,-0.5475000000000001,0.004,1
-0.0007999999999999995,78,-0.0007999999999999995,0,3
-0.43890000000000007,102,0.37079999999999996,-0.331,3
0.345,20,0.345,0,4
0.3401,48,0.24970000000000003,0.43579999999999997,4
2.5667,89,2.1303,0.4364,4
0.486,42,1.0225,-0.5365,5
-0.32320000000000004,152,0.1252,-0.0915,3
-0.48050000000000004,101,-0.11830000000000002,-0.3662,1
2.7233000000000005,789,3.6282000000000005,-0.1113,4
-0.3588,32,0,-0.3588,3
0.2338,19,0.2338,0,4
-0.7455999999999999,114,-0.6414,0.3705,3
-2.5297,474,0.5404,-0.19320000000000004,1
0.23889999999999995,37,0.6134,0.008,5
1.8854,25,1.2418,0.6436,5
1.0005,42,1.0005,0,5
-1.4806,159,-0.8901999999999999,-0.1975,4
0,60,0,0,4
-1.7498,122,-0.6238,0.2244,2
2.2516,176,2.5806,-0.333,3
0.3173,311,0.4607999999999999,-0.0048,2
0.7567999999999999,38,0.7615999999999999,0,3
0.7931999999999999,64,0.7931999999999999,0,1
0.8293999999999999,24,0.8641,0.004,5
0.6241,109,0.4300999999999999,0.6975,2
2.3399,244,2.1935,0.14719999999999994,4
-1.9941,160,-2.0021,0.008,1
-1.0236999999999998,58,-0.1473,0.0922,2
-0.536,62,-0.03359999999999996,-0.0237,2
4.278700000000001,861,5.928999999999999,0.36880000000000007,2
0.7646,24,0.7646,0,5
-0.1336,48,0,-0.1336,2
-1.3373000000000002,126,-1.2995999999999999,-0.7173,1
0.2159,35,0,0,3
-0.4866,49,-0.1561,0,1
0.6729,114,1.146,-0.4851,4
0.8483,102,0.8491,-0.0048,4
2.7392000000000003,304,2.8571,-0.3129,5
-0.2937,102,0.45899999999999996,-0.10170000000000001,2
-0.16280000000000006,191,0.3752,0.2318,2
-4.6502,642,-2.8493,-0.5285,1
0.1484,51,0.1364,0.004,5
1.6842,98,1.6842,0,5
1.7004,351,1.6545000000000003,0.008,3
0.1062,53,0.0946,0,1
-0.0048,32,0,-0.0048,1
0.059699999999999975,35,0.059699999999999975,0,3
-0.6966,315,0.233,0.008,2
0.6781999999999999,183,0.9450999999999999,0,3
0.8394,64,0.8394,0,5
1.4882,22,1.4882,0,4
4.190699999999979,2316,7.677199999999983,-1.7844,4
0,29,0,0,4
0.9470000000000001,121,1.0993,0.004,4
1.1289,77,1.8088999999999997,-0.0048,1
-1.3930999999999998,985,0.5364999999999996,0.24420000000000008,2
-0.5065,68,0.318,-0.325,5
0.3734,26,0.3734,0,2
-1.1531,78,-0.7666,0,1
0.8726,47,0.8822000000000001,-0.0048,2
0.5012,51,0.5012,0,4
-0.134,76,-0.14200000000000002,0.004,3
0.6045,160,0.6608,-0.0603,2
-5.520300000000001,352,-4.286,0.3247,5
-2.8282,145,0.5778,0.2578,1
0.09480000000000013,308,0.09160000000000004,0.004,3
1.0643,128,1.7679,-0.7036,5
1.7624,46,1.7584,0,4
-0.8999000000000001,37,0.0849,-0.6418,1
0.1778,101,0.1738,0,3
1.9408,146,1.9946,-0.0618,3
-4.713400000000001,155,-3.0608,-0.3089,1
-0.6495,29,-0.6535,0,2
5.402699999999997,585,5.164499999999997,0.22619999999999998,4
-0.13679999999999976,594,1.0411,0.9341,5
-3.2815,320,-2.1468000000000003,-0.3386,3
0.28319999999999984,193,0.8515999999999999,-0.20329999999999998,5
-0.8562999999999998,144,0.08830000000000002,0.004,2
-0.38810000000000006,100,0,0.0032000000000000006,4
0,22,0,0,3
-0.288,100,-0.5458,0.2578,2
-0.7626000000000001,32,-0.7626000000000001,0,1
-2.5156999999999994,177,-1.256,0.004,1
-0.3393,76,0.5219,0,4
0.7671999999999999,72,1.1058,0,1
-1.1544,166,-0.8446999999999999,-0.3089,2
1.7230999999999999,40,1.7230999999999999,0,5
0.4097,187,1.2931,-0.0174,5
1.295,112,1.295,0,2
-0.017,27,-0.021,0.004,1
0.0945,50,0.0945,0,3
0.2291,22,0.2291,0,5
1.2567,257,1.7827,0.1114,5
0,37,0,0,3
1.7646000000000002,209,2.102,0.004,4
0.3836,55,0.3796,0,5
5.519099999999999,370,4.1784,0.5494,3
0.6766,26,0.46649999999999997,0.2101,5
1.0374999999999999,147,0.6264999999999996,0.40700000000000003,5
-0.16460000000000002,140,1.5256,0.2198,2
0.1945,79,0.004,0.573,2
-1.6191999999999998,74,-0.15849999999999997,-0.5033,2
0.9472,238,0.7384,0.1356,1
0.03169999999999998,77,0.8438,0,1
0.6858,90,0.5331999999999999,0,4
-1.1819,48,-0.3363,0,2
-2.229,121,0,-0.6458,1
0,24,0,0,4
0.4895,105,0.4903,-0.0048,4
0.5052,38,0.5012,0.004,1
0.3756,33,0.3716,0.004,1
-1.2667000000000002,117,0.004,-0.323,1
0.12269999999999998,28,0.6013999999999999,0,4
-0.8843999999999997,364,0.3349999999999999,0.1629,2
0.4746999999999999,79,0.46669999999999995,0.004,4
0.3247,68,0.09290000000000001,0.2318,2
-0.49520000000000003,39,-0.15950000000000003,0,3
-0.20890000000000009,53,0.2126,0.2101,2
0.0233,139,0.015300000000000001,0.004,5
-0.05910000000000004,143,0.32739999999999997,0,1
4.278700000000001,861,5.928999999999999,0.36880000000000007,2
-2.6563,266,-1.7077,0.004,1
2.093899999999999,294,1.8591999999999997,0.008,2
1.3675000000000002,124,1.3675000000000002,0,5
0.013299999999999923,162,0.25720000000000004,-0.0007999999999999995,5
-1.8102,30,-1.8102,0,2
0.004,37,0.004,0,3
-0.5434,155,-0.0165,0.2421,5
0.8426,24,0.8426,0,3
0,22,0,0,4
0.41,24,0.741,-0.331,3
0.004,21,0.004,0,3
0.11040000000000005,181,0.7494000000000001,-0.1651,1
0.9117,39,0.9037,0.008,4
0.8562000000000001,24,0.8562000000000001,0,5
0.5386999999999998,326,1.5453,0.4276,3
2.9811999999999994,1153,4.335799999999999,0.042899999999999994,4
6.3889999999999985,873,5.962399999999999,1.5187,4
-0.626,64,-0.6435,0.0135,1
-1.9812,157,-1.2098,-0.0007999999999999995,3
-0.2682,110,-0.2682,0,3
1.1112,104,1.1112,0,4
-1.4974,91,-1.5014,0.004,3
0.5864,29,0.3763,0.2101,5
0.7686,36,0.7686,0,5
-0.2481999999999998,100,0.2584,0.2172,2
-0.15000000000000008,113,0.5700000000000001,-0.3287,2
0,37,0,0,3
0.9012999999999998,106,0.8351,0.0718,3
0,26,0,0,5
-0.0776,58,0.4011,0,4
2.7862,87,1.6413,0.8626,4
-0.49129999999999996,65,0.2233,0,2
-0.48350000000000004,56,0,0,4
0.3186,35,0.3186,0,5
1.1954,78,1.1954,0,3
-0.9123000000000001,181,-0.3418,1.0676999999999999,1
-0.04599999999999996,142,-0.049199999999999966,0.004,1
-0.343,42,0,0,3
0.9722,75,0.9682,0.004,4
0,84,0,0,3
-0.8539000000000001,74,-1.588,0.195,1
-0.19989999999999997,150,-0.21189999999999998,0.008,4
-0.39610000000000006,93,0,0,3
2.4231999999999996,72,2.7949,-0.37170000000000003,5
0,26,0,0,5
0.012,46,0.004,0,3
0.7152999999999998,69,0.7152999999999998,0,5
-0.8945000000000001,139,-0.1804,0.008,4
-1.1723,156,-0.3388,-0.3588,2
1.1118999999999997,696,3.1728,-0.9743000000000002,4
-1.7416999999999998,203,-0.5535,-0.327,1
-0.3865,107,0,0,1
1.1559,297,2.4215,-0.317,2
-1.5651,189,-0.8009,-0.5303,1
0.8504,58,0.8464,0,3
1.3977000000000002,141,0.9286000000000001,0.004,3
-1.5875999999999997,174,-1.5955999999999997,0,1
-0.4697,47,0,-0.4697,1
0.115,39,0.115,0,5
-0.13130000000000003,25,0.3474,0,2
0.8203999999999996,682,2.3781000000000008,-0.0007999999999999995,2
4.471599999999994,467,3.9366000000000003,0.531,5
0.3796,34,0.3716,0.008,4
0.13489999999999996,166,0.697,-0.5737000000000001,2
0.5052,30,0.5052,0,4
-0.6735,197,-0.19439999999999996,0.004,1
1.0831,208,2.0056,-0.0297,2
4.0597,241,3.8655,0.008,5
-0.6258,26,-0.6258,0,3
0.5164000000000001,107,0.9077000000000001,-0.0048,4
0.3436,23,0.004,0.3396,5
-0.12409999999999999,22,0,-0.12409999999999999,1
0.3186,34,0,0,5
-1.1098,136,-0.6071,0,2
-2.1924,236,-1.7798,0.008,1
-0.364,95,-0.6069,0,3
0,32,0,0,1
2.2908999999999997,724,2.6507000000000005,0.2867,4
-0.14410000000000034,851,0.16309999999999994,0.7790999999999999,4
-1.2846,44,0.004,-1.3082,4
-0.0741,101,-0.5276,0.9321999999999999,2
0.8752,41,0.5526,0.3186,4
-0.34199999999999997,41,0.3716,-0.5365,1
0.6675000000000001,31,0.6675000000000001,0,4
-0.3653,95,-0.33490000000000003,-0.0304,5
0.8363,317,0.8203,0,2
0.004,21,0,0,5
-0.3419,30,-0.3459,0.004,1
0.23080000000000012,72,0.2268000000000001,0,2
0.022299999999999983,61,0.5058,0,1
0.7299,23,0.7299,0,5
-0.4915,58,-0.45380000000000004,-0.0417,3
-1.0219999999999998,56,-0.7706,0.004,1
4.4049000000000005,511,2.7679999999999993,0,4
0.012,52,0.012,0,2
1.7112000000000003,169,1.4177000000000002,0.016,3
0.3423,254,1.7282999999999997,0,2
1.4254,282,1.2866,0.058,3
-0.5279,134,-0.1931,-0.1935,1
0.9763,121,0.9682999999999999,0.008,4
0.963,44,0.963,0,5
0.1015,81,0.0081,0.09340000000000001,4
0.004,21,0.004,0,4
0.3756,24,0.3716,0,5
-1.7561999999999993,1596,4.085000000000001,0.3717,2
0.3716,25,0.3716,0,3
0.3694,28,0.3694,0,5
-1.8093,246,-1.2624,-0.5461,3
0.008,52,0.004,0.004,2
-0.9355,28,-0.5489999999999999,0,3
0.2772,28,0.2772,0,1
-0.41139999999999993,78,-0.7666,0,1
0.4454,122,0.4294,0.012,3
0.6629999999999998,194,1.2052,0,5
0.08059999999999998,136,0.5513,0.004,5
-0.48350000000000004,23,-0.0048,0,5
-0.3925,33,-0.3925,0,3
0.21849999999999997,40,0.397,0.204,4
-0.11269999999999991,128,0.8863000000000001,0.004,2
0.6016,31,0.5976,0.004,3
-1.5305,91,-1.2747,-0.2024,1
-0.0048,32,0,-0.0048,1
-1.3549000000000002,357,-0.3698999999999999,-0.5794,3
0.8833000000000001,46,0.34420000000000006,0,5
-1.0914,169,0.7987,-0.323,3
0.5436000000000001,113,1.0641,-0.5325,5
-2.1303,108,-2.1303,0,1
4.8443999999999985,582,4.1776,1.2117,5
-2.2453000000000003,361,-0.016000000000000014,-0.2975,2
-0.5008,89,-0.7618,0.2618,1
0.32200000000000006,139,0.7917000000000001,-0.3251,3
0.42810000000000004,34,0.42810000000000004,0,5
-1.7657999999999996,846,-0.4927,0.0352,1
1.0679999999999998,83,1.0648,-0.0048,5
-1.2866999999999997,48,-0.7626,0.004,1
0,35,0,0,2
0.7175,84,0.7135,0,2
-0.8576000000000001,158,0.11120000000000002,-0.10760000000000006,3
-1.5857,256,-0.9623,0.2618,1
-1.6006999999999998,48,-0.25680000000000003,0,4
3.293,415,3.0915999999999997,0.012,4
0.5106,9,0.5066,0.004,4
0.9147000000000001,34,0.3756,0,4
-0.5014000000000001,94,0.02849999999999997,0,1
-2.2706,400,-1.0514000000000001,-0.606,3
-0.8542,219,0.8151999999999999,-0.8042,3
-0.6581,28,-0.6581,0,4
-1.5386000000000002,334,-1.2256,-0.317,5
0.14869999999999994,250,0.45740000000000003,-0.30390000000000006,4
-0.3882,82,-0.3882,0,5
0.6102,38,0.6102,0,2
0.401,22,0.401,0,5
0,62,0,0,4
1.4527999999999999,77,1.1139999999999999,0.3396,2
-0.45620000000000005,31,0.5012,0,4
-2.0482,259,-1.2752,-0.20779999999999998,2
-0.17260000000000003,84,0.6789000000000001,0.3412,2
0.2421,49,0.2421,0,5
-0.33499999999999996,100,-0.34299999999999997,0.004,3
-0.6020000000000001,43,0.08410000000000001,-0.4697,1
-0.16280000000000006,191,0.3752,0.2318,2
1.3719000000000001,728,1.9516,0.0621,3
-2.8003999999999993,481,-1.3286,-0.702,3
0.7686,21,0.7686,0,4
0,33,0,0,1
0.5876999999999998,180,0.6426999999999998,-0.32980000000000004,2
0,12,0,0,3
-1.9474000000000005,358,-0.9633,-0.3129,2
0.3756,186,0.3716,0,1
0,25,0,0,4
0,24,0,0,5
0,95,0,0,3
1.337,76,1.329,0.008,5
-0.3865,32,0,0,5
1.6129,89,1.6049,0,5
-0.5502,375,-0.2751000000000001,0.2381,1
0.7598,41,0.5066,0.004,3
2.6922,156,3.4497,-0.371,4
0.2393,34,0.2353,0.004,5
1.7140000000000006,377,1.5115999999999998,0.1836,2
-0.01139999999999997,64,-0.019399999999999976,0.004,3
2.719,365,3.52,-0.3247,3
0.2618,23,0.004,0.2578,5
-0.0087,23,-0.0127,0.004,1
0.004,21,0,0.004,1
-0.9744999999999999,92,-0.5114,0.004,4
-1.4512999999999998,53,-0.9227,-0.05389999999999999,1
-0.8349000000000001,138,0.25379999999999997,-0.6442,1
1.0331000000000001,27,0.486,0.004,5
1.6456,303,1.3640999999999996,-0.0007999999999999995,2
0.4249999999999999,51,0.5012,0.595,2
0.11819999999999997,85,0.04009999999999997,0.004,2
2.8454,238,1.3966999999999998,1.0617999999999999,4
2.4415,430,2.4335,0.004,1
-0.09910000000000002,23,0.3756,0.004,3
0.4746999999999999,79,0.46669999999999995,0.004,4
0.4686,64,0.2488,0.2198,1
-0.9053999999999999,113,0.008,-0.9486,2
0.27470000000000006,237,0.7988,0.004,2
0.008,27,0.004,0,1
-0.8801,141,0.03149999999999997,-0.9231999999999999,1
-1.2964,48,-1.1069,-0.1935,2
0.21159999999999993,54,0.7424,0,5
0.3236,75,0.5945,0.004,3
-1.7635,194,0.2054,0.3324,3
1.3413,242,1.8799000000000001,-0.333,4
-0.48560000000000003,48,0.3796,0,2
2.1541,158,1.9127999999999998,0.004,4
0.3255,37,0.2447,0,5
-1.2265000000000001,83,0.36679999999999996,0.2358,3
5.293099999999996,840,7.097399999999997,0.03139999999999998,4
-0.9052,23,-1.1193,0.2141,3
7.6269999999999945,1070,8.805799999999998,-0.4634000000000001,4
0.36679999999999996,30,0.3716,-0.0048,3
-1.7379999999999995,541,-0.7273999999999999,-0.6401000000000001,2
0.5052,30,0.5052,0,4
0.3412,20,0.3372,0.004,2
-0.7154999999999998,177,0.13300000000000012,-0.0396,1
1.0298,62,0.3716,0.008,4
2.9358,700,2.8997999999999995,0.016,5
-0.21370000000000003,152,0.25379999999999997,0,5
9.826199999999991,1982,10.464999999999996,-0.6832,4
2.855,340,1.5085,1.3465,4
2.2016,47,1.8502,0.3514,5
-0.17570000000000002,117,0.4925,-0.1895,2
-0.121,73,0.5106,0,4
-1.0864,76,-0.7626,-0.32780000000000004,3
-0.3865,31,0,0,2
0.8822,51,0.8822,0,5
1.265,66,1.2698,0,2
-1.5191000000000001,163,-0.48619999999999997,-0.2551,2
-0.36240000000000006,100,0.0804,-0.0603,5
4.7029,369,3.4351999999999996,0.004,4
0.524,117,0.52,0.004,1
0.7473000000000002,108,0.07280000000000009,0.6745,4
0.32859999999999995,211,0.32459999999999994,0.004,2
-1.0956000000000001,194,0.9197,-0.6418,1
0.9144,31,0.9144,0,4
0.4436,132,0.016,0.4276,5
0.36609999999999965,371,0.8434,0.6643999999999999,3
-0.14,84,0.5818,-0.3353,1
0.12490000000000001,16,0.12490000000000001,0,4
-1.6306,82,-0.2802,0,1
-0.5189,90,-0.16810000000000003,-0.3588,2
0.5916,37,0.1592,0.4324,3
-1.1637,68,0.004,0,1
-0.01610000000000006,62,0.8942,0,1
-0.4310999999999999,125,0.8434000000000001,-0.4967,1
0.7816,52,1.1126,-0.331,4
0.004500000000000004,27,0.3756,0,3
1.0158,63,0.3876,0,3
-0.7334,57,-0.0048,0,1
-1.5011,79,0.06559999999999999,-0.25780000000000003,3
0.2293,21,0.2293,0,5
-1.4736,195,-1.4639999999999997,-0.0048,2
0.7432,19,0.7432,0,4
-0.2842,24,-0.2842,0,1
0.47419999999999995,16,0.47419999999999995,0,5
0.012,33,0.008,0.004,4
-0.6697000000000001,59,0.0032000000000000006,-0.0413,2
0.008,36,0.008,0,5
0.08059999999999998,136,0.5513,0.004,5
1.3845,29,1.3845,0,5
-0.3377,24,0,0,3
0.5873999999999999,77,0.5882,0.004,3
0.12050000000000016,568,-0.5126999999999999,0.6436,1
-0.36060000000000014,91,0.5094,0,2
-0.25100000000000006,159,1.0964,0.2278,3
-0.4747,36,0,0.004,3
0,18,0,0,2
0.3371000000000004,577,4.091799999999998,-0.9373999999999998,5
0.0081,51,0.0081,0,2
-2.3670999999999998,81,-1.1724999999999999,0.004,1
0.8408000000000001,55,0.8288000000000001,0.004,4
0.393,21,0.393,0,3
0.7553,64,0.7553,0,3
0.8111999999999999,142,0.8071999999999999,0,2
0.5874999999999999,109,0.9746999999999999,0,2
1.734,246,2.9232,-0.31439999999999996,4
0.014099999999999994,77,0.3554,0,2
0.7512,20,0.7472,0.004,5
0.3292,54,0.3756,0.004,2
-1.595,385,-0.013499999999999849,0.2354,1
0.004,25,0,0.004,4
0.9897,31,0.9897,0,5
2.1878,139,2.1886,-0.0048,3
0.38180000000000003,32,0.3778,0,1
-0.9702,211,0.40519999999999995,0.008,3
0.6045,160,0.6608,-0.0603,2
1.2967,358,2.3785000000000003,-0.495,4
-1.8716999999999997,214,0.09129999999999988,-0.3614,2
0.4746999999999999,79,0.46669999999999995,0.004,4
0.36229999999999996,116,0.35829999999999995,0.004,4
-1.0362,139,-0.3594,0.0922,1
0.009599999999999984,75,0.4761,0,1
2.1454,64,2.1414,0.004,3
0.3796,53,0.3716,0.004,5
4.144900000000001,774,4.2578000000000005,1.1328,4
1.4893,183,1.4901,0.004,2
-0.08349999999999999,58,-0.08349999999999999,0,5
0.6547999999999998,66,0.6595999999999999,-0.0048,3
-0.9784,175,-0.44029999999999997,-0.5413,3
1.6956000000000004,55,1.6285999999999998,0.067,5
0.36050000000000004,85,0.393,0.08940000000000001,1
0.3557,24,0.3557,0,2
0.5931,33,0.5891,0.004,4
0.9772000000000001,32,0.9772000000000001,0,5
1.0960999999999999,23,1.0960999999999999,0,5
-0.14230000000000004,41,0.3412,0,1
-0.8692000000000001,71,-0.1884,-0.0007999999999999995,1
0.9678,119,0.12090000000000001,0.3452,3
-0.1333,118,0,0.2492,1
0.826,100,1.1598000000000002,0.004,1
0.8942,22,0.8942,0,5
0.4759,40,0.4719,0,4
0.1368999999999998,325,1.4088,-0.7800999999999999,2
0.3716,24,0.3716,0,4
-1.0987999999999998,194,0.002400000000000001,0,3
0.401,50,0.393,0.004,5
1.0664,46,0.7268,0.3396,3
1.4950999999999999,26,1.4950999999999999,0,5
0.6734,34,0.6694,0,5
1.0076,174,1.5405,-0.0048,4
0.24369999999999997,271,0.18889999999999998,-0.005599999999999999,3
-2.8630999999999998,252,-1.1973,-0.3233,1
0.14880000000000004,117,0.2793,-0.239,1
0.8486,26,0.5012,0.3474,5
-0.33180000000000004,70,-0.0007999999999999995,-0.331,2
0.5177,224,0.9179999999999999,-0.2147,1
-0.8748,58,-0.6805,-0.1935,1
0,26,0,0,2
0.0032000000000000006,25,-0.0007999999999999995,0.004,5
0.7636000000000001,133,0.7516,0.008,5
-1.1267,255,1.0257,0.007200000000000001,2
0.8215,32,0.6175,0.204,4
0.3756,25,0.3756,0,3
-2.0479,270,-0.5813,0.21550000000000002,4
-6.331400000000001,1251,-2.2613000000000003,-1.0591,3
1.5536,173,1.5416,0,3
-1.2737,196,-0.21569999999999995,-0.3654,3
0.7851,84,0.8490000000000001,0.3186,5
-0.8826,267,-0.029400000000000065,0.004,2
0,36,0,0,4
0.5052,24,0.5052,0,4
