@relation Review_sentiment


@attribute token_number numeric
@attribute overall_sentiment numeric
@attribute adjective_sentiment numeric
@attribute noun_sentiment numeric
@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
30,1.7185000000000001,1.4607,0,0.2578,4
173,0.053300000000000014,0.04930000000000001,0.004,0,1
115,-1.7425,-2.1759,0.004,0.4294,1
47,-0.188,0.12490000000000001,0,-0.3129,2
23,0.3756,0.3756,0,0,5
423,4.379499999999998,4.618399999999999,0,0.2358,2
87,-0.3681,0.1106,0,0,4
36,-0.47950000000000004,-0.0048,0,0.004,1
27,0,0,0,0,5
73,1.4164,1.2023000000000001,0.004,0.2101,5
46,0.010199999999999983,0.3756,0,-0.3654,1
153,0.5579,0.5917999999999999,-0.03789999999999999,0.004,4
705,2.5159000000000002,2.2761000000000005,0.016,0.2238,3
594,-1.8036000000000003,2.6143,-1.4082000000000001,-1.5143999999999997,3
45,-1.233,-1.2335,0.4792,0,2
66,0.5536999999999999,0.8428,-0.3865,0.0974,2
434,1.7498999999999996,2.8811999999999998,-0.7376,-0.12070000000000004,5
75,-0.7292000000000001,-0.7284,0,-0.0007999999999999995,2
30,0.10599999999999998,0.5847,0,0,4
22,0.004,0.004,0,0,5
22,0.397,0.397,0,0,4
21,-0.0048,0,-0.0048,0,2
75,1.0760999999999998,0.8728,0,0.20329999999999998,5
24,0.1931,0.1931,0,0,3
85,0.05849999999999994,-0.17730000000000007,0.004,0.2318,1
35,0.4508,0.4516,0.004,-0.0048,2
45,-0.10870000000000005,0.6134,-0.7261,0.004,1
56,0.6804999999999999,0.6804999999999999,0,0,5
98,-1.0455,0.098,-1.1515,0.008,1
86,0.386,0.0353,-0.2241,0.5748,5
469,-0.8562000000000002,-0.7309,-0.053100000000000036,0.40650000000000003,1
22,0.7686,0.7646,0.004,0,5
23,0,0,0,0,1
49,-0.3129,-0.3129,0,0,1
115,-0.1076,-0.04730000000000001,0,-0.0603,4
165,0.5118999999999999,0.9378,-0.42510000000000003,0.004,3
43,0.2045,0.20049999999999998,0,0.004,3
108,1.1373,0.9618,0.0741,0.1014,5
39,-0.7706,-0.7706,0,0,5
95,-1.0272,-1.0304,-0.0048,0.004,1
22,0.004,0.004,0,0,2
48,-0.0557,0,0,-0.0557,4
26,0.3474,0,0.3474,0,3
35,0.7464,0.7424,0,0.004,3
39,-0.249,0.22969999999999996,0,0,4
22,0.09,0.086,0,0.004,4
42,1.0114,0.4643,0.008,0,5
20,0.3716,0.3716,0,0,2
53,0.19619999999999999,0.19619999999999999,0,0,4
257,-2.0201000000000002,-1.1236000000000002,-0.9005000000000001,0,3
135,-0.1346,-0.1466,0.008,0.004,2
38,0.0974,0,0,0.0974,2
20,1.1148,1.1148,0,0,4
38,0,0,0,0,3
23,-0.1513,-0.1513,0,0,1
28,-0.31000000000000005,-0.314,0,0.004,3
29,0,0,0,0,1
235,-1.8846000000000003,0.4552999999999999,-1.3865,0.004,2
190,-0.4489000000000001,-0.5487000000000001,-0.0048,0.1046,4
24,0.36679999999999996,0.3716,0,-0.0048,5
44,0.3544,0,0.3512,0.008,1
392,-0.08990000000000015,0.17629999999999993,-0.2734,0.0032000000000000006,3
44,-1.2529000000000001,-1.2529000000000001,0,0,4
398,-0.9103,-1.8515000000000001,0.62,0.32120000000000004,1
212,-0.5702999999999999,-0.19579999999999986,-0.3865,0.012,2
42,-0.5136000000000001,0.004,-0.5176000000000001,0,3
26,-0.3031,-0.3071,0.004,0,3
29,-0.3578,0.004,-0.3618,0,4
47,1.4950999999999999,1.4910999999999999,0.004,0,5
148,-0.8584,-0.8664000000000001,0,0.008,1
49,0.008,0.008,0,0,2
122,0.7353999999999998,0.5444,0,0,5
135,0.5653,0.4651,0.004,0.0922,1
155,0.13340000000000002,0.5067,-0.1311,-0.323,3
140,-0.8028000000000002,0.8273999999999999,-1.1555,0.004,4
48,0.8601,0.8601,0,0,2
25,-1.0421,-1.0421,0,0,2
38,0.9365,0.8408,0,0.0957,5
59,0.08249999999999996,0.08329999999999999,0.004,0,2
83,0.8389,0.8309,0,0.008,5
324,-2.4464,-1.2623,-0.5261,-0.658,3
149,1.971,1.9518,0.016,0.008,4
51,0.1405,0.1405,0,0,4
27,0.8982,0.8942,0,0.004,5
63,-0.37460000000000004,-0.335,0,-0.0396,1
26,-0.1483,-0.1483,0,0,3
24,-0.4317,0.04700000000000004,0,0,2
40,-0.5076,0.13570000000000002,-0.6433,0,1
95,-0.3785,0.008,-0.3865,0,3
38,1.4273,0.9480999999999999,0.4792,0,3
34,0.4424,0.4384,0.004,0,3
62,1.3294,1.3294,0,0,4
43,0.012,0.008,0.004,0,1
31,-0.0007999999999999995,-0.0048,0,0.004,1
25,0.42479999999999996,0.42479999999999996,0,0,5
90,1.2727,1.0626,0,0.2101,5
65,-0.4747,0,0,0.004,2
171,0.8452999999999999,0.5983,0.004,0.243,4
23,-0.025,-0.025,0,0,1
56,0.31289999999999996,0.3137,0.004,0,2
365,2.1212999999999997,1.5152999999999999,-0.039100000000000024,0.6499,3
110,1.1343999999999999,0.9251999999999999,0,0.2092,5
65,0.012,0.004,0.004,0.004,2
346,-1.6296999999999997,-0.1409,-0.773,-0.049,4
50,-0.0258,-0.0258,0,0,1
42,0.3756,0.3756,0,0,5
20,-0.3391,-0.3391,0,0,4
25,0,0,0,0,4
69,-0.3511000000000001,-0.2509,-0.10420000000000001,0.004,3
79,0.311,0.299,0.004,0.008,4
25,0.4519,0.4519,0,0,5
97,-0.9480999999999999,-0.46459999999999996,0,0,2
26,0.2421,0.2421,0,0,1
195,-0.8938000000000001,0.039099999999999996,-0.3538,-0.2457,4
30,-0.9206,-0.9206,0,0,1
20,0.012,0.008,0.004,0,5
40,0.6701,0.7331000000000001,-0.063,0,4
55,0.2283,0.2283,0,0,2
42,0.8302999999999999,0.8728,0,-0.042499999999999996,3
27,0.008,0.004,0.004,0,1
62,1.8329,1.3028,0.2823,0.2478,5
78,0.6393,0.3972,0.2381,0,1
52,-0.5269,-0.0007999999999999995,-0.3286,-0.1975,3
50,1.003,0.9989999999999999,0.004,0,4
41,1.1028,1.1028,0,0,4
59,0.11130000000000001,0.1121,0.004,-0.0048,2
69,2.0598,1.1442,0.4792,0.4364,5
54,0.6154,0.3836,0,0.2318,3
170,-1.6292,-0.08940000000000003,-1.0617,-0.4781,2
211,3.5033999999999996,2.8842,0.6542,-0.03500000000000003,1
22,-0.346,-0.346,0,0,3
112,-4.021699999999999,-2.8672999999999997,-0.3337,-0.8207,1
26,0.21320000000000003,0.21400000000000002,-0.0048,0.004,2
46,0.008,0.008,0,0,2
324,-0.6063000000000001,0.7765,-0.8881000000000001,-0.49470000000000003,1
72,0.7099000000000002,1.2299000000000002,-0.3825,0.3372,3
32,1.1739,1.1786999999999999,-0.0048,0,5
24,0.1252,0.1252,0,0,1
175,0.2031,0.004,0,0.1991,4
38,-0.5297000000000001,0,0,-0.5297000000000001,4
120,-0.3101,-0.40559999999999996,0.0915,0.004,3
85,-0.9543,-0.7593000000000001,-0.0048,-0.19019999999999998,1
69,0.38170000000000004,0.012,0.004,0.004,2
32,0.3716,0.3676,0.004,0,5
185,-0.2535000000000001,0.3546999999999999,0.008,0.3412,1
67,-1.3372000000000002,0.0949,0,0.004,2
123,1.1468999999999998,0.9330999999999999,-0.0096,0.2234,3
24,0.2461,0.2381,0,0.008,2
26,0.3713,0.3557,0.0116,0.004,5
62,0.3836,0.3836,0,0,4
345,3.0238,2.9446999999999997,0.28300000000000003,-0.2039,5
86,-0.245,-0.253,0.008,0,2
26,0.9826,0.0081,0.0116,0.42379999999999995,5
58,0.6123999999999999,0.6123999999999999,0,0,4
78,2.7263,1.9192,0.594,0.2131,4
456,6.078099999999999,6.338399999999999,0.0032000000000000006,0.2152,3
98,1.9447999999999999,1.8203999999999998,0,0.12439999999999998,5
67,0.5926,0.5926,0,0,3
98,0.43600000000000005,0.3716,0.004,0,2
31,0.2346,0.2346,0,0,4
64,-0.7375000000000003,0.10729999999999995,-1.1595,0.3147,3
267,0.3778,0.4151,-0.3785,0.3412,5
42,-0.626,-0.1473,0,0,1
27,0,0,0,0,4
262,0.7343,1.1087999999999998,-0.3785,0.004,2
377,0.6966000000000001,1.8719999999999997,-1.1600000000000001,-0.014599999999999998,3
87,-0.25830000000000003,0.22039999999999998,0,0,3
77,0.7198,0.632,0.0032000000000000006,0.08460000000000001,2
48,0.2202,0.2162,0,0.004,1
54,-0.7626,-0.7666,0.004,0,2
75,-1.2688000000000001,-0.3519,0.004,-0.5713,3
33,0.0926,0.0974,-0.0048,0,1
112,0.1621,0.1621,0,0,3
228,-1.8270000000000002,0.24609999999999993,-1.282,-0.7911,5
43,0,0,0,0,1
29,0.393,0.393,0,0,4
382,-1.775,-0.8804,0,-0.41590000000000005,4
24,0.5132,0.5132,0,0,4
32,0.5084,0.5012,0.004,0.0032000000000000006,5
59,0.0794999999999999,0.08429999999999993,0,-0.0048,4
61,-0.04239999999999999,0.5768,0,-0.6192,3
19,0.09999999999999998,0.09999999999999998,0,0,4
41,0.4814,0.1991,0.2823,0,3
27,-0.6558999999999999,-0.4486,0.004,-0.2113,5
57,-0.023100000000000013,-0.2715,0.2492,-0.0007999999999999995,2
34,-0.346,-0.346,0,0,2
102,0.7073999999999999,0.25349999999999995,0,0.0922,4
42,0,0,0,0,1
76,-0.8768,-0.1896,0,-0.6872,1
67,0.44029999999999997,0.43229999999999996,0.004,0.004,4
161,0.9795,0.9715,0,0.008,3
22,0.7646,0.7646,0,0,5
52,0.8456,0.8416,0,0.004,3
54,1.2933,1.2933,0,0,5
121,-0.29799999999999993,0.02100000000000007,0.004,-0.323,2
23,0,0,0,0,2
57,-0.21939999999999993,1.0830000000000002,-0.6832,-0.6192,1
35,0.13629999999999998,0.46169999999999994,0,0.008,4
37,-0.32030000000000003,-0.6621,0.2492,0.0974,1
57,-0.7762,-0.7762,0,0,2
405,6.7136000000000005,6.0816,0.008,0.0849,5
26,-0.9725,-0.1561,-0.3377,0,1
35,0.4324,0,0,0.4324,5
62,0.4196000000000001,0.4196000000000001,0,0,3
870,0.9659999999999994,2.4337999999999997,-1.5716,0.1038,4
36,0.2311,0.7146,-0.0048,0,3
29,-0.3376,0.004,-0.3416,0,1
174,-0.5298,-0.6029,0.07310000000000001,0,2
38,0.27790000000000004,-0.1545,0,0.4324,1
63,-0.5999,-0.22139999999999999,-0.3825,0.004,2
41,0.1957,0.1,0,0.0957,5
23,0.09140000000000001,0.09140000000000001,0,0,5
29,1.1293,0.8384,0,0.2101,5
53,0.026100000000000012,0.026100000000000012,0,0,3
22,0.5616,0.243,0,0.3186,5
51,0.004,0,0,0.004,1
31,0.3756,0.3756,0,0,3
49,0.004,0,0,0.004,2
80,1.3760000000000001,1.372,0,0.004,2
179,1.4663,1.514,-0.39130000000000004,0.3436,5
27,-0.336,-0.336,0,0,1
51,0.015300000000000001,0.011300000000000001,0,0.004,3
115,1.7308999999999999,1.7268999999999999,0,0.004,3
40,0.458,0.28150000000000003,0.1765,0,5
55,-0.9757999999999999,-0.02240000000000003,0.004,0,2
33,0.004,0,0,0.004,5
93,0.6378,0.6338,0.004,0,2
113,0,0,0,0,1
38,-0.238,0.12890000000000001,-0.3669,0,4
56,-0.9434,-0.9434,0,0,4
27,-0.7706,-0.7706,0,0,3
37,0.3427,0.3347,0,0.008,4
64,0.21330000000000002,0.21330000000000002,0,0,4
26,0.9361999999999999,0.9361999999999999,0,0,5
86,0.6893,0.7472,0,-0.05789999999999999,2
213,-0.5035000000000001,-0.5115000000000001,0.008,0,3
37,0.0161,0.0081,0.004,0.004,5
237,-1.1911,-0.8271999999999999,-0.3591,-0.0048,2
119,-0.23710000000000003,-0.23710000000000003,0,0,4
142,0.6221999999999999,0.4231999999999999,0.004,0.004,4
128,-0.41619999999999996,0.5066,-0.9228000000000001,0,1
19,0.3796,0.3756,0,0.004,3
21,0.008,0.008,0,0,1
38,0.012,0.012,0,0,4
36,0.2652,0.016,0,0.2492,5
34,0.2198,0.2158,0,0.004,4
108,0.004699999999999982,0.23299999999999996,-0.3337,0.1054,1
75,1.1824999999999999,1.0868,0,0.0957,1
38,0.004,0,0.004,0,2
23,0.8214,0.3382,0.4832,0,4
64,0.7211,0.7211,0,0,3
137,-2.0779,-0.3355,-1.7376,-0.0048,1
28,0.4965,0.4885,0.008,0,4
25,-0.0007999999999999995,-0.0048,0.004,0,1
59,1.1175,1.1135,0,0.004,5
32,0.004,0.004,0,0,2
24,-0.6589,-0.6589,0,0,3
66,0.5838,0.5806,-0.0048,0.008,2
75,-0.10739999999999997,-0.11139999999999997,0,0.004,2
63,-0.7714,-0.7754,0,0.004,1
189,1.3958,1.5255999999999998,-0.0048,-0.12500000000000003,5
157,1.7751,1.236,0,0,5
23,0.004,0.004,0,0,3
211,-0.02460000000000006,0.7752,-0.8078000000000001,0.004,3
18,1.2524,1.2484,0,0.004,5
45,1.4635,0.8683000000000001,0.004,0.5912,5
43,0.3756,0.3716,0,0.004,3
21,0.8369,0.8329,0,0.004,4
36,-0.3182,-0.3182,0,0,1
35,0,0,0,0,5
50,-0.3175,-0.5452,-0.0048,0.2325,3
26,-0.09610000000000002,0.7339,-0.3465,0,2
24,0,0,0,0,1
48,-0.0048,0,0,-0.0048,2
60,-0.005599999999999999,-0.0048,0,-0.0007999999999999995,2
37,0.6066,0.6066,0,0,2
46,0.18170000000000003,0.393,0,-0.2113,4
21,1.4088,1.4008,0.004,0.004,4
183,1.0762,1.0131999999999999,0.199,0.3427,2
25,0.7101000000000001,0.8249,-0.3414,0.2266,5
240,3.7525000000000004,3.7373000000000003,0.008,0.008,5
69,1.6413000000000002,1.3372000000000002,0,0.3041,5
75,-0.43210000000000004,0.12090000000000001,0.2386,-0.3129,2
25,0.008,0,0.004,0.004,4
57,-0.2544,0.2203,0.004,0,3
92,0.3327,-0.1036999999999999,0.004,0.4324,5
29,0,0,0,0,1
65,0.9139999999999999,0.3596,0,0.5544,3
77,0.36649999999999994,0.8412,0.004,0,1
46,-1.1485999999999998,-0.6698999999999999,0,0,1
36,0.19049999999999995,0.19049999999999995,0,0,1
188,0.9189,0.8112000000000001,0.004,0.1037,3
25,0.004,0,0,0.004,5
80,1.0987,0.9404,0,0.15830000000000002,4
21,0.3716,0.3716,0,0,1
125,-0.5622999999999999,-0.5690999999999999,0.0068,0,3
82,0.4459,0.4299,0.008,0.008,3
26,-0.10930000000000001,0.3694,0,0,1
22,-0.36260000000000003,0.1121,0,0,2
74,0.3637,0.3637,0,0,5
69,-0.06510000000000005,-0.06510000000000005,0,0,2
27,0.36679999999999996,0.36679999999999996,0,0,1
90,-0.29259999999999997,-0.29179999999999995,0.004,-0.0048,1
33,2.1379,2.1379,0,0,4
57,-0.5901000000000001,-0.2036,-0.3865,0,5
25,0.004,0,0,0.004,2
28,0.007200000000000001,0.008,0,-0.0007999999999999995,3
88,1.6600000000000001,1.3657,0.2943,0,4
53,-0.5977,0.2125,-0.8102,0,3
197,-0.08050000000000002,0.04489999999999994,0.004,-0.1294,2
16,0.393,0.393,0,0,4
78,0.8354999999999999,0.9192,-0.34149999999999997,0.2578,4
39,0.0753,0.0673,0,0.008,4
129,-0.6064000000000002,0.23519999999999988,-0.3669,0.004,2
29,-0.4321,-0.4321,0,0,3
35,1.0735000000000001,1.0735000000000001,0,0,4
67,0.16460000000000002,0.16060000000000002,0,0.004,3
28,-0.0048,0,0,-0.0048,4
64,1.2207,0.5761000000000001,0.6502,-0.005599999999999999,4
42,0.21350000000000002,0.20950000000000002,0.004,0,2
33,0.7646,0.7646,0,0,4
40,0.08030000000000001,0.0763,0,0.004,1
25,0.8448,0.6181,0,0,4
37,-1.2913999999999999,-1.2993999999999999,0.008,0,1
47,0.4943,0.8808,-0.3865,0,1
26,-0.0246,-0.0246,0,0,1
42,1.1069,0.393,0.2863,0.4324,1
38,0.9573,0.7472,0,0.2101,5
44,0.012,0.004,0.004,0.004,2
19,1.4102999999999999,0.5012,0.4792,0.4299,5
54,-0.49129999999999996,0.008,0,-0.5033,3
24,0.004,0,0,0.004,1
574,4.458499999999998,4.858299999999997,0.13419999999999999,-0.5339999999999999,3
46,0.7428,0.7428,0,0,3
253,0.9582999999999999,0.9582999999999999,0,0,3
47,-0.4787,0,0,0,2
29,0.3922,0.3922,0,0,3
146,-1.3652000000000002,0.008,-0.044300000000000006,-0.8502000000000001,2
63,-0.36310000000000003,-0.3583,0,0,3
73,-1.1594,-0.7664,0,-0.393,5
153,1.3916,1.1735,0.004,0.2141,5
39,0.5132,0.5092,0.004,0,5
63,-0.6744000000000001,-0.6744000000000001,0,0,1
20,-0.30489999999999995,-0.30889999999999995,0,0.004,2
24,0.393,0.393,0,0,4
153,0.4132,0.4092,0,0.004,3
23,-0.41869999999999996,-0.41869999999999996,0,0,2
25,0.7552,0.7472,0.008,0,5
253,2.2144000000000004,1.5824999999999996,0.004,0.008,4
86,0.47039999999999993,1.2080000000000002,0,0.2198,2
32,0.2368,0.2288,0.008,0,4
51,-0.7666,-0.7706,0,0.004,1
22,0.725,0.721,0,0.004,5
74,0.1547,0.4925,-0.3378,0,1
137,-0.42200000000000004,-0.03949999999999999,-0.3865,0.004,1
39,0.1892,0.1892,0,0,5
31,-0.377,0.004,-0.0483,-0.3327,3
148,0.7905,1.0628,0,0.2064,4
137,-0.39199999999999996,-0.39519999999999994,0.008,-0.0048,2
359,0.5335000000000001,0.20200000000000035,0.02,0.3115,2
36,0.8874,0.8874,0,0,5
45,1.5888,1.4647000000000001,-0.3825,0.5066,5
38,-0.2048,0,-0.2048,0,4
159,0.9344000000000002,1.2736,-0.3392,0,5
26,0.0945,0.0945,0,0,3
32,-0.8444,0.1242,-0.9686,0,2
153,-0.4079,-0.0905,0.008,0.008,2
119,-0.10970000000000002,0.393,-0.5027,0,2
207,3.4367000000000005,3.5165,-0.18739999999999998,0.1076,4
29,1.1656,1.1616,0,0.004,5
171,1.6648999999999998,1.4658999999999998,0.004,0,5
31,0.8728,0.8728,0,0,5
40,-1.0944,-0.2842,-0.8102,0,4
37,0.9575,0.8601,0,0.0974,3
24,1.0269,0.3716,0.2823,0.373,5
31,0.3796,0.3716,0,0.008,4
22,0.3796,0.3796,0,0,4
20,0.5012,0.5012,0,0,5
207,0.0132000000000001,0.9838000000000001,-0.3865,-0.5841,3
140,-0.5534000000000001,-0.3230000000000001,0.0032000000000000006,0.0998,1
40,-0.49529999999999996,-0.4727,-0.017799999999999983,-0.0048,1
23,-0.2675,-0.2675,0,0,3
71,1.3133000000000001,0.6206,0.5017,0.191,5
26,0.004,0.004,0,0,2
80,0.3426,0.12340000000000001,0.008,0.2112,5
78,-0.40850000000000003,-0.11420000000000002,-0.3865,0.0922,3
39,-0.11960000000000001,0.2162,-0.0048,-0.331,1
25,0.7487,0.7487,0,0,4
21,0.0968,0.0968,0,0,3
59,-0.7626,-0.7666,0.004,0,1
142,-0.30039999999999983,0.038199999999999956,-0.3378,-0.0007999999999999995,3
78,0.12469999999999998,0.3716,0,0.2318,1
67,-0.7376,-0.4038,-0.3338,0,2
26,0,0,0,0,2
93,-0.10110000000000002,-0.10110000000000002,0,0,1
67,0.6062,0.6022,0,0.004,2
187,-0.1542,0.4044,-0.5666,0.008,1
181,-3.0596,-1.5422,-0.7263000000000001,-0.7911,2
42,0.6487999999999999,0.9577,0.004,-0.3129,4
105,0.7716000000000001,0.4893,0.2823,0,4
48,0.29779999999999995,0.29779999999999995,0,0,2
21,0.5066,0.5066,0,0,5
21,0.2193,0.2193,0,0,2
21,0,0,0,0,4
109,-0.12869999999999998,0.2424,-0.3711,0,1
32,-0.3584,-0.025,0,0,1
43,0.6308,0.8217,-0.3865,0.1956,5
21,0.393,0.393,0,0,3
611,2.9062999999999994,3.0635,0.3526,0.4476,3
25,0,0,0,0,4
28,0.1008,0.0968,0,0.004,4
26,1.1188,1.1148,0,0.004,3
74,-0.7890999999999999,-1.2215,0,0.4324,1
23,-0.4787,0,0,0,2
269,-1.4828999999999999,-0.33769999999999994,0.0951,-1.2355,1
21,0,0,0,0,1
25,1.5717999999999999,0.8728,0.4792,0.2198,5
40,0.008,0.008,0,0,4
45,0.09380000000000001,0.0898,0,0.004,1
25,-0.0215,-0.0167,0,0,1
60,0,0,0,0,5
51,0,0,0,0,3
57,0.8366,1.1696,0,-0.333,4
78,0.0932,0.0892,0.004,0,3
47,0.8876999999999999,0.8876999999999999,0,0,3
44,-0.1365,0.2267,0,-0.3632,2
99,-0.7137000000000002,0.3716,-0.3865,-0.2201,2
73,1.1015,0.5728,0,0.5287,5
48,0,0,0,0,4
74,-1.0085,-0.2036,-0.5363,0.2101,1
145,-0.7363,0.12090000000000001,-0.3825,0.004,1
41,0,0,0,0,1
89,0,0,0,0,2
27,0.5396000000000001,0.22100000000000003,0,0.3186,4
34,-0.15520000000000006,0.3716,-0.5308,0.004,4
118,-0.3879,-0.6331,0.2452,0,1
47,0.3796,0.3756,0.004,0,4
73,0.12490000000000001,0.12090000000000001,0.004,0,4
117,0.47009999999999996,0.47009999999999996,0,0,2
174,1.6883,1.5180999999999998,-0.0736,0.2438,5
49,1.0914000000000001,0.4694,0.0789,0.004,4
68,-0.6581,-0.2716,-0.3865,0,2
39,0,0,0,0,2
82,-0.5091,-0.030399999999999986,0,0,3
55,0.22510000000000002,0.22110000000000002,0.004,0,3
306,3.5105000000000004,2.9713000000000003,0.8054,0.2125,5
24,0.191,0,0,0,5
47,-0.31629999999999997,0.004,0,-0.3203,2
54,1.1554,1.2041,0.2823,-0.335,5
40,-0.20789999999999997,-0.21189999999999998,0.004,0,3
408,0.4382999999999999,2.4878,-1.0617,-0.9878,2
49,0.5139,0.393,0,0.12090000000000001,5
23,0.1938,0.1898,0.004,0,5
138,0.6164000000000001,0.19619999999999999,0,0.4202,5
75,0.6052,0.6052,0,0,3
81,0.21400000000000008,0.21400000000000008,0,0,1
103,-0.17049999999999998,0.008,0.004,-0.1825,3
27,-0.1906,-0.1906,0,0,1
38,0.0233,0.0193,0,0.004,3
42,-1.3935999999999997,-0.9148999999999999,0,0,2
41,-1.2412999999999998,-0.7626,0,0,3
93,0.6973,-0.030100000000000016,0.008,0.7194,4
41,0.3833,0.7646,0,0.0974,4
28,0.3836,0.3796,0,0.004,5
189,-1.0732,-0.7557999999999999,0.016,0,4
30,0,0,0,0,5
147,1.4317000000000002,1.96,-0.5363,0.008,5
114,-0.7554,-0.7594,0,0.004,1
28,-0.39899999999999997,-0.39899999999999997,0,0,2
251,0.13050000000000006,1.278,-0.3378,-0.331,2
21,0.10799999999999998,0.10399999999999998,0.004,0,3
70,0.23769999999999997,0.23369999999999996,0,0.004,1
47,0.07869999999999999,0.07469999999999999,0,0.004,1
34,0,0,0,0,2
25,0.4324,0,0,0.4324,5
34,0.0951,0,0.0951,0,5
43,0.3631,0.3591,0.004,0,1
122,-0.2263,-0.31170000000000003,0,0.0854,1
32,-0.0865,0.3922,0,0,3
79,-0.5716000000000001,0.2384,0.004,-0.3353,4
64,-0.19190000000000007,0.33890000000000003,-0.5308,0,4
94,-0.0741,-0.0741,0,0,4
75,0.41890000000000005,0.5673,-0.2088,0,3
87,0.5003000000000001,0.49230000000000007,0,0.008,5
36,-0.2715,-0.2715,0,0,3
28,1.3438,1.3398,0.004,0,5
35,0.28400000000000003,0.28400000000000003,0,0,4
46,-0.43949999999999995,0.1058,0.004,-0.5493,2
25,0.7274,0.7234,0,0.004,4
34,0.49639999999999995,0.49639999999999995,0,0,4
85,0.7303,0.4762,0.004,0.2501,5
67,2.6192,2.1868,0,0.4324,5
62,0.39459999999999995,0.7283,-0.3377,0.004,1
35,0.004,0.004,0,0,2
68,0.47250000000000003,0.4685,0,0,3
44,-0.17289999999999997,-0.17689999999999997,0.004,0,1
35,0.5018,0.5018,0,0,2
36,0.0015999999999999903,0.0015999999999999903,0,0,5
26,0.405,0.401,0,0.004,4
69,1.894,1.8987999999999998,0,0,3
91,1.3842,1.7215,-0.3454,0,2
54,0,0,0,0,2
192,0,0,0,0,3
108,0.5172,0.5092,0.004,0.004,1
205,-1.6143,0.008,-1.2870000000000001,-0.3353,3
186,1.2732,1.27,0,0.0032000000000000006,4
29,-0.41559999999999997,0.12090000000000001,0,-0.5365,3
25,0.27319999999999994,0.26919999999999994,0,0.004,4
65,-0.3413,0,0,-0.3413,1
37,0.012,0.008,0.004,0,2
24,0,0,0,0,1
146,2.7343,1.5729,1.1614000000000002,0,3
37,0.3927999999999999,0.3716,0.004,0.4959,2
30,0.07469999999999999,0.4532,-0.3825,0.004,5
114,0.3983,0.9306000000000001,-0.5363,0.004,3
107,-0.48919999999999997,-0.11069999999999994,-0.3785,0,2
44,0.007499999999999978,0.3505,-0.343,0,2
22,0,0,0,0,2
47,0.016,0.008,0.004,0.004,3
41,0.3874,0.3834,0.004,0,4
14,-0.0373,-0.0373,0,0,3
92,0.06669999999999998,0.058699999999999974,0,0.008,1
89,0,0,0,0,1
48,0.1096,0.1096,0,0,3
60,-0.6945,-0.2198,0,0.004,1
21,0.37079999999999996,0.3716,-0.0048,0.004,3
29,0.30060000000000003,0.30060000000000003,0,0,2
14,0,0,0,0,3
267,0.01179999999999995,0.6052,-0.5966000000000001,0.0032000000000000006,1
64,-0.5826,-0.40520000000000006,0,-0.1774,4
27,-0.026600000000000026,0.45210000000000006,0,0,3
29,0.47969999999999996,0.47169999999999995,0.008,0,5
56,-0.4091,-0.0761,0,-0.333,3
24,-0.2355,0.09789999999999999,0,0,3
26,0.0989,0.0949,0,0.004,5
26,0.355,0.1169,0,0.2381,5
32,0.9188000000000001,0.3797,0,0,4
220,0.3482,0.3482,0,0,4
30,-0.1649,0.3716,0,-0.5365,4
31,-0.27630000000000005,-0.2715,-0.0048,0,2
258,-1.6174000000000004,-0.6861,-0.773,-0.15830000000000005,1
25,0.8002,0.5621,0,0.2381,5
130,3.2608,2.2537000000000003,0,0.46799999999999997,5
53,-0.08979999999999999,0.1215,0.004,-0.2153,4
27,0.5942999999999999,0.5942999999999999,0,0,4
58,-0.8283,-0.346,-0.4823,0,1
57,0.4441,0.4441,0,0,3
71,0.27180000000000004,0.2558,0,0.016,4
22,1.036,1.036,0,0,5
28,0.7222,0.7222,0,0,2
22,0.004,0,0,0.004,4
81,-0.46120000000000005,0.05269999999999997,0.004,-0.5131,4
23,0,0,0,0,1
279,-2.834,-1.8672000000000002,-1.0625,0.0957,1
47,-0.0905,0.3882,0,0,2
35,0.0989,0.0949,0,0.004,5
130,0.678,0.674,0,0.004,5
26,-0.22210000000000002,0.12090000000000001,-0.343,0,1
31,-0.48350000000000004,0,0,-0.0048,1
35,0.21950000000000003,0.21950000000000003,0,0,5
91,-0.32000000000000006,-0.5398000000000001,0,0.2198,2
59,0.5459999999999999,0.5468,0,-0.0048,2
319,-0.2778999999999999,0.7322,-0.5394,0.004,2
93,-0.8576,1.5339,-0.7279,-0.2275,2
52,0.584,0.37879999999999997,0.004,0.2012,4
113,1.963,1.4077,0.008,0.0041999999999999815,2
479,3.975000000000001,4.3597,-0.5462,-0.2119,4
36,1.7019,1.6979,0.004,0,3
40,0.16860000000000008,0.16860000000000008,0,0,5
49,0.0242,0.0202,0,0.004,3
27,0.3686,0.3686,0,0,1
68,0.6537999999999999,0.27609999999999996,0.008,0.008,1
61,0.1387,0.1387,0,0,1
32,0.004,0.004,0,0,1
185,0.2811,0.2651,0.004,0.012,2
80,-1.2066000000000001,-0.579,-0.6276,0,4
24,0.7234,0.7234,0,0,4
21,0.4784,-0.0007999999999999995,0.4792,0,1
26,-0.10790000000000005,0.3716,-0.0048,0.004,3
32,-0.7706,-0.7706,0,0,1
88,-0.30280000000000007,0.42279999999999995,0.004,0.2278,2
23,0.4215,0.0989,0.004,0.3186,4
