@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute binary_judgement {good, bad}
@data
166,-7768.67,-4596.99,-2128.92,-1042.77,good
23,10739.1,10565.2,0,173.913,good
199,4568.34,3562.81,20.1005,-24.1206,good
45,16040,11346.7,0,4693.33,good
96,-1046.88,-1684.38,0,637.5,bad
165,-1701.21,-1480.61,1778.18,-1998.79,bad
130,-3036.15,615.385,30.7692,0,good
23,-65878.3,-45065.2,0,0,bad
38,12373.7,12268.4,0,0,bad
23,17434.8,17260.9,173.913,0,good
44,-18202.3,-7715.91,1706.82,-12193.2,bad
26,-5888.46,12523.1,0,0,bad
63,11728.6,11728.6,0,0,good
30,-32553.3,10276.7,-26873.3,0,good
45,29000,14551.1,14448.9,0,bad
38,12060.5,12060.5,0,0,bad
74,-1243.24,3327.03,-4678.38,108.108,bad
40,15435,15335,100,0,good
98,587.755,4531.63,-3943.88,0,bad
42,-2723.81,16602.4,0,-7928.57,good
75,9869.33,9933.33,0,-64,bad
20,200,0,0,0,bad
45,7428.89,7428.89,0,0,bad
35,4245.71,13957.1,114.286,-9825.71,good
74,5374.32,5331.08,-64.8649,108.108,bad
97,2172.16,2130.93,0,41.2371,bad
30,9280,20313.3,0,-11033.3,good
25,160,160,0,0,bad
57,747.368,6589.47,0,-5842.11,bad
77,-6761.04,-2540.26,0,-4220.78,bad
204,-6043.14,1805.88,-7864.71,15.6863,bad
165,6333.94,3095.76,0,-29.0909,bad
66,1892.42,1831.82,0,60.6061,good
83,-380.723,-380.723,0,0,bad
99,-4117.17,-6310.1,40.404,2152.53,good
63,8231.75,8231.75,0,0,good
27,0,0,0,0,bad
25,14864,14864,0,0,bad
28,21692.9,13414.3,0,8278.57,good
27,38200,26251.9,148.148,11800,good
30,51776.7,37363.3,0,14413.3,good
73,7979.45,10098.6,-5294.52,3175.34,good
40,-11817.5,-11817.5,0,0,bad
94,4002.13,4002.13,0,0,bad
45,2686.67,2686.67,0,0,good
26,311.538,311.538,0,0,good
22,17072.7,17072.7,0,0,bad
60,24773.3,24773.3,0,0,good
135,8800.74,6994.81,0,1805.93,good
28,2953.57,2810.71,142.857,0,bad
50,-12648,-6022,80,-6706,bad
50,14740,10104,0,4636,bad
189,1716.93,1653.44,42.328,21.164,good
73,-2638.36,110.959,54.7945,-2804.11,bad
110,15777.3,18874.5,36.3636,-3133.64,good
30,41013.3,24906.7,15973.3,133.333,good
43,-8913.95,0,-9100,186.047,bad
204,-10994.1,-3697.06,0,-4950.49,bad
122,8000,6475.41,0,-1696.72,good
30,15780,15780,0,0,bad
120,-11690.8,-6061.67,-1706.67,33.3333,bad
51,13776.5,11052.9,2723.53,0,good
50,-19318,-19398,0,80,bad
26,31319.2,28584.6,2734.62,0,good
39,0,0,0,0,bad
98,-8577.55,-7708.16,-3500,2630.61,bad
23,173.913,173.913,0,0,good
25,-224,-224,0,0,bad
29,-11606.9,-27.5862,0,-11579.3,bad
24,64175,30875,33300,0,good
46,6908.7,2391.3,4517.39,0,bad
47,-7991.49,-7889.36,0,-102.128,bad
65,11523.1,11523.1,0,0,bad
37,-9018.92,0,-9127.03,108.108,bad
54,-7890.74,-1681.48,0,-6209.26,bad
28,13271.4,13271.4,0,0,good
122,6801.64,6840.98,-39.3443,0,bad
24,2962.5,0,2962.5,0,bad
136,-5634.56,-8323.53,0,29.4118,good
23,-4865.22,15947.8,0,0,bad
35,6594.29,6594.29,0,0,bad
41,-1639.02,-1736.59,0,97.561,bad
26,15115.4,15115.4,0,0,bad
27,49633.3,49633.3,0,0,good
37,-129.73,0,0,-129.73,bad
36,-5158.33,8138.89,0,0,good
28,31482.1,13389.3,0,18092.9,good
25,0,0,0,0,good
20,29585,1385,23960,200,good
135,1165.93,1165.93,0,0,good
21,6152.38,385.714,190.476,5576.19,good
24,36533.3,36366.7,0,166.667,good
45,-6528.89,0,-6528.89,0,good
48,-21066.7,83.3333,0,-11177.1,bad
95,1092.63,1101.05,42.1053,-50.5263,good
46,15458.7,15458.7,0,0,bad
62,64.5161,64.5161,0,0,bad
34,11002.9,3673.53,0,7329.41,bad
51,9898.04,1909.8,78.4314,6325.49,good
61,983.607,6442.62,0,-5459.02,bad
48,16131.2,9106.25,0,7025,bad
51,17286.3,17286.3,0,0,good
70,-12345.7,-4738.57,0,-7607.14,bad
35,17640,17525.7,0,114.286,bad
22,0,0,0,0,bad
21,-1190.48,-1190.48,0,0,bad
76,-2327.63,6665.79,-2694.74,0,bad
137,364.234,-1216.06,52.5547,1562.77,bad
138,-1891.3,590.58,-2481.88,0,bad
45,27233.3,15253.3,0,0,good
55,1420,0,1434.55,-14.5455,bad
329,-4875.08,-1076.6,-4088.75,290.274,bad
27,-34122.2,-34270.4,0,148.148,bad
116,-5678.45,3181.03,-5786.21,-3073.28,bad
36,-7430.56,-7430.56,0,0,bad
25,-40672,-40672,0,0,bad
64,5079.69,5017.19,0,62.5,bad
27,40796.3,40796.3,0,0,good
22,46172.7,46172.7,0,0,good
142,5924.65,5958.45,-33.8028,0,good
74,-6331.08,83.7838,54.0541,0,bad
38,-7373.68,-7478.95,0,105.263,bad
1423,224.807,395.432,-286.648,-180.604,good
105,2540.95,9542.86,38.0952,-2480.95,bad
52,-9246.15,-9246.15,0,0,bad
518,6478.57,7528.57,-2241.12,142.664,good
27,6892.59,13911.1,148.148,-7166.67,bad
22,368.182,368.182,0,0,good
54,-5981.48,0,0,-5981.48,bad
41,17197.6,17197.6,0,0,bad
91,5373.63,5373.63,0,0,bad
28,3928.57,3785.71,142.857,0,good
34,-45352.9,-45470.6,0,117.647,bad
59,2337.29,2337.29,0,0,bad
26,-22188.5,17042.3,0,-20819.2,good
32,-2965.63,11612.5,-14578.1,0,bad
36,21011.1,21011.1,0,0,good
23,54456.5,54456.5,0,0,good
37,2762.16,17570.3,0,-1870.27,bad
64,9235.94,9235.94,0,0,good
73,-527.397,6367.12,0,-6894.52,bad
73,-6617.81,-6754.79,4709.59,-4506.85,good
37,26867.6,26759.5,108.108,0,good
66,10909.1,10909.1,0,0,bad
112,2407.14,2407.14,0,0,bad
49,34798,34798,0,0,good
113,3078.76,6007.96,0,-2929.2,bad
36,91.6667,91.6667,0,0,bad
106,2533.02,7049.06,0,0,bad
61,31327.9,27962.3,0,3365.57,good
53,-12607.5,15503.8,0,-10047.2,bad
73,-33827.4,-41080.8,-65.7534,-65.7534,bad
59,35194.9,31266.1,0,3928.81,good
56,5378.57,11253.6,0,-5875,good
35,11342.9,11342.9,0,0,good
31,-14245.2,-17516.1,0,3270.97,bad
23,-15273.9,0,-15065.2,-208.696,bad
57,-13419.3,-6519.3,0,1498.25,bad
40,47737.5,45302.5,0,2435,good
77,4763.64,4763.64,0,0,bad
212,849.528,-737.264,0,1586.79,bad
82,-11326.8,-7384.15,0,-3942.68,bad
54,40.7407,6881.48,0,-6840.74,bad
62,3480.65,64.5161,3287.1,129.032,good
46,13460.9,8543.48,-104.348,5021.74,good
152,2060.53,7953.29,-3709.21,-2183.55,good
36,2388.89,2388.89,0,0,good
89,-6255.06,-1319.1,0,-4935.96,bad
55,10783.6,10710.9,72.7273,0,good
242,-4773.14,-4753.31,0,-19.8347,bad
98,-1213.27,3589.8,40.8163,40.8163,bad
47,-23423.4,-5668.09,-10706.4,-7048.94,bad
51,5676.47,11952.9,-6276.47,0,bad
48,-16827.1,83.3333,0,-6937.5,bad
23,16330.4,16330.4,0,0,bad
32,18503.1,18503.1,0,0,good
33,-10606.1,-10606.1,0,0,good
27,23311.1,13763,0,9548.15,bad
148,-1560.14,669.595,-4535.14,2305.41,good
24,18858.3,20150,0,-1291.67,good
26,19103.8,18950,153.846,0,good
32,-6015.62,4390.62,0,-10406.2,bad
23,5608.7,5608.7,0,0,good
23,22139.1,21965.2,0,173.913,good
85,-1537.65,5721.18,1663.53,94.1176,bad
28,-56807.1,-54900,-1907.14,0,bad
22,34145.5,34145.5,0,0,good
150,562.667,491.333,-32,103.333,good
56,15739.3,15667.9,0,71.4286,bad
67,-292.537,4677.61,0,-4970.15,bad
27,2633.33,0,0,2633.33,bad
25,16504,15720,624,160,good
120,6040,1887.5,66.6667,8075,bad
98,990.816,-2694.9,0,3685.71,bad
66,-4587.88,14716.7,-12112.1,60.6061,bad
28,289.286,289.286,0,0,bad
40,-18187.5,2067.5,-20255,0,bad
146,2803.42,1704.79,1098.63,0,good
51,-13111.8,-13190.2,0,78.4314,bad
26,-29361.5,2038.46,-12988.5,0,bad
34,-3150,10929.4,0,0,bad
31,43254.8,6822.58,36432.3,0,good
24,-14250,-14416.7,0,166.667,bad
90,4323.33,6554.44,-2231.11,0,bad
61,14427.9,6986.89,0,7440.98,good
95,-4389.47,2633.68,-7065.26,42.1053,bad
33,5921.21,5921.21,0,0,bad
52,30592.3,26398.1,76.9231,4117.31,good
36,0,0,0,0,bad
26,14207.7,14207.7,0,0,good
28,3785.71,289.286,17114.3,3478.57,bad
57,-20114,-7870.18,-6436.84,-5807.02,bad
24,62966.7,54250,0,8716.67,good
25,30552,30552,0,0,good
44,13443.2,13443.2,0,0,bad
83,-2574.7,0,96.3855,3096.39,bad
67,-4829.85,-8110.45,0,3280.6,bad
205,6694.15,6635.61,58.5366,0,good
44,-875,-875,0,0,bad
136,1808.09,6303.68,29.4118,-2528.68,good
150,5354.67,7594,0,-2239.33,bad
56,0,0,0,0,good
56,-2232.14,-2303.57,0,71.4286,good
23,-22978.3,173.913,173.913,-23326.1,bad
37,10367.6,10151.4,108.108,108.108,good
71,-3139.44,0,0,-3139.44,bad
76,-2457.89,1848.68,52.6316,-4359.21,bad
29,-5686.21,10820.7,0,0,bad
48,10522.9,10522.9,0,0,good
66,4868.18,5628.79,-821.212,60.6061,good
100,-27827,-20745,2452,40,bad
37,-22027,-129.73,-21897.3,0,good
94,23380.9,26973.4,-3592.55,0,bad
49,10502,10420.4,0,81.6327,good
39,-12312.8,6084.62,-9910.26,-8487.18,bad
46,28656.5,17556.5,86.9565,11013,good
40,16400,5705,0,10695,good
51,24535.3,11511.8,0,13023.5,good
26,22069.2,3638.46,18430.8,0,good
54,-12933.3,-6516.67,-6416.67,0,bad
26,62515.4,62515.4,0,0,good
20,9845,11765,0,-1920,bad
31,0,0,0,0,good
84,-345.238,-345.238,0,0,bad
101,-5548.51,-5548.51,0,0,bad
34,94.1176,94.1176,0,0,good
24,5216.67,25162.5,0,0,bad
55,5345.45,0,-970.909,6316.36,bad
168,-14094.6,-9625.6,1749.4,-3369.05,bad
25,0,0,0,0,bad
29,38758.6,38620.7,0,137.931,good
26,13830.8,13830.8,0,0,bad
34,-14338.2,-735.294,-13602.9,0,bad
319,9422.88,5607.84,-2.50784,3820.06,good
33,121.212,121.212,0,0,bad
22,0,0,0,0,bad
39,9456.41,-2830.77,12287.2,0,bad
25,960,320,480,160,good
49,6853.06,7485.71,0,-632.653,bad
98,12863.3,12781.6,81.6327,0,good
21,0,0,0,0,bad
225,9204.89,10074.2,71.1111,-940.444,good
32,-14659.4,-14659.4,0,0,bad
24,-725,-891.667,166.667,0,bad
25,14832,14672,0,160,good
25,324,324,0,0,bad
38,-8497.37,213.158,0,-8710.53,bad
22,-15586.4,0,0,-15586.4,bad
103,-10562.1,-3634.95,-3752.43,-3174.76,bad
39,-246.154,-123.077,0,0,bad
29,-724.138,-724.138,0,0,bad
3,123867,123867,0,0,good
37,6078.38,0,0,6078.38,bad
59,9783.05,6298.31,0,3484.75,good
78,7903.85,10579.5,0,-2675.64,good
104,-1204.81,-2425,-3456.73,1122.12,bad
38,144.737,144.737,0,0,bad
155,45.1613,-32.2581,77.4194,0,bad
105,2613.33,2575.24,0,38.0952,good
47,-24829.8,-11655.3,0,-13174.5,bad
77,3342.86,3342.86,0,0,bad
150,10147.3,10147.3,0,0,bad
23,21239.1,21239.1,0,0,bad
34,36111.8,14611.8,14211.8,7288.24,good
22,1613.64,1613.64,0,0,bad
49,-5542.86,-5542.86,0,0,bad
41,-35951.2,-3112.2,-32936.6,97.561,bad
32,125,0,0,125,good
98,14614.3,14614.3,0,0,good
29,17124.1,17124.1,0,0,good
60,-8231.67,-80,0,-8151.67,bad
30,16706.7,16706.7,0,0,good
40,50997.5,40187.5,0,10810,good
71,12595.8,12595.8,0,0,bad
89,10782,5389.89,89.8876,5302.25,good
82,3340.24,4841.46,-4181.71,2680.49,good
24,-9858.33,10087.5,0,0,good
65,15649.2,15587.7,61.5385,0,bad
26,-29353.8,3607.69,0,-32961.5,bad
90,-580,12055.6,-9002.22,-3677.78,bad
27,17966.7,300,9081.48,8585.19,bad
150,6659.33,11496,-4858,21.3333,good
24,1316.67,15391.7,-14075,0,bad
104,-11176.9,-11123.1,-92.3077,0,bad
51,3596.08,3596.08,0,0,bad
149,-10400,-3419.46,-6878.52,-69.7987,bad
20,0,0,0,0,good
62,-16693.5,-1316.13,0,64.5161,bad
43,22486,22393,0,93.0233,good
36,7386.11,225,0,7161.11,bad
26,8226.92,8226.92,0,0,bad
26,18611.5,18303.8,153.846,153.846,good
46,86.9565,0,86.9565,0,bad
113,-7209.73,-3367.26,0,-3842.48,good
40,-19165,-19265,0,100,bad
179,2697.77,3263.13,0,-565.363,good
49,15393.9,15075.5,318.367,0,good
23,20443.5,20269.6,0,173.913,good
21,-22219,385.714,190.476,0,bad
43,11474.4,5479.07,0,5995.35,bad
24,-46529.2,-6970.83,166.667,166.667,bad
181,-5470.17,-5470.17,0,0,bad
61,-4659.02,-4659.02,0,0,bad
60,5673.33,5673.33,0,0,bad
30,-30686.7,-30686.7,0,0,bad
21,5576.19,0,0,5576.19,good
46,-10763,0,-10763,0,good
25,13624,14864,0,-1240,bad
36,13430.6,6269.44,0,7161.11,good
33,490.909,490.909,0,0,bad
44,-18361.4,-18361.4,0,0,bad
37,0,0,0,0,bad
49,11134.7,11134.7,0,0,bad
21,8004.76,3400,4414.29,190.476,good
114,-5731.58,-5464.91,94.7368,-361.404,bad
77,9093.51,11172.7,0,4137.66,good
35,574.286,460,114.286,0,good
40,-345,-12425,12080,0,good
46,-1380.43,-5815.22,0,4434.78,bad
53,19930.2,1560.38,0,18369.8,bad
20,-30560,-30560,0,0,bad
38,84.2105,-21.0526,105.263,0,good
23,526.087,352.174,0,173.913,good
45,14113.3,14113.3,0,0,bad
28,-28.5714,0,142.857,0,bad
105,-12362.9,-7880,38.0952,38.0952,bad
45,12162.2,10366.7,0,0,good
43,-7860.47,-7953.49,93.0233,0,bad
304,5271.71,5274.34,0,13.1579,good
31,6096.77,23403.2,0,-17306.5,good
31,-21780.6,0,-21780.6,0,bad
33,-16257.6,0,0,-16257.6,good
86,2186.05,4567.44,-2381.4,0,good
52,-5465.38,-5465.38,0,0,bad
28,20403.6,20403.6,0,0,good
127,-6867.72,3240.94,-10133.9,25.1969,bad
24,11933.3,8075,0,3858.33,bad
42,16738.1,0,11409.5,5328.57,good
45,0,0,0,0,good
47,-26246.8,-16231.9,85.1064,85.1064,bad
140,-15817.1,-2132.14,-5046.43,0,bad
31,32509.7,32509.7,0,0,good
65,9149.23,9223.08,0,0,bad
25,-16052,-14744,0,-1308,bad
42,23604.8,23719,0,0,good
73,14728.8,16611,0,-1882.19,bad
35,3300,3185.71,114.286,0,bad
90,-2852.22,-2852.22,0,0,bad
44,2550,10425,-7875,0,bad
34,17273.5,13711.8,235.294,3326.47,good
158,-6761.39,1925.32,-2395.57,-231.646,bad
145,-40,7962.76,-9424.14,-2296.55,good
27,0,0,0,0,bad
41,13858.5,10787.8,0,3070.73,bad
38,5084.21,5084.21,0,0,bad
73,6865.75,6865.75,0,0,good
21,23261.9,23261.9,0,0,bad
81,14017.3,13967.9,0,49.3827,bad
48,-2491.67,17370.8,83.3333,0,bad
31,-14212.9,-14341.9,0,129.032,bad
25,49188,49188,0,0,good
161,5142.24,7535.4,0,555.28,bad
136,-21193.4,-18752.9,29.4118,-2469.85,bad
34,36808.8,36808.8,0,0,good
108,-832.407,-906.481,37.037,37.037,bad
56,1830.36,-3858.93,0,5689.29,good
44,18479.5,25956.8,90.9091,-7568.18,good
32,-346.875,103.125,0,-450,bad
23,10513,10513,0,0,good
28,860.714,717.857,142.857,0,good
32,-3221.88,11612.5,0,125,bad
458,-720.961,2717.9,-1760.26,-633.406,bad
30,0,0,0,0,good
33,-20345.5,8666.67,0,0,bad
44,15077.3,9218.18,0,5859.09,bad
19,0,0,0,0,good
28,10471.4,3717.86,0,6753.57,good
59,3769.49,10398.3,-6628.81,0,bad
80,-7006.25,-722.5,-6283.75,0,bad
25,-26260,-1492,0,-24768,bad
32,46028.1,32390.6,0,13637.5,good
36,1794.44,10486.1,0,-8691.67,bad
65,61.5385,0,61.5385,0,bad
25,20232,20232,0,0,bad
24,5237.5,19112.5,0,-13875,bad
35,24068.6,24068.6,0,0,good
36,8747.22,3080.56,0,5666.67,bad
58,10377.6,10377.6,0,0,bad
68,-5885.29,0,0,-5885.29,bad
50,-5466,-5466,0,0,bad
26,-46419.2,-46573.1,0,153.846,bad
59,-24225.4,-17810.2,-6483.05,67.7966,bad
49,2283.67,2202.04,0,81.6327,bad
55,6716.36,6716.36,0,0,bad
25,-72508,-72508,0,0,bad
111,-11470.3,-6906.31,-3562.16,-1001.8,bad
72,2050,2050,0,0,bad
49,8085.71,8004.08,0,81.6327,good
19,58394.7,58394.7,0,0,good
155,25265.8,25240,0,25.8065,good
26,33776.9,33776.9,0,0,good
111,5063.06,5106.31,0,-43.2432,good
30,11240,11240,0,0,bad
25,-10704,-10704,0,0,bad
54,-1514.81,-1514.81,0,0,good
113,4737.17,5876.99,-2995.58,35.3982,good
66,5227.27,5690.91,0,-463.636,good
56,3612.5,13653.6,-6167.86,4675,good
36,26425,26425,0,0,good
230,-3487.39,-540.435,-2964.35,17.3913,bad
51,32992.2,24513.7,0,8478.43,good
33,14221.2,14221.2,0,0,good
43,-25441.9,-25534.9,0,93.0233,bad
64,21229.7,21304.7,-75,0,good
28,57475,57475,0,0,good
77,-10.3896,51.9481,0,0,good
183,8710.38,8688.52,21.8579,0,bad
71,7152.11,7095.77,0,56.338,good
90,15775.6,12191.1,0,3584.44,good
23,-10108.7,10704.3,0,0,good
46,86.9565,86.9565,0,0,good
98,-13271.4,-3542.86,0,40.8163,bad
59,-3815.25,-3815.25,0,0,bad
281,7152.67,8746.98,14.2349,-1608.54,good
66,-2174.24,-2174.24,0,0,bad
24,-43950,-43950,0,0,bad
33,2987.88,2866.67,0,121.212,bad
104,10429.8,10352.9,76.9231,0,good
20,-1065,-1465,200,200,bad
53,-9398.11,6969.81,0,-16367.9,bad
60,-5146.67,556.667,-5703.33,0,bad
26,-20480.8,0,153.846,-20634.6,bad
60,11458.3,11458.3,0,0,bad
66,-9765.15,-9825.76,0,60.6061,bad
35,24557.1,24557.1,0,0,good
48,229.167,7166.67,0,-6937.5,good
25,0,0,0,0,bad
87,9260.92,9260.92,0,0,bad
23,0,0,0,0,bad
31,-25396.8,11832.3,-26135.5,-11093.5,bad
116,261.207,-6608.62,0,2222.41,bad
32,2084.37,2084.37,0,0,bad
26,27415.4,27415.4,0,0,bad
22,-27963.6,-12918.2,0,-15045.5,bad
24,-11312.5,-11312.5,0,0,bad
69,-5946.38,-5946.38,0,0,bad
52,-11328.8,-5388.46,0,-5940.38,bad
23,14365.2,0,14982.6,-617.391,good
112,13742,13706.3,35.7143,0,good
23,10004.3,16156.5,0,14660.9,bad
33,12224.2,12103,121.212,0,good
29,3817.24,3817.24,0,0,good
54,0,0,0,0,good
47,-26993.6,-4342.55,85.1064,-2365.96,bad
65,-6901.54,-6827.69,-73.8462,0,bad
88,6280.68,6335.23,0,-54.5455,bad
31,-30187.1,-24729,-5458.06,0,bad
57,13087.7,27152.6,140.351,-5807.02,good
39,-56.4103,12217.9,0,0,bad
28,11678.6,-5578.57,17114.3,142.857,bad
25,14600,14600,0,0,good
36,6269.44,6269.44,0,0,good
64,-5718.75,-5262.5,0,-456.25,bad
186,-15659.7,-14244.1,-1932.8,517.204,bad
163,6779.14,6379.14,0,400,bad
46,-1050,0,-1050,0,bad
27,-8037.04,-8037.04,0,0,bad
65,1527.69,1540,-12.3077,0,bad
105,-4660.95,-6556.19,0,1895.24,bad
41,25551.2,25551.2,0,0,good
22,0,0,0,0,good
179,-6934.64,600,-4510.61,-3024.02,good
72,-279.167,7172.22,0,-7451.39,bad
52,5426.92,5350,0,76.9231,good
32,-38515.6,-15690.6,-12078.1,-10746.9,good
29,8041.38,4031.03,0,20517.2,bad
29,19744.8,19606.9,137.931,0,good
21,-22219,576.19,0,0,good
47,19202.1,14708.5,0,4493.62,good
42,13819,95.2381,0,13723.8,bad
149,-5957.05,-1367.79,26.8456,-4616.11,good
23,-19869.6,21965.2,0,-208.696,bad
26,21469.2,8288.46,0,13180.8,good
49,4724.49,4642.86,0,81.6327,bad
29,275.862,137.931,137.931,0,bad
36,13922.2,13922.2,0,0,bad
32,-515.625,14318.8,0,125,bad
55,-5907.27,147.273,0,-6054.55,good
60,7675,7675,0,0,good
47,993.617,8078.72,0,-7085.11,bad
34,10864.7,10864.7,0,0,bad
39,-8782.05,0,-8884.62,102.564,bad
34,-35379.4,-11682.4,117.647,-9735.29,bad
45,2397.78,0,-106.667,2611.11,bad
93,1117.2,5904.3,-4155.91,-631.183,good
38,-1300,105.263,-1405.26,0,bad
30,-4743.33,11213.3,0,0,bad
40,18347.5,18347.5,0,0,good
71,-9690.14,-9746.48,0,56.338,bad
48,-1112.5,0,-1112.5,0,bad
136,7111.03,7081.62,29.4118,0,good
78,14042.3,10737.2,0,3305.13,bad
27,17733.3,17733.3,0,0,good
237,-9462.87,-1721.52,-5701.27,-20.2532,bad
63,-11312.7,255.556,-6007.94,-5560.32,bad
25,15024,15024,0,0,good
17,26947.1,26711.8,0,235.294,bad
24,32191.7,31858.3,166.667,166.667,good
28,-14082.1,-12710.7,0,-1371.43,good
23,-14778.3,173.913,0,-14952.2,good
40,-6687.5,-6787.5,0,100,good
190,-8225.26,1901.05,-8651.58,-1474.74,bad
42,2204.76,2204.76,0,0,bad
456,3107.02,2525.88,15.7895,565.351,bad
51,24913.7,21090.2,0,78.4314,good
82,2615.85,2615.85,0,0,bad
43,4400,4400,0,0,good
65,19232.3,249.231,7550.77,3138.46,good
139,-10433.1,2789.21,-5531.65,-7690.65,bad
153,16530.1,12938.6,41.8301,26.1438,good
33,3663.64,3663.64,0,0,bad
122,7478.69,6614.75,0,3596.72,good
166,3892.17,3930.72,19.2771,-57.8313,bad
7,-40028.6,-40028.6,0,0,bad
34,17811.8,17811.8,0,0,good
191,-8803.66,-8596.34,20.9424,-228.272,bad
40,-17687.5,3022.5,100,-8842.5,good
21,18904.8,18904.8,0,0,good
27,118.519,-29.6296,0,148.148,bad
23,25973.9,25973.9,0,0,good
28,896.429,13271.4,-12375,0,bad
107,-1807.48,-1807.48,0,0,good
77,5766.23,11983.1,0,0,good
37,-6175.68,10151.4,0,-21489.2,good
37,-259.459,0,0,-259.459,bad
51,-5843.14,-5843.14,0,0,bad
61,1760.66,1839.34,0,-78.6885,good
21,-23309.5,-514.286,0,0,bad
42,-10347.6,2426.19,0,-12773.8,bad
86,0,0,0,0,bad
185,-4858.38,-4111.89,1819.46,21.6216,bad
103,-11529.1,-11119.4,-440.777,-7.76699,bad
55,3749.09,3749.09,0,0,bad
77,9929.87,9929.87,0,0,good
23,0,0,0,0,bad
26,-29300,-29300,0,0,bad
336,-4300.89,-1412.8,-3024.4,-963.988,bad
100,7029,1276,0,3372,bad
48,4114.58,4114.58,0,0,bad
56,4517.86,-85.7143,0,4603.57,good
51,-14623.5,-14702,0,78.4314,bad
47,14025.5,1365.96,0,12659.6,bad
20,-77060,-77060,0,0,bad
23,16878.3,16878.3,0,0,good
146,-3278.08,-1180.82,-1000.68,2182.19,bad
33,7215.15,11260.6,121.212,10339.4,bad
87,268.966,324.138,0,-55.1724,good
24,4041.67,3875,166.667,0,bad
110,-4623.64,-6478.18,0,1854.55,bad
18,450,450,0,0,bad
64,467.187,404.687,62.5,0,bad
35,0,0,0,0,bad
39,-17938.5,2874.36,0,-8538.46,good
26,-3296.15,15115.4,0,0,good
99,-107.071,-107.071,0,0,good
68,-4641.18,2339.71,0,58.8235,bad
29,279.31,279.31,0,0,bad
29,49689.7,49551.7,137.931,0,good
69,5015.94,4957.97,0,57.971,bad
25,-19148,0,0,0,bad
50,416,416,0,0,good
81,15002.5,15002.5,0,0,good
31,30793.5,30793.5,0,0,good
25,160,160,0,0,bad
70,-7697.14,-21914.3,-68.5714,14285.7,bad
91,-2691.21,-2691.21,0,0,good
184,-4266.3,-3900,21.7391,-388.043,good
36,10138.9,-8033.33,18172.2,0,bad
96,-13386.5,-6387.5,-2054.17,41.6667,bad
189,8320.63,5789.42,2535.45,-4.2328,bad
35,2797.14,2797.14,0,0,bad
24,15483.3,15483.3,0,0,good
24,54933.3,34316.7,20616.7,0,good
22,0,0,0,0,good
59,20925.4,3666.1,8122.03,0,bad
41,-11529.3,-11529.3,0,0,bad
87,65.5172,3947.13,-3881.61,0,bad
30,-20596.7,-4640,0,0,bad
27,148.148,0,0,148.148,bad
42,-18926.2,-19021.4,95.2381,0,bad
41,-609.756,-609.756,0,0,bad
23,-14682.6,0,-14682.6,0,bad
25,-26612,-26612,0,0,bad
45,14311.1,14311.1,0,0,good
31,16554.8,16167.7,387.097,0,bad
66,-1987.88,1175.76,-3163.64,0,good
44,1820.45,1820.45,0,0,good
25,22256,12984,0,9272,good
117,-805.128,-839.316,34.188,0,good
68,8314.71,4720.59,0,3594.12,good
24,387.5,387.5,0,0,good
31,11916.1,11916.1,0,0,bad
24,88787.5,46358.3,19966.7,0,good
32,250,125,125,0,bad
24,-22625,-22625,0,0,bad
56,22346.4,142.857,0,22203.6,bad
22,9550,0,0,9550,bad
25,-12516,-12516,0,0,bad
43,11762.8,11762.8,0,0,good
25,28332,28332,0,0,good
46,-12480.4,-12480.4,0,0,bad
68,8620.59,3544.12,58.8235,5017.65,good
36,-11888.9,-11755.6,0,-133.333,good
83,-2385.54,1456.63,0,-3939.76,bad
46,-395.652,10010.9,0,0,good
212,-6961.79,-1300.94,-2371.23,-3289.62,bad
50,-9574,0,0,0,bad
129,-1854.26,-4499.22,0,2644.96,bad
37,6567.57,6567.57,0,0,bad
92,-434.783,-469.565,-8.69565,43.4783,bad
62,13809.7,13745.2,0,64.5161,good
95,-1542.11,1657.89,-2155.79,-1044.21,bad
48,18377.1,15929.2,0,2447.92,good
49,25630.6,4463.27,10179.6,10987.8,good
39,-14248.7,-14248.7,0,0,bad
123,-2473.98,-2473.98,0,0,bad
143,2295.8,2211.89,55.9441,27.972,bad
129,-6952.71,-672.093,-6280.62,0,good
97,-798.969,273.196,-3729.9,2657.73,bad
29,38596.6,38596.6,0,0,good
59,8540.68,6433.9,0,10220.3,bad
28,32867.9,32867.9,0,0,good
33,28575.8,28721.2,0,0,good
33,-24.2424,-24.2424,0,0,bad
24,333.333,333.333,0,0,bad
26,23350,22888.5,307.692,153.846,good
108,-5032.41,116.667,-7390.74,2241.67,good
35,0,0,0,0,bad
45,2513.33,2513.33,0,0,bad
29,-4937.93,-4937.93,0,0,bad
149,-3555.03,2816.78,53.6913,0,bad
90,4262.22,4217.78,0,44.4444,bad
170,3259.41,3578.82,-1859.41,1540,good
26,-18257.7,153.846,0,0,good
23,-8726.09,-6578.26,-2321.74,173.913,bad
69,33785.5,19802.9,13814.5,0,good
22,31786.4,7313.64,0,24472.7,bad
87,-12848.3,-9011.49,-3836.78,0,bad
47,-17359.6,-9136.17,-8223.4,0,bad
42,14561.9,14561.9,0,0,good
112,-330.357,-330.357,0,0,bad
