@relation Review_sentiment


@attribute token_number numeric
@attribute overall_sentiment numeric
@attribute adjective_sentiment numeric
@attribute noun_sentiment numeric
@attribute verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
234,-0.9854,-0.6688000000000001,-0.3166,0,2
56,1.3517,1.3517,0,0,5
23,0.6022,0.6022,0,0,5
155,-0.8839000000000001,-0.5707,-0.0534,-0.2598,1
49,1.3564,0.8808,0,0.4756,4
142,1.6584999999999996,1.624,0,0.4324,3
22,-0.0817,0.393,0,0.004,1
535,-1.1045999999999996,-0.4964999999999998,-0.46490000000000004,-0.0007999999999999995,2
40,0.008,0.004,0,0.004,1
47,0.0946,0.0946,0,0,3
371,0.36609999999999965,0.8434,-1.1417000000000002,0.6643999999999999,3
446,-1.2244999999999997,-0.7562999999999999,-0.7544,0.7649,4
122,-0.37360000000000004,0.10109999999999997,0.004,0,1
43,-0.2675,-0.2675,0,0,4
910,1.7352,4.7867,-3.4316999999999998,0.018500000000000016,2
22,1.3436,1.3436,0,0,5
205,-0.9502999999999999,0.34380000000000005,-1.3021,0.008,3
194,1.5704,0.7951000000000001,0.1848,0.5905,2
137,2.184,2.6723,-0.0096,0,3
182,2.2105,2.5930000000000004,-0.3865,0.004,4
385,-1.7204,0.3845,-1.1595,0.012,2
443,4.4822,4.0783,-0.339,0.7388999999999999,3
177,1.3586,1.7728,0,-0.4182,5
167,2.3809,2.3825,0.004,-0.0007999999999999995,4
78,-0.44139999999999996,-0.39499999999999996,-0.0464,0,1
29,1.7184000000000001,1.7144000000000001,0,0.004,5
160,-2.9127,-2.6210000000000004,-0.3825,0.0908,4
30,1.5957999999999999,1.1166,0.4792,0,4
25,0.5828,0.5828,0,0,5
430,-1.8785,-1.4638,-0.1683,-0.2464,4
24,0.004,0.004,0,0,4
26,-0.0422,-0.0422,0,0,3
216,-1.5377999999999998,-1.3027,0.008,-0.24309999999999998,1
40,0.49639999999999995,0.5012,0,-0.0048,2
250,-1.5989,0.694,-1.8338,-0.45910000000000006,1
89,1.1505,0.8886999999999999,0.004,0.2578,3
65,0.0028999999999999816,-0.24490000000000003,0,0.2478,2
120,0,0,0,0,2
181,1.2962,1.0715999999999999,-0.0048,0.2294,2
59,0.3458,-0.0007999999999999995,0.2469,0.0997,5
210,-1.3973000000000002,-1.1397000000000002,-0.3785,0.12090000000000001,2
39,0.9628,0.9628,0,0,4
92,0.2741,0.3557,-0.514,0.4324,1
61,1.0175,0.8265,0,0,5
210,-1.0274999999999999,0.6136,-1.5691000000000002,-0.07200000000000004,2
171,-0.6607999999999998,0.24690000000000004,-0.9157,0.008,3
297,1.0037,1.1647999999999998,-0.39610000000000006,0.23500000000000001,3
20,1.3794,1.3794,0,0,5
143,1.2107999999999999,1.2418,0,-0.031,4
216,1.5198,0.7536999999999998,-0.3201,0.008,4
79,-0.3353,0,0,-0.3353,1
171,-0.8293000000000001,-0.35380000000000006,-0.0007999999999999995,0.004,3
71,2.1682999999999995,1.9772999999999998,0,0,5
244,2.1466,2.7504,-0.3161,0,5
100,0.9961,0.9881,0,0.008,5
175,-0.10309999999999997,0.36040000000000005,0.007200000000000001,0.008,4
35,0.8194999999999999,0.3756,0,0.44389999999999996,1
30,-0.0167,-0.0167,0,0,3
24,-0.02729999999999999,0.5052,0,-0.5325,3
257,1.3391999999999997,1.5743,-0.9266,0.6915,4
54,0.22029999999999997,0.695,0,0.004,5
50,-0.9206,-0.9206,0,0,2
144,1.0821999999999998,1.3290999999999997,-0.2549,0.008,4
103,-0.6514,-0.2715,-0.3839,0.004,1
57,1.2584,1.2584,0,0,4
230,0.4962,0.4938,-0.0096,0.008,2
166,0.5609999999999999,0.3412,-0.2048,0.4294,1
50,-0.7706,-0.7706,0,0,2
43,0.38530000000000003,0.7143,0,-0.329,3
149,-0.8230999999999999,-0.14589999999999997,-0.3865,-0.29069999999999996,3
207,2.5015,2.0531,0.008,0.4404,5
51,-1.6682,-1.1935,0.004,0,1
126,-1.3373000000000002,-1.2995999999999999,0.6796,-0.7173,1
240,0.6402000000000001,2.2013000000000003,-0.2631,-0.3406,3
30,1.3415000000000001,1.3375000000000001,0.004,0,4
648,0.022899999999999865,2.8836,-1.3840000000000001,-1.4671,1
48,0.08310000000000001,0.004,0.0751,0.004,2
35,0.3756,0.3756,0,0,5
815,-2.0852000000000004,1.2609000000000004,-1.6569,-1.3313000000000001,2
44,1.8250000000000002,1.7213000000000003,0.004,0.0997,5
120,0.7138000000000001,1.725,0,-0.5325,4
116,1.7806,1.5896,0,0.191,3
245,-0.04820000000000002,1.5407999999999997,-1.8111,0.22210000000000002,2
33,0.19689999999999996,0.19689999999999996,0,0,3
414,-1.2579,0.524,-0.7981,-0.5051,2
115,0.47479999999999994,0.47959999999999997,0,-0.0048,4
56,-1.073,0,0,-1.073,1
448,1.5444000000000004,2.4999000000000002,-2.3245999999999998,0.961,2
115,0.757,0.7538,0.004,-0.0007999999999999995,1
36,1.0568,0.7118,0,0.345,5
248,3.3169000000000004,4.3337,0.004,-0.5373,4
269,-1.6013,-0.6982999999999999,-0.773,0.34869999999999995,3
25,0.0081,0.0081,0,0,4
125,-1.4819,0.1099,-0.3865,-1.2053,3
641,1.8375999999999995,2.4092,-0.9004000000000001,0.32880000000000004,3
368,4.971299999999999,4.433,0,0.004,4
127,1.4534,0.6051,0.5009,0.3474,4
138,1.4162,1.209,-0.0048,0.212,5
40,0.3716,0.3716,0,0,1
58,-0.39130000000000004,-0.0048,-0.3865,0,2
206,-0.6802999999999999,-0.635,0,0.4294,3
21,0,0,0,0,2
180,0.4589,0.8333999999999999,-0.3785,0.004,5
23,0.5783,0.5831,0,-0.0048,3
438,4.4358,4.2468,0.002400000000000001,0.1866,5
176,2.2516,2.5806,0.004,-0.333,3
139,0.39849999999999997,0.38649999999999995,0.004,0.004,2
404,-3.3159,-0.5499,-0.4699,-1.5296999999999998,1
268,2.0099,1.9654999999999998,0.044399999999999995,0,5
38,0.04620000000000002,0.04700000000000004,-0.0048,0.004,1
82,-0.48279999999999995,0.397,-0.34249999999999997,-0.5373,2
28,1.3693,1.3653,0.004,0,4
140,-0.2869,-0.15599999999999997,0.3526,-0.0048,3
74,0.008,0,0.008,0,1
194,1.5704,0.7951000000000001,0.1848,0.5905,2
37,0,0,0,0,1
46,-0.3161,0,-0.3201,0.004,4
166,4.386799999999999,4.054399999999999,0,0.3324,5
27,0.3587,0.3587,0,0,3
35,0.5172,0.5172,0,0,5
105,-1.1954999999999998,-1.1946999999999999,0.004,-0.0048,1
386,-1.7649000000000001,-0.01719999999999977,0.005600000000000002,-0.3252,5
76,1.1286,1.1246,0.004,0,4
75,1.6523999999999999,0.41459999999999997,0.7246,0.4324,5
332,-0.44000000000000017,0.03009999999999997,0.3512,-0.3426,1
83,-0.407,-0.7356,0.3286,0,3
564,-2.365799999999999,0.9689000000000002,-2.5269,-1.1898,2
319,0.8106,0.5835999999999999,0.008,0.219,4
194,-0.2321999999999999,-0.4482999999999999,0.004,-0.327,2
154,-0.4401,0.027400000000000035,0.012,0.004,1
79,-0.5509999999999999,-0.5549999999999999,0,0.004,2
370,0.2216,0.8569,-0.3377,-0.3057,3
28,-0.038099999999999995,0.008,-0.0461,0,5
28,-1.105,-0.6262999999999999,0,0,4
130,1.3235,1.5686,-0.3465,0.10139999999999999,2
177,0.3228000000000002,1.0733000000000001,-0.7545000000000001,0.004,2
143,0.20619999999999994,1.0098999999999998,0.008,-0.333,5
34,0.004,0,0,0.004,1
30,0.16929999999999995,0.36679999999999996,0,-0.1975,1
20,0.2177,0.2177,0,0,4
25,-0.0007999999999999995,-0.0007999999999999995,0,0,5
31,0.004,0,0,0.004,5
167,-0.1510999999999999,-0.20019999999999993,-0.38730000000000003,0.4364,4
119,0.23949999999999988,0.29680000000000006,0.32,0.10139999999999999,2
510,-0.7574000000000003,1.3262999999999998,-0.1257,-0.6672,4
221,0.24949999999999994,1.1095000000000002,0,0.0974,4
309,2.2435,2.2315,0.004,0.008,5
24,-0.25420000000000004,0.2245,0,0,3
155,0.5472999999999999,0.8581,-0.49870000000000003,0.1879,1
61,-2.0446,-0.5287999999999999,-0.3739,-1.1419000000000001,1
23,0.5857,0.3756,0,0.2101,5
181,-0.679,0.1292,-0.841,0.03280000000000001,2
270,-2.0479,-0.5813,-0.7247,0.21550000000000002,4
26,0.2408,0.2408,0,0,3
165,0.9373999999999999,1.9709000000000003,-1.0335,0,3
365,0.7942999999999998,1.2737999999999998,-0.0007999999999999995,0,3
92,0.17749999999999994,0.6053,0,0.0509,4
93,-0.09429999999999986,0.2815000000000001,0.10290000000000002,0,1
42,0.2265,0.2265,0,0,2
109,-1.0503000000000002,-0.0849,-0.6364000000000001,-0.329,1
427,-0.2042000000000004,1.7738,-1.9587,-0.019299999999999984,1
714,3.8915999999999995,3.7740000000000005,-1.5538,1.5894000000000001,4
29,0.004,0,0.004,0,1
133,0.6650000000000001,1.0471000000000001,-0.3821,0,3
47,0.004,0.004,0,0,1
507,3.082900000000001,2.7734000000000005,0.6481,-0.33860000000000007,2
1218,4.956899999999999,5.9503999999999975,-1.1121,-0.42050000000000004,4
80,0,0,0,0,4
144,-0.1795,2.0770999999999997,-2.5264,0.2698,5
54,0.007200000000000001,0.004,-0.0048,0.008,2
71,2.1338,2.1298,0,0.004,5
59,0.8553,0.8601,0,-0.0048,5
441,-0.26329999999999987,-0.27049999999999996,-0.0007999999999999995,0.008,3
24,0.393,0.393,0,0,5
155,-1.4918999999999998,-0.14630000000000004,-1.0186,-0.327,1
347,4.1105,3.712000000000001,-0.033899999999999986,0.4324,5
144,-0.8562999999999998,0.08830000000000002,-0.4699,0.004,2
23,0.3594,0.3554,0,0.004,2
35,-0.4787,0,0,0,2
71,-0.2973,0.1814,0,0,2
56,0.3962,0.397,0.004,-0.0048,3
69,-0.46430000000000005,0.011200000000000002,0,0.008,3
181,2.4588000000000005,2.4428000000000005,0.004,0.012,5
72,-0.7735,-0.39099999999999996,-0.3825,0,1
37,-1.1332,-1.4155,0.2823,0,4
38,0.3694,0.3694,0,0,3
42,-0.8303,-0.3508,0.004,0,2
71,0.7778,1.1112000000000002,0,0,4
116,0.03420000000000001,0.0032000000000000006,-0.2048,0.2358,1
121,0.48889999999999995,0.8801999999999999,-0.3865,0,3
557,-0.6335000000000002,1.1019,-2.0696,0.2738,3
73,1.3232000000000002,1.6641000000000001,0,-0.3409,3
1515,1.8795,5.410299999999994,-0.9802,-2.2171999999999996,4
52,-0.9859,-0.7706,0,-0.2153,2
23,0.2851,0.2811,0.004,0,3
67,0.3899,-0.0425,0,0.4324,1
20,0.008,0.004,0,0.004,1
676,7.177499999999994,6.995699999999996,-0.8078000000000001,0.9896,4
77,0.746,1.0777999999999999,0,-0.33180000000000004,2
161,-1.2119999999999997,-1.2279999999999998,0.012,0.004,2
121,-0.6688000000000001,0.012,-0.4833,-0.1975,1
342,4.330999999999999,3.6649999999999996,0,0.6659999999999999,5
32,0.703,0.703,0,0,4
138,-0.5552000000000001,-0.10410000000000011,0,-0.45109999999999995,3
80,1.1897000000000002,1.9773,0,-0.3089,2
20,0.3716,0.3716,0,0,3
18,0.3774,0.3694,0.008,0,5
80,0.4282,0.46680000000000005,-0.0386,0,5
125,1.6916,1.9658,-0.3865,0.11230000000000001,3
62,-1.1262,-0.06380000000000002,-1.0624,0,1
67,1.2700999999999998,1.7456,0.0032000000000000006,0,4
80,0.0012000000000000274,-0.0019999999999999497,0,0.0032000000000000006,2
19,0,0,0,0,4
1066,-3.0219999999999976,-2.029599999999999,-0.473,-0.5798,2
21,1.4770999999999999,1.4730999999999999,0.004,0,5
40,0.07740000000000001,0.08220000000000001,0,0,3
265,4.9472999999999985,3.9848999999999997,0.9584,0.004,5
155,0.8612999999999998,1.3862999999999999,0,0.4324,2
259,-1.1654000000000004,-0.3540000000000003,-0.8114,0,3
239,-1.0234,-0.02040000000000006,-0.6632,-0.335,2
44,0.36439999999999995,0.36039999999999994,0,0.004,4
22,0.09770000000000001,0.0937,0,0.004,4
53,0.16799999999999998,-0.2596,0,0.4324,5
36,-0.4906,-0.0167,-0.4739,0,1
42,0.02,0.008,0.008,0.004,4
64,0.18190000000000006,0.17790000000000006,0.004,0,5
28,0.0711,0,0.0711,0,1
100,-0.22449999999999992,1.138,-0.34249999999999997,-0.5413,3
55,0.16080000000000003,0.2061,-0.3825,0.3372,1
153,-0.3399,-0.5971,0.2452,0.012,1
216,0.6650999999999999,1.2909000000000002,-0.34930000000000005,-0.27649999999999997,3
53,0.42469999999999997,0.42469999999999997,0,0,5
20,0.3412,0.3372,0,0.004,2
61,-0.3356,0.2248,-0.773,0.2126,5
108,-0.07520000000000004,-0.08320000000000005,0,0.008,1
270,-0.41390000000000016,0.2559999999999999,-0.9053,0.2354,4
29,-0.5194000000000001,-0.0167,-0.5027,0,2
209,0.27560000000000007,0.7981999999999998,-0.1936,-0.329,5
155,-0.8115000000000001,-0.8115000000000001,0,0,4
474,-4.644399999999999,-2.5562999999999994,-0.8838999999999999,-0.7207,1
184,1.7655999999999998,1.7655999999999998,0,0,3
139,-2.1369000000000002,0.004,-1.6622000000000001,0,3
39,-0.6418999999999999,-0.3066,0,-0.3353,1
129,-1.0174,0.24500000000000002,-1.5762000000000003,0.3186,2
407,-1.204,0.15980000000000005,-1.6941,0.3303,1
31,0.004,0.004,0,0,3
74,0.4052,0.4012,0,0.004,3
54,0.03360000000000001,0.02960000000000001,0,0.004,4
135,-0.9115000000000001,0.37079999999999996,-0.9686,-0.3089,1
80,0.0012000000000000274,-0.0019999999999999497,0,0.0032000000000000006,2
50,-0.9206,-0.9206,0,0,2
29,0.6221,0.6221,0,0,5
142,-1.1783,-0.07289999999999999,-1.0,-0.2153,1
32,0,0,0,0,5
906,2.639800000000001,3.6810000000000005,-0.49550000000000005,-0.5457000000000001,3
47,0.5146000000000001,0.5106,0,0.004,2
81,0.035499999999999976,-0.1901,0.2216,0.004,4
354,-3.0638,-0.9786,-1.5236,-0.7478000000000001,5
66,-1.2011999999999998,-0.538,-0.6632,0,1
77,2.9025999999999996,2.2977,0.2823,0.3226,5
24,0.4132,0.4092,0,0.004,4
31,0,0,0,0,1
74,-1.0415,-0.18429999999999996,-0.3865,0.008,1
25,0.3716,0.3716,0,0,4
665,2.260800000000001,2.0291000000000006,0.4922,0.223,4
144,0.3042000000000001,-0.4235999999999999,0.7286,0.004,3
175,3.3987,3.1782,-0.023300000000000008,0.2438,4
131,-0.8359,-0.005599999999999999,-0.3865,-0.4438,2
28,0,0,0,0,1
34,1.2982,1.2982,0,0,5
78,-0.9386000000000001,-0.2634,-0.6752,0,2
93,0.7315,0.6301,0,0.1014,5
68,-0.7331,0.2114,0.0707,-0.5365,2
115,0.5001000000000002,0.5417,-0.045599999999999974,0.004,1
25,0.8573,0.8573,0,0,5
60,0.7432,0.7432,0,0,4
140,-0.5174,-0.42599999999999993,0,-0.0914,4
34,-0.2529,0.0744,0.008,-0.3353,1
33,1.3615,1.2658,0,0.0957,5
215,-1.327,0.19349999999999995,0.1091,-0.1935,3
341,1.6940999999999997,2.1704,0,0.002400000000000001,4
149,0.5435,0.7459,-0.1976,-0.0048,5
71,0.5287999999999999,0.953,-0.7534000000000001,0.3292,5
857,0.9073000000000002,2.3674999999999997,-0.668,-0.3175,2
239,0.47740000000000005,-0.1926,0,0.6699999999999999,3
225,-1.2320000000000002,-0.8988,-0.5187,0.6642,2
107,0.5164000000000001,0.9077000000000001,-0.3865,-0.0048,4
75,0.2097,0.8849,-0.6752,0,3
27,0.8448,0.8448,0,0,3
111,-0.3944,0.8609,-1.2553,0,2
106,-0.7811000000000001,0.3796,-0.5027,-0.658,1
151,0.9347,1.2738,-0.6712,0.33209999999999995,1
124,1.3577,1.3497,0,0.008,4
62,0.1255,0.1215,0.004,0,4
22,2.0368999999999997,2.0328999999999997,0,0.004,5
38,0.004,0,0.004,0,2
494,-2.6083,-1.7746000000000002,-0.5206999999999999,-0.313,1
232,0.49429999999999985,2.9891,-2.1079,-0.38689999999999997,5
22,-0.1996,-0.2036,0.004,0,3
49,0.8808,0.8728,0.008,0,5
91,-0.02719999999999998,-0.026399999999999983,0.004,-0.0048,1
131,1.4423,0.8895,0.004,0.5488,5
37,1.6275999999999997,1.6235999999999997,0.004,0,5
88,0.004,0.004,0,0,1
57,0.24839999999999998,0.3756,0.2038,-0.331,1
101,0.2704,0.6489,-0.3825,0.004,4
26,0.9524999999999999,0.7424,0,0.2101,4
316,-0.31989999999999996,-0.3143,-0.0096,0.004,2
906,2.639800000000001,3.6810000000000005,-0.49550000000000005,-0.5457000000000001,3
82,1.8316,1.8235999999999999,0.004,0.004,3
48,-1.2964,-1.1069,0.004,-0.1935,2
27,0.46649999999999997,0.46649999999999997,0,0,3
58,-1.0236999999999998,-0.1473,-0.9686,0.0922,2
20,0.004,0,0,0.004,3
26,0.07540000000000013,-0.40379999999999994,0.4792,0,4
115,-2.5734999999999997,-1.3946,-0.22069999999999998,-0.0007999999999999995,1
130,0.4448,0.4416,0,0.0032000000000000006,3
107,-0.9464,-0.8605999999999999,-0.038400000000000004,-0.5865,3
26,0.6073999999999999,0.3716,0.004,0.2318,4
77,-0.0096,-0.0096,0,0,1
40,-0.4909,-0.017,-0.4739,0,3
133,0.5954,0.5954,0,0,3
107,-0.38530000000000003,0.5862999999999999,-0.769,0.2761,1
25,0.5828,0.5828,0,0,5
39,-0.13,0.3487,0,0,4
1169,4.2404,4.341399999999999,0,-0.4940000000000001,4
377,-1.2001000000000002,-0.49449999999999994,-0.6552,-0.0504,5
21,0.9336,0.9336,0,0,4
127,0.5012,0.5012,0,0,2
86,-0.911,-0.2159,-0.2164,0,2
95,-0.9046,-0.9046,0,0,3
575,-4.258099999999999,-0.8305999999999997,-0.3865,-0.3598,2
134,-0.32940000000000014,0.4003,-0.0673,-0.1837,4
43,0.2158,0.2158,0,0,5
178,0.9096999999999998,0.9638999999999999,-0.0542,0,2
155,-0.15309999999999999,0.2132,-0.3825,0.016199999999999982,1
299,2.2811000000000003,2.0458000000000003,-0.38330000000000003,0.4324,5
75,0.5639,0.5639,0,0,2
661,-2.8719999999999994,0.2827000000000002,-1.8831000000000002,-0.5656,3
35,0.1169,0.1169,0,0,5
50,0.393,0.393,0,0,5
53,0.03190000000000004,0.5106,0,0,3
100,-0.8346,0.2147,-0.6752,0.1046,2
99,-2.0283999999999995,-0.9811000000000001,-0.0048,-1.0425,1
28,0.1169,0.1169,0,0,5
30,0.9677,0.9677,0,0,5
100,1.4741,1.4701,0.004,0,1
22,0.195,0,0,0.004,1
70,0.5098999999999999,0.5098999999999999,0,0,5
39,-0.1665,-0.1705,0.004,0,1
57,1.8278999999999999,1.6178,0,0.2101,5
292,1.0993,1.9078999999999997,-0.8126000000000001,0.004,2
20,0.2291,0.2291,0,0,5
192,-0.8978999999999999,-0.3819,0.004,-0.0413,1
285,1.4059,1.7325,0.008,-0.3426,5
186,-1.0231999999999999,-0.1493,-0.3825,-0.4914,3
335,-2.3606,0.5673999999999999,-2.9439999999999995,0.016,2
80,-0.77,-0.5725,0,-0.1975,3
238,-0.9956000000000002,-0.5241,0.0032000000000000006,0.004,1
118,-0.08569999999999997,-0.013000000000000001,-0.07269999999999999,0,1
169,0.901,0.5456,0,0.3554,2
110,-0.6153,0.004,-0.3825,-0.2368,4
48,0.06050000000000001,0.10260000000000001,-0.0421,0,3
194,1.5704,0.7951000000000001,0.1848,0.5905,2
402,-5.235400000000002,-0.7031000000000001,-1.4482000000000002,-1.7885,4
95,-0.32180000000000003,0.008,-0.0007999999999999995,-0.329,2
33,1.2358,0.6887000000000001,0.004,0.004,4
369,0.5395,1.2100000000000002,-0.3383,0.6252,4
125,-0.7099,-0.7099,0,0,2
49,-0.021,-0.021,0,0,1
36,-0.3865,0,-0.3865,0,3
26,0.7828999999999999,0.1169,0.3474,0.3186,5
72,-0.42489999999999994,-0.4240999999999999,0.004,-0.0048,4
275,1.5309999999999997,1.0825999999999998,0.10880000000000001,0.3396,4
445,-0.2185000000000001,2.0204999999999997,-1.5635000000000001,-0.19679999999999997,3
406,1.1075,1.3063,-0.2633,0.06450000000000006,4
154,0.9826,0.6546000000000001,0.324,0,4
588,-3.2371999999999996,-3.2874,-0.2008,0.247,3
169,-1.5683999999999998,-1.1146999999999998,0.008,-0.4617,1
23,0.2384,0.2384,0,0,4
273,0.18439999999999995,1.0708,-0.38730000000000003,-0.4991,1
127,0.9155999999999997,1.5674000000000001,-0.7372000000000001,0.0854,4
239,0.47740000000000005,-0.1926,0,0.6699999999999999,3
93,-0.7634,-0.7626,0,0.004,2
296,0.8998999999999999,1.3579999999999999,-0.38730000000000003,-0.07480000000000003,5
93,-0.9755,-0.5262,-0.6712,0.2219,2
41,0.14229999999999987,0.4012,0,0.2198,3
687,-4.108500000000001,-0.20349999999999974,-3.1263000000000005,-0.491,2
76,1.337,1.329,0,0.008,5
619,-0.12410000000000027,1.5850999999999997,-0.38730000000000003,-0.9885000000000002,4
54,1.0271,1.0271,0,0,5
505,-3.8415999999999997,-2.9837000000000002,0,0.4539,2
247,-1.2916,0.49479999999999996,-1.453,0,1
32,-0.01090000000000002,0.3756,-0.3865,0,2
35,0.3399,0.393,-0.0483,-0.0048,4
985,-1.3930999999999998,0.5364999999999996,-1.5877999999999999,0.24420000000000008,2
21,0.7098,0.7098,0,0,5
72,0.23080000000000012,0.2268000000000001,0.004,0,2
224,-0.4126999999999999,0.4423,-0.863,0.008,1
365,0.7942999999999998,1.2737999999999998,-0.0007999999999999995,0,3
44,0.401,0.397,0.004,0,5
