@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute token_number numeric
@attribute stars {1,2,3,4,5}
@data
0.0081,56,2
-0.7651000000000001,93,3
-0.7051000000000001,38,5
-0.0474,40,1
0.7745,40,5
-0.04339999999999965,170,2
-0.11869999999999997,355,1
-0.7615000000000001,119,2
-0.538,149,3
-0.30110000000000003,126,1
-0.5927,53,3
0.8284999999999997,300,2
-0.15929999999999994,143,1
-1.1844999999999999,204,3
0.8749999999999999,60,4
0.004,32,5
-0.538,31,1
0.746,251,5
-0.17010000000000008,50,1
0.5357000000000001,43,4
0.8577,63,3
0.6122,193,2
-0.3611,133,2
0.8709,60,5
0.37640000000000007,161,3
0.4234,151,2
1.338,81,4
0.004,23,4
0.9602999999999998,363,3
-0.498,237,2
-3.7517000000000005,1076,2
-0.7793,61,3
-0.8062,28,5
-0.15209999999999999,58,3
0.4925,80,1
-1.5041,199,1
0.4568,86,4
0.36599999999999994,57,1
-0.6031,31,1
1.0497,236,3
1.1625999999999999,202,2
0.5961,26,5
0.5935,25,5
-0.8134,28,3
-3.9334000000000016,613,2
0.008,25,1
1.8785999999999998,25,5
-0.7626,84,1
10.780599999999998,1185,4
-0.20310000000000006,265,1
-0.6811,98,2
0.4646,28,5
3.3830999999999998,248,3
0.4321,60,2
0.5111000000000002,463,3
1.2682,75,4
1.1985999999999999,78,5
3.6444999999999994,520,4
0.21789999999999998,23,4
1.7794,144,5
-0.7664,28,2
3.1091999999999995,23,5
-0.09910000000000002,26,4
-0.346,35,1
-3.2620999999999993,521,3
1.1865,26,4
-2.606,71,1
-5.870800000000002,317,1
0.4085,22,5
0.6436999999999999,61,5
0.9939,48,5
-0.6607999999999998,171,3
-0.0007999999999999995,80,4
-1.2404,60,3
0,28,2
-0.532,160,1
0.4699,170,2
-2.9505999999999992,664,3
-0.5909,65,1
-0.7455,100,4
-1.6375,300,2
0.3921999999999999,70,5
-0.642,143,2
0.12380000000000002,90,2
1.6032000000000002,197,5
0.10320000000000001,110,4
-2.1606,125,3
0.3423,254,2
3.2591,731,5
-0.08039999999999994,40,4
-0.6646000000000001,171,1
0.0922,102,2
-0.8767,40,1
0.48360000000000003,109,5
0.745,27,4
0.012399999999999991,55,4
1.1158,57,4
0.18800000000000006,43,2
0.4324,24,5
-0.005599999999999999,42,3
0.3796,34,5
0.04479999999999998,104,2
1.3235,187,5
-0.20220000000000002,25,4
1.5217,442,4
0.2723,270,2
-0.05080000000000001,224,1
2.0379,202,1
-0.333,71,3
-1.3740999999999994,746,3
-0.5029,50,1
-0.0054000000000000575,200,3
1.4761,142,3
0.4867,130,1
1.6120999999999999,240,3
0.4637999999999999,84,4
-0.0425,37,1
1.0319,72,3
0,66,4
-0.2471,40,2
0.3876,49,4
0.7022999999999999,27,5
-0.7455,53,2
0,45,5
1.7618999999999996,624,5
2.1682999999999995,71,5
-0.8525999999999999,22,1
1.3304,57,5
-0.3865,33,2
-0.0776,283,1
-0.3471000000000001,144,2
-1.0602,151,3
-1.4255000000000002,62,3
-0.4928,87,3
-0.1334,28,4
6.740499999999995,891,4
0.6698000000000001,24,2
0.5919000000000001,48,3
-0.7618,33,1
-0.2642,112,5
1.1188,50,4
0.7472,72,3
-0.3341,34,1
0.12730000000000002,160,4
0.3526,31,1
-1.9546,493,2
0.3465000000000001,80,1
-0.8562999999999998,144,2
-0.5025000000000002,84,2
1.2796,208,5
1.5724000000000002,940,4
-0.8561999999999999,196,3
-1.0936,37,3
0.5800999999999998,168,1
0.3756,20,4
1.306,47,5
0.09770000000000001,20,4
0.0018000000000000238,58,2
-1.5412,41,2
0.2861999999999998,74,1
0.7665,154,4
5.0108,743,3
-2.1817,213,1
1.4325999999999999,208,5
0,351,3
1.2365,39,5
2.0647,290,2
0.7629999999999999,56,5
-1.15,154,1
0.2101,18,4
-1.221,54,4
0.9274,37,4
0,26,1
-0.2715,45,1
0.3168,97,5
0.4061,130,3
-1.1395,40,1
-0.4665,28,1
0.008,29,4
-0.1681000000000003,194,4
4.0858,314,5
-1.1806,43,1
1.4384000000000001,140,5
1.4137,99,5
0.0032000000000000006,28,3
-1.5933999999999995,215,4
-1.5596999999999999,138,1
-1.3014,135,3
2.1102000000000003,438,2
0.3922,24,4
-0.5573000000000001,263,3
-0.7706,27,2
1.4849,180,5
-1.6340000000000001,108,1
-0.6781,41,3
2.1464999999999996,125,4
1.6956000000000004,55,5
-0.4764,108,2
-0.6436,40,3
-0.48350000000000004,31,1
0.9698000000000001,238,2
-0.2173000000000001,125,2
0.12090000000000001,38,3
3.798600000000001,346,3
2.101000000000001,1143,5
0.9391999999999999,102,5
0.016,51,1
-0.7873,23,4
-0.7006999999999999,112,2
-0.2403,123,3
0.8284999999999997,300,2
-0.573,25,4
0.5922,287,3
0,36,2
0,21,5
0.5639,75,2
1.8859000000000001,684,3
-0.025,59,1
0.9347,151,1
-0.4193000000000003,354,3
1.2075999999999998,91,3
0.5304,151,4
-2.3479,98,2
-0.7451999999999985,761,5
-0.1705,44,5
3.9981000000000004,372,5
0.5704999999999999,32,5
-0.029899999999999927,24,4
1.6543,107,5
0.7337000000000001,152,4
0.3796,23,4
1.5252000000000003,89,2
-0.9863999999999999,248,4
0.7257,68,2
-0.0425,37,1
0.004,23,4
-0.5251,187,3
3.1007,531,4
2.3464000000000005,243,3
5.628499999999997,275,5
-0.005500000000000005,30,4
1.8651000000000002,48,5
1.4994999999999998,202,3
0.1283,114,1
-0.22729999999999992,234,2
-0.3913,36,1
-1.1341,155,3
-0.8805,152,2
0,80,1
0.14530000000000004,91,3
-1.7549000000000001,81,2
0.36999999999999994,64,1
-0.24269999999999997,231,2
0.683,73,4
0.2155,42,1
0.1016,27,3
-1.0759000000000003,117,2
-0.2694,30,4
0.012,37,5
-2.7560999999999996,268,5
-0.2679,75,1
-1.2579,414,2
-1.2320000000000002,225,2
1.7059000000000002,43,5
0.7646,33,3
0,44,1
0.2903,63,4
-1.074,77,1
0,75,1
-1.1533000000000002,108,4
0.42679999999999996,64,3
0.3756,23,4
-0.586,154,2
0,24,5
-0.8985000000000001,87,1
-0.6825,226,1
2.5062999999999946,633,2
0.37079999999999996,73,3
-0.10710000000000003,34,4
1.7641999999999998,135,5
5.258999999999999,323,5
2.8454,238,4
-0.6394,92,1
-0.0380000000000001,191,3
-0.2042000000000004,427,1
-1.0657999999999999,374,3
0.3796,21,4
0.3982,55,4
-1.2964,48,2
0.10449999999999982,329,3
-0.30720000000000003,23,5
0.07050000000000003,97,2
-1.891,84,1
-0.15560000000000002,110,5
-0.1513,27,1
0.8960999999999998,95,2
-0.764,270,4
-0.33399999999999996,94,1
0.9928999999999999,161,5
0.5928,22,5
0.8401000000000001,61,5
-1.8082,677,3
0.7875000000000001,255,3
-0.44670000000000043,284,2
-2.7868999999999997,294,2
-0.09689999999999988,321,3
1.0137999999999998,254,3
-0.5198,127,2
-0.17190000000000008,153,3
-1.1955,155,2
-0.6604000000000001,226,4
-0.8682000000000001,107,1
0.9406,135,5
1.432,38,5
-1.4187999999999998,334,2
0.7432,22,4
1.9765000000000001,495,4
-0.06920000000000004,23,3
2.4012999999999707,2493,2
0.9797,107,3
-0.37759999999999994,37,3
-2.0204000000000004,214,2
1.0472999999999997,1292,5
1.529,68,4
-0.5697000000000001,144,2
0.012,35,1
-0.6621,31,2
-1.1248,60,1
2.3823000000000003,306,4
0.9732,111,5
-0.49129999999999996,65,2
1.0772,56,5
-0.12490000000000001,37,1
0.3716,25,5
0.06090000000000001,50,1
-0.10710000000000003,48,3
0.6716000000000001,118,3
0.10399999999999998,52,4
1.0996,81,5
2.564400000000001,577,5
0.5356,243,2
1.3039,19,5
0.5845,207,3
-0.7186999999999999,59,1
-0.7025,76,3
-0.3498,56,2
1.2784999999999997,40,4
-0.9561,80,3
0.10139999999999993,35,5
-0.4514,133,2
-1.1469,66,2
1.5752,311,4
-0.9460000000000001,66,1
-0.1278,57,1
0.3756,42,4
-0.6644000000000001,250,2
-0.7192,93,5
-0.22450000000000006,211,1
-1.9291,168,1
-1.1496,93,3
0.002400000000000001,79,3
-0.09910000000000002,26,4
1.6573000000000002,41,5
-0.2841,88,1
-1.0577,34,4
0.8901,220,3
0.011300000000000001,91,5
0.6218,81,3
1.0365,144,3
-0.3614,16,1
1.9478,622,3
-1.6139,90,2
0.12810000000000005,156,2
-2.8254,849,3
3.1241000000000003,247,4
0.5958000000000001,46,3
0.5689,43,4
0.17560000000000003,83,1
0.3796,23,4
-2.4227,115,1
-0.2676,47,2
-0.49770000000000003,306,1
-1.8729,85,2
0.261,30,5
-0.0048,24,2
-0.7585,1266,2
0,46,3
-0.192,42,5
0.4686,64,1
-0.1526,76,2
-1.0049000000000001,169,4
0.008,59,1
0.08850000000000002,200,5
-0.0007999999999999995,28,5
0.08410000000000001,79,1
5.289899999999997,631,4
0.7574000000000001,339,4
-0.9878000000000001,98,2
0.6429999999999999,73,5
0.012,27,5
2.6,196,5
-0.40359999999999996,54,1
0.5808,38,4
0.3756,42,4
2.4884999999999997,485,5
-0.37829999999999997,197,3
0.3295,23,5
-0.017,27,1
0.004,48,1
1.6311,151,4
1.4878999999999998,30,4
-0.14220000000000005,85,3
1.6183,42,2
-0.11150000000000015,284,2
0.008,69,3
1.081,59,5
-1.0779999999999998,860,3
0.7218,24,2
0.4859999999999998,318,3
-0.1705,44,5
1.7707,185,5
4.971299999999999,368,4
-2.0354,63,1
0.5375999999999999,343,3
2.5867999999999998,196,3
0.3572000000000003,398,2
1.4925,41,5
0,22,2
-0.8207,59,1
1.2643999999999997,46,4
1.7132999999999998,687,4
-2.0351,662,1
-0.21109999999999995,65,3
6.740499999999995,891,4
0.4482,76,2
-0.4667,23,3
-0.44380000000000003,185,1
-0.8895,133,3
1.0392000000000001,70,2
0.5873999999999999,40,1
0.707,28,5
0.7895000000000001,54,4
0.2324,22,3
0.8855,37,4
-0.8441000000000001,34,2
0,258,1
-0.3865,46,1
-1.1758,31,2
1.72,413,4
0.7656000000000001,33,5
0.7029000000000001,67,5
6.924299999999999,376,5
1.8585999999999998,92,4
-0.11660000000000001,75,2
0.32780000000000015,77,5
-0.3423999999999998,335,5
-0.7706,30,2
-0.1935,64,1
0.393,50,3
1.0298,62,4
-2.0867,119,2
3.9242999999999997,598,4
-0.17080000000000012,162,3
-0.8682000000000001,107,1
-0.6578,170,1
-0.331,23,1
1.6633,46,5
-1.0046000000000002,75,1
0.6328,45,5
0.0949,24,5
1.0957,88,1
0.008,34,5
-1.725,61,2
0.5391,19,5
0.8603,45,3
-0.9206,23,2
-0.1432,31,1
-0.4053,49,1
-0.39349999999999996,76,3
-0.5336,139,2
1.2033999999999998,23,5
-0.3438,180,2
0.4582,138,2
0.9017,45,5
-1.0112,26,4
1.9967,91,2
0.004,31,4
0.7299,22,3
-0.22680000000000003,88,2
0.5066,19,5
0.0847,43,4
-0.09680000000000002,89,3
-3.2815,320,3
0.7553,22,3
9.443599999999986,2956,5
2.3764000000000003,396,4
-1.0795,29,1
-0.3317,35,2
0.3756,27,4
0.5509,102,4
-0.1966000000000001,38,3
0.6312,238,4
-0.8537000000000001,75,2
-2.1489000000000003,400,1
-3.2371999999999996,588,3
-0.010300000000000059,94,1
-3.4913999999999996,164,1
-0.7175,30,3
0.004,21,4
0.8396,54,4
0.2114,32,3
0,120,2
0.2530999999999998,345,4
0,25,5
0.8729000000000002,405,1
2.3481,173,5
-1.2832,52,3
-1.1919,104,5
0.264,110,1
-2.9537,382,2
-0.3012,118,1
1.1272,89,4
-1.2752999999999999,317,4
-1.2405000000000002,300,1
0.8922,290,1
-1.7441999999999998,165,1
-0.4514000000000001,58,4
0.012,63,4
-0.4647,69,4
2.7821999999999996,450,5
-0.3806999999999999,95,1
0.393,20,5
-0.23490000000000003,57,3
0.8901999999999999,146,2
-0.34069999999999995,46,3
0.9525,173,5
0.2286999999999999,96,3
2.4658000000000007,602,5
1.1314,59,5
0.47969999999999996,24,2
0.5012,39,4
0.8873999999999997,279,3
0.008,63,2
0.13270000000000004,63,2
0,39,3
-0.2676,40,3
0.708,45,3
-0.8255,77,2
-0.7531000000000001,109,4
0.05519999999999997,22,3
1.0535999999999999,24,5
-0.6839000000000001,32,3
-1.4373,631,4
-0.7626,27,1
0.15200000000000008,134,1
0.115,22,5
0.6038999999999999,115,4
-0.319,82,2
0.1368999999999998,325,2
3.4277999999999995,305,5
-0.2842,42,1
-0.337,41,1
0.3186,73,2
-0.8571,28,2
1.0765,20,4
-0.6607000000000001,111,1
1.7655999999999998,184,3
0.9741999999999995,177,3
-0.7882,319,2
0.5121,40,4
-0.17440000000000003,99,3
1.7936,702,4
0.004,42,4
0.4274999999999999,372,2
1.5573000000000001,302,3
-0.2701000000000001,38,5
-0.9787,200,3
-0.4787,25,1
-0.34199999999999997,23,1
0.7472,76,2
0.3417,23,5
-0.5339999999999999,74,5
-0.5095999999999999,76,1
0.7275,90,3
0.8116000000000001,140,4
-1.3954000000000002,540,1
0.6658,50,1
-0.009600000000000053,87,4
-0.6608,79,1
0.8960999999999999,120,2
0.3922,24,4
0.8601,31,4
-0.14899999999999997,72,2
1.8045999999999998,90,5
1.135,158,4
0.8044,298,1
-0.4489,19,3
-1.5801999999999996,421,2
0.677,34,3
0.6136000000000001,248,2
0.8760000000000001,28,2
1.3512,50,5
1.8923000000000003,628,5
0.8058000000000001,39,5
-2.125,183,4
-0.2734,63,1
-0.9088000000000003,441,2
1.295,112,2
-0.16699999999999993,177,3
1.3451999999999997,486,4
0.35150000000000015,119,5
1.4255,146,5
-1.4739,108,1
-0.01150000000000007,164,3
0.004,31,5
1.092,22,4
2.2967,296,4
0.6049,69,5
-1.2244999999999997,446,4
0.3883,21,5
0.47629999999999995,161,2
0.7241000000000001,113,5
2.2342999999999997,157,1
0,44,2
-0.27449999999999997,185,4
-0.5489999999999999,25,4
-1.4282000000000004,196,1
-0.01139999999999997,64,3
-0.2952000000000001,106,1
0.5012,26,5
0.1131,121,2
-0.5053,84,1
-0.2883,32,3
1.8446000000000002,198,5
0.6134,70,5
1.1463000000000005,644,2
-1.0597000000000003,636,4
3.2632000000000003,635,2
0.33209999999999995,82,5
0.7143999999999999,71,5
-0.6007,49,3
-0.42800000000000005,66,3
0.5356,243,2
-0.1895,30,3
-0.9261999999999999,142,2
1.3737999999999997,326,3
0.008,24,1
-0.8471,64,3
-0.12869999999999998,49,4
-0.5660000000000003,379,2
0.030399999999999983,146,1
-0.9561,80,3
0.3726,83,1
-0.8409,33,3
-0.05080000000000001,224,1
0.8782000000000001,54,3
-0.04140000000000005,35,1
0.2761,41,2
0,24,5
-0.37829999999999997,31,5
0.6913,52,4
0.3553,22,4
-0.1778,42,1
-0.9755,93,2
0.5213000000000003,747,4
3.1726999999999994,180,3
0.6564999999999999,178,5
4.328799999999998,1911,3
-0.8555,246,1
0.3864,164,4
1.1229,30,5
-0.26830000000000004,146,2
0.4198,56,4
-0.3273,66,1
2.6339,290,3
-0.8027000000000002,161,4
-5.011300000000001,792,3
2.4966,451,4
0,24,1
0.5092,23,5
-0.17439999999999997,139,1
0.6703999999999999,97,2
-0.7734000000000001,67,2
-0.3191,66,1
-0.5144000000000001,26,3
0.9397,25,1
0.7213,114,3
0.8960999999999999,120,2
8.433299999999992,1768,5
0.5977,28,5
0.7424999999999999,1261,4
1.2518,48,5
0.008,24,4
3.1056999999999992,267,4
0.4614,220,3
-0.2338,76,2
1.0461,20,5
-0.5718000000000002,98,1
0.08140000000000003,161,2
-1.3771,145,1
-0.21709999999999996,75,2
0.48379999999999995,25,5
0.7512,26,4
0.008,25,5
-0.1871,50,3
0.5637000000000001,175,4
-0.327,23,1
0,45,3
-1.156,126,2
1.9193000000000002,233,5
0.38789999999999986,346,3
0.9629999999999999,61,4
-0.4383,73,2
-0.34199999999999997,58,2
-0.38580000000000003,59,1
-1.8665,338,4
1.4356999999999998,82,5
-1.4983000000000002,214,3
-7.688500000000007,1093,1
-1.2753,35,1
-0.09309999999999996,104,2
-1.3219999999999998,137,1
0.3756,29,1
4.1004000000000005,362,5
0.0889,28,3
-1.4565000000000001,544,3
1.5309,110,5
0.6620999999999999,337,4
-0.327,39,1
3.8390000000000004,699,5
0.6022,46,2
-0.4098999999999998,550,3
0.7602,350,5
0.7317,367,2
0.5096,50,3
-2.3454,215,2
-1.2014000000000002,306,1
1.4916000000000003,144,4
0.15189999999999998,121,3
0,28,4
0.5678,108,1
-0.02710000000000007,87,2
0.8476999999999999,97,3
2.6957,583,4
-0.2675,64,4
0.8406,23,2
2.0911999999999997,122,5
-0.7938000000000001,41,4
0.12090000000000001,51,3
0.0997,28,2
-0.27340000000000003,78,5
0.3756,40,2
0.07440000000000001,24,4
-0.6176,91,5
0,27,2
-1.0755,44,2
0.09600000000000003,46,1
0.5139,20,5
0.9534999999999998,305,3
0.8658,28,4
0.1624,31,1
-0.02739999999999998,20,3
13.672700000000003,1204,5
0.8311999999999999,177,4
0.09670000000000001,33,1
-0.2958000000000001,124,1
1.4188,74,5
0.2106,53,5
-2.453,271,3
0.4274999999999999,372,2
0.21470000000000006,41,5
0.397,30,3
2.4158,115,3
0.08360000000000001,85,3
0.3796,24,5
0.8726,47,2
0,40,3
0.2915,80,3
-0.0007999999999999995,42,1
0.004,27,4
0.4662,22,5
0,21,4
-1.4667,232,1
0.9934000000000003,436,4
0.804,29,5
1.4402000000000001,71,5
0.025000000000000074,439,4
0.09770000000000001,22,4
2.1158,228,1
-3.9334000000000016,613,2
-2.3683999999999994,750,1
-0.026099999999999984,105,3
-0.213,69,2
-0.3825,37,1
0.4662,20,4
1.1559,297,2
0.7837000000000001,204,5
0.1291,60,3
0.9652000000000001,97,1
-0.0007999999999999995,31,1
0.4778,136,2
1.4221,166,4
-0.5922000000000001,150,4
-4.708000000000006,567,2
-0.971,25,1
-0.34079999999999994,110,1
2.0428,487,5
-0.6471,137,2
0.32169999999999976,107,4
0.5596,63,3
-0.5538000000000001,58,4
-0.6399,58,2
-0.01640000000000003,67,5
-0.24280000000000002,26,2
0.5857999999999999,219,3
-2.4213,296,1
0.28689999999999993,94,2
-0.40449999999999997,87,3
0.1622,35,4
0.3507,33,5
0.3234,179,5
-0.09310000000000002,34,3
0.5236999999999999,149,3
0.18240000000000012,1495,4
0.012,35,1
0,91,1
0.07050000000000001,170,3
1.4276,71,5
0.12090000000000001,37,5
1.6305,249,4
0.7098,21,5
-1.1163,120,2
0.48629999999999995,23,3
-1.6098,334,2
-0.012600000000000167,120,3
-0.8652,23,4
-0.0494,25,2
-0.9732,59,1
-0.005599999999999999,67,1
2.0236,98,4
-2.3406,196,3
0.9689,95,1
-0.0013000000000000268,23,5
1.1828999999999998,69,4
0,80,1
0.23270000000000002,92,5
2.6552,248,4
-0.01090000000000002,46,2
1.3559999999999999,113,2
-2.0264,258,3
0.2207,24,5
-0.15560000000000002,79,5
1.2715999999999998,95,5
1.295,112,2
-3.5206,757,1
1.3136999999999999,61,4
1.2587,176,4
-0.5019,154,2
0.4553,55,3
0.004,22,1
-2.3038,70,2
0.35459999999999997,88,2
2.4373,216,3
0.8311999999999999,177,4
-0.42660000000000003,32,1
-1.8509000000000002,281,1
0,25,2
0.264,110,1
0.9628,39,4
-0.251,43,2
0.18309999999999982,610,4
-3.7757,612,2
-0.3543,63,3
1.4529,71,3
0.746,77,2
3.2360999999999995,898,5
0.004,42,4
0.101,71,3
-0.39130000000000004,58,2
0.5051,35,5
1.1451,63,5
0.1169,24,3
1.8487,61,5
2.6925999999999997,51,4
0.6948,26,5
0,34,4
-2.5786,321,2
0.8833,234,1
2.9064,111,5
-1.0236999999999998,58,2
0.08620000000000001,59,3
0.097,34,5
-0.1379999999999998,312,1
0.2461,59,4
-0.2691,150,2
0.004,20,1
-0.3089,38,3
0,22,4
0.7775,168,4
0.8337,24,4
-0.17260000000000003,84,2
0.34820000000000007,44,3
0.9336,21,4
0.008,23,1
0.39239999999999997,160,2
1.1335,32,5
0.012,55,3
-0.8243,30,1
-0.5923,105,1
-2.1817,213,1
-1.7536999999999998,48,3
0.0081,28,5
-1.5400999999999998,671,3
0.9461,31,5
0.7856999999999998,325,1
2.3354,377,4
-0.2469999999999999,860,3
0,29,2
-0.0048,25,1
-0.665099999999999,329,4
1.1148,38,4
0.22790000000000005,145,5
0.004,43,2
0.7852999999999999,180,1
-0.5518000000000001,86,1
0.871,47,5
0.4674000000000001,928,3
-0.45860000000000006,78,4
-0.07049999999999998,33,4
0.2879999999999999,403,2
0,30,3
-0.3865,37,1
-0.07089999999999996,135,1
-1.565,53,3
0.05490000000000006,40,4
1.2394,135,3
-0.12509999999999996,140,4
-0.0048,30,3
0.004,93,2
-0.021199999999999997,140,3
-0.3396,104,3
0.6516999999999998,148,4
4.373299999999999,427,5
0.08329999999999999,55,1
0.10449999999999982,329,3
0.8406,23,2
0.38730000000000003,56,5
-0.329,22,5
1.807,40,5
0.4867,25,4
0,20,5
-0.4787,35,2
0.5229000000000001,45,2
0.0801,46,2
-0.4960999999999999,342,2
0.009100000000000049,79,5
0.6951,24,5
-0.9052,23,3
0.4108,22,5
-1.0796,68,1
-1.4383,53,1
-0.13929999999999998,89,1
0.21319999999999945,723,4
-1.4187999999999998,334,2
-2.1745,81,1
1.0408,33,5
-0.04830000000000001,98,3
-2.8719999999999994,661,3
-0.0048,18,2
-0.7407,50,1
-0.2842,31,2
-0.41230000000000006,112,3
0.3659,91,2
-0.8194,46,5
-1.821,61,1
0.1131,121,2
0.7473,34,5
0.22569999999999998,84,1
1.1736000000000002,243,3
1.0151,115,5
0.597,39,4
1.8933,81,5
-1.1282999999999999,598,4
0.3186,32,3
0.393,24,2
0,24,1
0.004,26,3
0.2643,38,5
0.10809999999999997,27,4
0.4459,385,5
1.8672,158,2
0.5186000000000001,63,4
1.3742,27,4
-6.802400000000003,1069,4
-2.3423000000000003,761,1
-0.9227,314,2
-0.7824,236,2
1.3394,97,2
1.5462,558,4
-0.48350000000000004,31,1
3.1414000000000004,469,4
0.3836,21,5
1.7806,116,3
-0.271,101,1
0.01399999999999987,446,4
-2.1287000000000003,92,3
2.9928,399,5
-0.4747,77,1
1.3368,175,3
0.3416999999999999,218,1
2.0712,306,2
0.004,39,1
-0.3304999999999999,284,3
-0.1702,70,4
0.09550000000000003,56,5
0.26439999999999997,36,5
-1.9189,822,1
0.6122,193,2
0.004,126,4
0.4583,260,4
0.3688,34,5
0.5059000000000001,76,1
-0.7257,138,2
0.2203,40,3
-2.0234,305,5
1.0433,191,4
-2.7933,345,2
0.09649999999999997,71,5
-3.5552999999999995,143,2
0.008,24,5
0.8768,48,3
0.33230000000000004,28,5
-0.0346,45,4
-1.3858000000000001,479,4
-0.44539999999999996,84,3
2.2452,74,3
0.08640000000000003,118,1
-0.9502999999999999,205,3
-1.3839000000000001,75,4
1.5704,194,2
0.3796,47,1
0.1131,30,5
-1.1762000000000004,226,2
-1.2088,715,4
-0.0817,57,1
0.7448,62,2
-0.5754000000000001,120,2
0.3836,50,1
0.7476999999999999,28,3
0.1747,221,3
1.0118,21,4
0,31,1
2.2093000000000003,1127,4
0,21,4
0.3326999999999999,630,3
1.2326,169,5
-1.2886,530,3
1.6637,359,5
-0.773,25,2
0.012,37,2
-0.3785,68,5
0.3433999999999999,211,3
-0.6863,63,1
-0.016500000000000046,43,1
-1.1028,108,1
1.2622,142,4
-0.47219999999999995,326,3
-2.3146,141,1
-0.10310000000000002,38,4
0.444,42,5
-1.8744999999999998,332,2
-3.913,242,2
0.6284000000000001,50,3
-0.378,92,2
6.0017,366,5
-1.1795000000000002,102,1
0.2772999999999999,47,5
-1.2404,60,3
1.3888000000000003,44,5
6.346199999999991,999,5
0.007200000000000001,65,1
-0.24669999999999997,122,3
0.004500000000000004,62,1
0.401,59,1
0.37879999999999997,187,5
0,29,3
0.25999999999999995,182,3
-0.06999999999999998,41,4
-1.0973,29,1
-1.5057999999999998,138,1
-0.6648,62,4
-0.3379,55,1
-2.1113,88,2
0,14,5
-1.2244999999999997,446,4
-1.2586000000000002,377,2
1.1149000000000002,96,3
-0.8359,131,2
0.3954,105,3
0.32459999999999983,90,5
-0.5874999999999999,110,4
-1.1072000000000002,66,1
1.3063,197,4
1.0553,79,2
-0.4697,47,1
-0.033600000000000074,155,3
1.2420000000000004,187,4
0.8674999999999999,128,2
0.3277000000000001,99,2
0.0854,50,3
0.7766,53,5
1.0520999999999998,339,4
-0.8363999999999999,162,2
1.0076,126,4
7.303899999999994,709,5
-0.6402000000000001,110,1
1.3124,115,5
0.5969,47,4
-1.6431,307,2
4.192199999999998,790,5
0.03620000000000001,23,5
0.24469999999999958,776,4
-0.8499000000000001,59,2
3.635300000000001,413,4
-0.5411,23,1
-2.8919999999999995,204,1
-1.1531,78,1
1.7784000000000004,413,5
0.4408,39,2
-0.016900000000000026,55,2
-0.10930000000000001,45,1
-1.6921,221,4
-0.9358,189,3
1.3088000000000002,220,5
-0.09570000000000009,234,4
2.9283,453,2
4.529299999999999,2991,2
-0.001599999999999999,114,1
0.004,40,1
-0.7982,48,5
0.0691,468,5
-0.22990000000000005,118,4
0.6935,108,1
-2.9591,192,2
-1.7629000000000001,482,4
-0.5587,80,3
-0.213,69,2
-0.16790000000000008,62,3
-2.6738999999999997,292,1
0.00709999999999994,19,3
1.2169999999999999,146,2
4.889900000000002,757,5
-0.1625,67,3
0.1516,92,4
0.6332,42,4
-1.2338,122,3
-0.8365,48,3
0.9372,52,4
-0.0007999999999999995,51,3
0.31879999999999986,211,3
0.9189,54,3
0.14989999999999995,34,1
0.7890999999999999,33,5
0.004,28,5
-0.7706,55,2
0.008,24,5
0.9410999999999997,601,4
0.9797,107,3
-3.913,242,2
0.401,28,5
-3.8148,1675,2
0.11170000000000002,60,1
0.40600000000000014,1479,2
1.2911999999999997,398,4
-2.6325,259,3
0.6611,32,4
1.3092000000000001,109,4
0.004,48,1
0.7646,21,5
-1.6375,300,2
-0.4787,25,5
0.3154,55,4
-0.5881000000000001,60,1
0.2276,43,3
0.397,63,5
0,24,1
0,40,2
0.3686,38,4
0.27419999999999994,79,3
0.2198,21,3
-0.1943,25,1
-1.4173999999999998,874,1
0.3694,40,3
0.115,32,1
1.2288000000000001,76,4
0.4794000000000002,448,2
-1.5347,130,1
0.004,24,4
0.8158,294,2
0.5018999999999999,145,4
-0.44000000000000017,332,1
0.7474000000000001,138,3
1.5404,142,5
0.3046,89,2
0.004,22,1
-0.7626,26,3
5.1709999999999985,569,5
1.4182,100,5
0.8752,122,2
-0.9858,38,5
1.2152,42,3
0.0665,208,2
-0.8652,22,4
0.5018,26,5
-0.2506000000000001,131,3
0.7624,20,4
-1.7318,229,2
2.2139,542,4
1.5363,97,5
0.0652,28,2
-0.34249999999999997,25,2
0.14429999999999993,58,5
4.807099999999996,466,4
-0.19679999999999997,69,1
-0.9944,200,1
-1.4331999999999998,150,4
-0.2282000000000001,215,3
-0.021699999999999997,136,1
0.24899999999999997,71,1
-0.0048,410,3
0.644,94,5
0.6892999999999998,192,1
-1.8687000000000002,449,3
-0.642,143,2
0.1451,82,4
-0.8459,70,4
0,40,1
-0.12510000000000032,236,1
-0.48350000000000004,83,1
0.15250000000000002,38,1
-0.47240000000000004,218,2
-0.25060000000000004,44,2
0,52,5
0.48830000000000007,294,3
-0.5696,68,5
0.4927,43,4
-1.4505999999999997,701,4
0.07150000000000012,177,3
-0.3036,27,5
0.3042000000000001,144,3
-1.8372,23,3
-0.3153000000000001,45,5
0.6050999999999997,41,3
0.46560000000000024,38,5
-0.2973,71,2
0.22170000000000006,173,5
-0.16799999999999998,800,5
0.1131,23,3
0,32,2
0.004,27,3
1.6306999999999998,292,4
-1.4771,173,2
0.3378,113,1
2.3374000000000006,111,4
-1.9289000000000005,401,2
0.004,27,1
0.7242999999999999,44,3
