@relation Review_sentiment


@attribute overall_sentiment numeric
@attribute adjective_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
-2.4074999999999998,0.3479000000000001,2
-1.1544,-0.8446999999999999,2
0.535,0.535,5
-0.5278,-0.3351,4
-0.14329999999999998,-0.1473,1
-0.2596,-0.2636,4
-3.0006999999999997,1.6433,1
-1.0813,0.6064999999999999,4
-1.0295000000000005,1.673,3
-0.1345000000000001,0.5792999999999999,2
3.6624,4.5103,3
1.1240999999999999,0.8059,3
0.8676,0.37079999999999996,3
0.0201,0.0201,5
0.012,0.008,1
-1.5874,-1.5874,3
-1.8234999999999992,0.2583,2
0.02560000000000001,0.02560000000000001,4
-0.5251,0.004,2
-2.4116,-0.32949999999999996,1
0.3716,0.3716,2
0.014600000000000002,-0.37040000000000006,1
0.7083999999999999,0.7083999999999999,5
-1.6285999999999998,-0.34430000000000005,1
0.4768,0.4568,1
-3.5552999999999995,-1.5598,2
0.6674,0.6674,3
1.4486999999999999,1.8795000000000002,4
3.3465,4.5017999999999985,4
-0.6502,-0.6502,2
0.5146000000000001,0.5066,4
0.2287,0.2287,4
0.963,0.963,5
-0.006800000000000136,0.016299999999999867,5
1.7045,1.4944,4
-1.5799000000000003,0.20910000000000006,2
-0.536,-0.03359999999999996,2
0.817,0.3694,4
0.8808,0.8768,5
-1.0227,0.3529,1
-1.0885,-0.7493000000000001,2
-0.0435,0,2
-1.3324,-0.704,5
7.8664,6.594799999999999,5
1.3639999999999999,0.9155,3
-1.3349000000000002,0.48769999999999997,3
-0.034399999999999986,0.1169,1
1.1362,1.1362,5
-0.3268,-0.010700000000000022,4
-3.1101,-0.7219,1
0.2146,0.2146,2
-1.2833999999999999,0.0605,4
0.5270999999999999,0.8601,3
-0.01970000000000005,0.36679999999999996,4
0.3452,0.3412,5
0.5012,0.5012,5
-1.8515999999999997,0.11390000000000011,3
4.3466999999999825,5.22809999999999,1
-1.644,0.11610000000000004,3
-0.3369,0,1
0.1058,0.47490000000000004,1
0.6365,0.8486,4
-0.12410000000000027,1.5850999999999997,4
-0.0007999999999999995,-0.0048,1
0.5368999999999998,1.3985999999999998,2
2.6757000000000004,1.3798000000000001,5
0.9720999999999999,0.7434,5
0,0,1
-0.11140000000000005,-0.2964,2
0.7504,0.5012,3
0.0753000000000002,-0.02779999999999999,3
-2.1299999999999994,-1.6169,3
-2.6578000000000004,-1.8913,2
-0.3865,0,2
-0.14089999999999994,0.3434,2
-0.8207,-0.346,1
0.6672,0.5931,5
3.6306,4.7431,4
0.3795,1.357,4
2.2047,2.0772,5
1.3794,1.3794,5
0.31919999999999993,0.3151999999999999,4
-0.20580000000000004,2.2337,3
0.3756,0.3756,2
0.7567999999999999,0.7615999999999999,3
0.0241,0.0241,4
0.7913999999999999,0.7961999999999999,3
0.3887,0.3847,5
0.007200000000000001,0.0032000000000000006,5
0.4887,0.4847,4
-1.2964,-1.1069,2
2.1431,1.7702,3
7.044899999999993,7.971399999999999,3
-0.5885999999999998,-0.24029999999999999,2
0.5718,0.5718,4
-3.7048999999999985,0.8792,2
-0.32639999999999997,-0.1603,1
0.3756,0.3756,4
-1.5683999999999998,-1.1146999999999998,1
0.31829999999999997,1.1597,1
0.26180000000000003,-0.026999999999999996,5
1.9903000000000002,2.3688000000000002,5
0.2772,0.7432,2
-0.024900000000000033,2.2149,4
-1.7752999999999997,-1.7777999999999998,3
-0.6642999999999998,-0.11319999999999997,1
0.2498,0.5875999999999999,3
0.3938,0.2068,5
-0.12409999999999999,0,1
-0.3206,0.004,1
-0.8251999999999999,-0.8243999999999999,2
0.09179999999999999,0.2309,3
1.8801999999999999,1.8801999999999999,5
-0.7302,-0.5006999999999999,1
0.393,0.393,3
2.9768,2.6542,4
0.5275,0.5863,5
1.0037,1.1647999999999998,3
-0.0097,-0.013700000000000004,4
-0.0087,-0.0087,2
5.211199999999997,5.0363999999999995,5
0.7686,0.7646,5
-1.4281999999999997,-1.0280999999999998,2
-0.28509999999999996,0.10239999999999999,1
-0.7833,-0.7833,1
-0.8268,0.37079999999999996,1
0.4037000000000002,0.6045000000000003,3
1.5902000000000003,1.5902000000000003,1
-0.5476,-0.17309999999999995,2
-0.24259999999999998,-0.045799999999999945,2
3.607500000000001,2.5141,5
0.7472,0.7472,2
-0.3035,0.06340000000000001,4
0.0032000000000000006,-0.0048,2
1.7352,4.7867,2
0.9572,0.9572,5
3.096099999999995,4.308799999999996,4
0,0,1
0.43949999999999995,1.1346,4
-1.4647000000000001,-1.0766,3
0.8511,1.3178,2
0.5794999999999997,1.3954,1
0.7257,0.7257,5
1.4782,1.2872,4
1.8452000000000002,0.7216999999999999,5
-0.03549999999999999,-0.0007999999999999995,1
-0.12070000000000003,-0.2962,3
-0.3447,-0.3447,5
-0.4514,-0.4466,2
-0.45620000000000005,0.5012,4
-0.3487,-0.3487,3
0.043800000000000006,0.043800000000000006,4
0.0945,0.0945,3
0.004,0.004,4
0.4528,-0.0048,1
0.3796,0.3716,5
-2.03,-1.7632999999999996,3
0.004,0.004,3
-0.45920000000000005,0.00930000000000001,1
-0.2687000000000001,-0.2687000000000001,4
-0.5731999999999999,-0.2267,1
0.3716,0.3716,4
0.004,0.004,1
0.12090000000000001,0.1169,2
0.526,1.2038000000000002,4
1.0365,1.8962,3
-0.5594,-0.1729,4
0.6922,0.2566,4
2.7291999999999996,2.7291999999999996,4
0.4782,0.4742,5
-1.4085,-0.3508,2
1.1148,1.1148,3
-0.0817,0.397,3
1.5547,1.6006999999999998,5
-0.8832,-0.034300000000000025,3
0.7508999999999999,0.8594999999999999,1
0.008,0.008,1
-0.2635,-0.2715,1
0.7063999999999999,1.2530999999999999,4
0.6001,0.6001,5
-0.42379999999999995,0.3492,3
0,0,5
-0.47079999999999994,0.8320000000000001,2
-0.0087,-0.0167,2
0.8020999999999998,1.4775999999999998,2
2.1559000000000004,0.8032,2
3.0177,4.8976,5
-1.6105000000000005,0.5927,2
-1.1025999999999998,0.09339999999999998,2
0.08389999999999997,0.44349999999999995,4
0.8406,0.8406,2
-0.16790000000000008,0.3107999999999999,3
-0.5913,0,1
0.26309999999999995,0.5941,1
-1.1966,-0.8787000000000003,3
0,0,1
1.8034999999999999,1.3019999999999998,4
0.37,0.37479999999999997,3
0.3157,0.6547000000000001,1
5.890899999999997,6.438799999999999,5
7.124899999999997,7.011999999999997,4
0.008,0.004,1
0.372,0.24409999999999998,4
7.132799999999994,7.9560999999999975,5
0.18159999999999998,0.3499,3
0.2243,0.2243,3
0.004,0.004,5
0.8975,0.8935,5
0.2792,0.4632,2
0.582,0.582,5
-0.6252000000000001,0.004,2
0.1865,0.11610000000000001,5
0.004,0,5
0.15930000000000016,0.9006000000000001,3
-0.6626000000000001,0.2908,3
1.1763000000000001,1.4419,3
-0.8654,1.1795000000000004,2
0.9985999999999999,0.8994,5
0.3985,0.8728,3
0.7140999999999997,1.5242999999999998,4
-0.22800000000000004,1.3282,1
0.4234,0.3822,2
0.6067,0.6027,5
1.1634,1.7188000000000003,5
-1.2232,-1.1187,5
1.1529,1.6254,3
0.4925,0.4925,4
1.1356000000000002,1.8748,4
0.7432,0.7432,5
-1.5337999999999998,-1.5337999999999998,2
1.0870000000000002,0.7356,2
0.008,0,1
0.8238,0.8238,4
-0.8394999999999999,-0.5038,4
1.0141,1.6856999999999998,4
0.4604,0.3756,2
-4.713400000000001,-3.0608,1
1.1738,0.9637,5
-1.8525,-0.9185000000000001,2
1.9777,1.4345999999999999,3
0.1016,0.1016,3
-4.5183000000000035,0.04550000000000004,1
-0.04290000000000005,0.2418,1
1.6325999999999998,1.6374,5
-0.08949999999999997,-0.10069999999999996,1
4.285799999999999,3.8714999999999997,4
0.010500000000000006,0.393,3
2.5101999999999998,2.0452,4
0.18610000000000002,0.1821,3
-1.537,0,1
-1.3429,-0.6801000000000001,3
-0.010400000000000024,0.004,4
0.5092,0.5092,5
0.5139,0.5139,4
-0.7804,-0.3049,1
-0.04930000000000001,0,1
-0.8536,0.1038,2
0.7856999999999998,1.8237999999999999,1
0.35459999999999997,0.35459999999999997,2
0.17950000000000002,0.8437999999999999,2
0.004,0,3
-1.0407,-1.0407,2
0.4915,0.8768,3
-0.1846,0,2
-0.33160000000000023,1.1402999999999999,2
2.2186,2.1224,2
-0.7761,-0.7801,3
0.18819999999999998,0.18419999999999997,3
-1.4819,0.1099,3
-1.0867,0.4677,1
-0.6607999999999998,0.24690000000000004,3
-2.6459,0.6186999999999999,4
0.5415000000000001,0.8822000000000001,1
0.008,0,2
-0.23779999999999996,-0.24099999999999996,2
4.526699999999999,4.334899999999999,5
-0.9649999999999999,-0.4286,5
-0.03970000000000001,-0.2716,1
0.7472,0.7432,4
0.4887,0.4887,5
0.008,0.008,5
0.2057,0.12090000000000001,5
-0.17519999999999997,-0.39899999999999997,3
0.7223999999999999,1.0010999999999997,4
-2.2847,0.20619999999999997,2
-0.0835,-0.0205,1
0,0,4
0.619,0.615,4
0.09369999999999995,-0.0258,1
0.2630000000000001,0.5880000000000001,3
0.0711,0,4
4.030399999999998,4.260699999999999,4
0.603,0.603,5
0.5111000000000002,2.5472,3
-0.6633,0.2021,1
-0.17260000000000003,0.6789000000000001,2
-0.44799999999999995,-0.44799999999999995,3
0.5106,0.5106,5
0.5817999999999999,0.9738,1
3.6826999999999996,3.3972000000000007,5
1.6871,1.7204000000000002,5
0.26519999999999994,0.05509999999999998,5
0.22779999999999995,1.0836,2
-0.6604000000000001,0.22049999999999997,4
0.10509999999999997,0.4916,4
-0.9755,-0.5262,2
0.20859999999999998,0.20859999999999998,1
-2.3503999999999996,-1.7832000000000001,1
0.4899,0.4907,4
-1.5230000000000001,-1.5230000000000001,1
-0.6716,0.8503,5
-0.6018000000000001,0.7472,2
-0.0391999999999999,-0.02959999999999996,3
-0.8889000000000002,-0.8889000000000002,1
-1.2846,0.004,4
-0.4227,0.004,1
0.696,0.688,1
1.3774,1.1242,4
1.0467999999999997,1.475,5
-1.3659,-0.46520000000000017,1
0.052700000000000524,0.03860000000000008,3
-1.8449999999999998,-1.3655,2
0.3197,0.7061999999999999,4
0.017999999999999905,0.34979999999999994,2
0.3563,1.0796999999999999,2
0.48360000000000003,0.8573999999999999,5
-0.1796,-0.1916,1
1.1954,1.1954,3
-1.2438999999999998,-1.5884999999999998,2
-0.9683999999999999,-0.3089,1
-0.4426,-0.30389999999999995,4
0.7432,0.7432,3
-0.32139999999999996,0.008,1
-0.0461,-0.0501,2
1.6407000000000003,1.6407000000000003,5
3.0077000000000003,2.2335,3
1.7810000000000001,1.7810000000000001,5
-2.0104,-0.7018,2
0.7234,0.7234,4
0.45489999999999997,0.45489999999999997,4
-0.7235,0.05699999999999997,1
1.7158000000000002,1.5017,5
0.5267999999999999,0.7432,3
0.029600000000000015,0.02560000000000001,2
0.3549,0.3549,5
0.4792,0,4
0.0635,0.3922,3
-0.8561999999999999,-0.6910000000000001,3
0.125,0.125,5
-0.40359999999999996,-0.40359999999999996,1
0,0,5
0.18660000000000002,0.23590000000000003,2
2.4269,2.1719999999999997,3
0.3756,0.3716,2
0,0,4
-0.4086,-0.4086,1
-0.5463000000000002,0.17400000000000004,3
1.3854000000000002,1.3902,4
0.4872,0.004,4
0.4726,0.4646,5
0.2903,0.008,4
0.49349999999999994,0.9722,1
-1.1507,0.004,2
-1.656,-1.2187999999999999,3
0.2101,0,5
-0.1375,0,3
0.1405,0.1405,3
1.0006,0.3956,3
0.4002,0.3882,5
-0.7143,0,1
0.164,-0.2684,5
1.5769,1.5769,3
0.3756,0.3756,4
-0.13529999999999998,-0.13929999999999998,1
1.5619999999999998,1.8049,4
-0.657,-0.33399999999999996,2
0.8194999999999999,0.3756,1
0.1325,1.0474999999999999,2
-0.1261,0,1
-0.6608,-0.1673,2
-2.141,-0.1331,3
0.11000000000000001,0.10600000000000001,5
0.2164,0.2164,5
-0.29020000000000007,0.1011,4
1.0237,0.7646,5
0.16659999999999986,0.8561,1
-0.3705,0.008,1
-1.6095000000000002,0.09330000000000001,2
-0.34830000000000005,0.6993,2
3.736599999999998,5.5657999999999985,1
0.012399999999999991,-0.1956,4
-1.1465999999999998,0.2611000000000001,2
0.5066,0.5066,5
2.6111999999999997,2.5138,4
-1.5412,-1.5412,1
-0.7334,-0.2595,4
-0.6018999999999997,-0.6298999999999997,2
-0.1262000000000001,1.0145,3
0.2932,0.1121,3
-0.6802000000000001,0.40460000000000007,3
7.363199999999996,5.483599999999998,4
0.004,0,1
0.7714999999999999,0.7714999999999999,4
-0.39080000000000004,0.6134,2
3.514,3.7622999999999998,3
1.2085,1.2132999999999998,5
0.5942,0.5942,5
1.3041,3.1475,5
-0.7634,-0.7626,2
1.0765,1.0765,4
0.3796,0.3796,4
0.9433,1.5827999999999998,3
-0.7878000000000001,0.0937,4
1.0840999999999998,1.0800999999999998,1
-4.274100000000001,-0.14949999999999997,3
0.004,0.004,1
0.746,1.0777999999999999,2
0.44609999999999994,1.2610999999999999,5
0.3756,0.3756,5
0.6838999999999998,1.0077,3
-0.12619999999999984,0.9471999999999999,1
-1.5622,-1.0522,2
0.008,0.004,5
1.7294,0.9990999999999999,5
-0.0087,-0.0127,1
0,0,1
0.038100000000000356,1.885000000000001,3
1.2319,1.2319,1
0.1457,0.13369999999999999,3
-1.5521,0.20159999999999997,3
-1.3094000000000001,-0.2762,1
3.2632000000000003,5.154999999999999,2
0.13989999999999997,0.8079000000000001,4
1.042,1.042,5
0.5641999999999997,1.7236999999999998,3
-0.07149999999999995,0.401,1
1.1341999999999999,1.1403999999999999,5
1.9048,1.9048,4
-1.1267,-0.6192,2
0.5934999999999999,0.3716,4
0.357,0.1212,4
4.278700000000001,5.928999999999999,2
0.4386,0.804,2
3.736599999999998,5.5657999999999985,1
0.49500000000000033,1.4712000000000003,3
2.1822999999999997,2.7085,5
-3.981299999999999,-0.9811999999999996,3
-0.6738,0.03499999999999995,5
-3.972899999999999,2.1951,2
-1.3328,-0.8003,3
-0.7334,-0.2595,4
0.12090000000000001,0.12090000000000001,5
-2.1489000000000003,-1.2081000000000002,1
-0.04560000000000003,0.2911,2
-0.7131999999999998,-0.6312999999999999,2
0.03590000000000004,0.5146000000000001,2
-0.3048999999999999,0.1986,4
0,0,5
-0.13389999999999996,-0.24159999999999998,4
1.2980999999999996,0.3144999999999999,4
-0.5545,-0.7666,3
0.15379999999999994,0.15379999999999994,5
-0.17830000000000004,-0.17830000000000004,2
0.18819999999999998,0.18419999999999997,3
0.26009999999999994,-0.0048,1
2.4713,2.8406,3
0.19210000000000002,0.10949999999999999,4
-0.017,-0.017,1
0.11170000000000001,0.1077,4
-1.4565000000000001,-0.7664000000000002,3
0.5186,0.3146,4
1.8878000000000001,2.9112000000000005,5
1.5044000000000002,0.9043,2
-0.4170000000000001,0.34800000000000003,3
-1.1126,-1.1126,1
0.9612,0.9612,4
0.004,0,1
0.6678999999999998,0.8726999999999998,5
0.3651,0.8438,2
0.5725,0.5725,5
-0.14519999999999997,-0.34199999999999997,1
0.5973999999999999,1.2793999999999999,2
-0.4689,-0.49429999999999996,3
2.4642999999999997,2.3749,2
-0.3298,0.008,1
0.3281,0.3241,5
-0.7502000000000001,0.21639999999999998,4
2.1464,0.8906,5
0.5884999999999999,0.5884999999999999,2
-0.45330000000000004,0.36239999999999994,4
0.04700000000000004,0.04700000000000004,1
-0.39499999999999996,-0.39899999999999997,2
0.4738000000000001,0.3772,4
0.004,0,3
0.397,0.393,5
7.1342999999999925,9.523499999999995,4
1.1161,0.6717,4
-0.9825999999999999,-0.3737,3
-0.07469999999999999,0.3118,3
0.004,0.004,4
0.8782000000000001,0.8782000000000001,5
1.8252,1.8172,5
-2.7892,-0.2036,2
-2.7264999999999997,1.8817,2
0.5871999999999999,0.9393,3
0.3597,0.3557,1
0.3756,0.3756,5
-0.15309999999999999,0.2132,1
-0.8543000000000001,-0.5233,1
0.17950000000000002,0.8437999999999999,2
2.4902999999999995,2.4862999999999995,4
-0.2879,0.0946,1
-0.12379999999999995,0.8152,4
0.5405,0.2975999999999999,2
0.8982,0.8942,5
0.393,0.393,4
1.1148,1.1148,4
-1.5394999999999999,-1.2085,3
0.6185,0.3756,5
2.5867999999999998,2.9177999999999997,3
0.2169,0.2129,1
-0.5498000000000001,-0.5489999999999999,3
1.5573000000000001,1.8910999999999998,3
0.4797,0.9986000000000002,2
-0.7874999999999999,0.6221,1
-0.34199999999999997,-0.346,1
-0.2598,-0.2638,1
2.2036,2.5748999999999995,4
-2.8282,0.5778,1
-0.4170000000000001,0.34800000000000003,3
-1.0231999999999999,-0.1493,3
0.6744,0.6744,3
-0.6546,-0.2716,2
0.5952,0.5912,5
2.0063,2.2519000000000005,3
0.38330000000000003,0.7618,2
-1.1964000000000001,0.43129999999999996,2
0,0,3
0.3586999999999998,0.8827999999999998,5
1.2484,1.2444,5
-0.2233,0.1632,5
0.0081,0.0081,2
-2.4501,-1.7781000000000002,2
-1.3125,-1.0925,2
0.8291999999999999,0.5477000000000001,5
-0.2842,-0.2842,1
3.8394999999999997,3.4057,4
-0.0174,-0.0174,3
-0.11509999999999992,0.7373000000000001,4
-0.7054,-0.7054,2
-5.244800000000002,-3.2487,1
0.5667,0.49150000000000005,5
0.008,0.008,4
-1.2571999999999999,-0.05020000000000002,5
-0.48430000000000006,-0.005599999999999999,1
0.531,1.0723,4
1.3292000000000002,1.3292000000000002,5
-0.3057000000000002,0.5013,4
-2.8294,-1.8256000000000001,1
-0.47950000000000004,0.004,2
0.2594000000000001,0.7381,4
2.4375,2.7299999999999995,5
0.7603,0.7651,4
0.6099000000000001,0.5641999999999999,1
-0.7676000000000001,-0.0007999999999999995,1
-0.0007999999999999995,0,1
0.4767,0.4767,1
0.47150000000000003,0.47150000000000003,4
-0.17440000000000003,-0.17360000000000003,3
-1.0759000000000003,-0.2694,2
-0.8160000000000001,-0.3373,1
1.4371,1.6387,3
1.386,1.1800000000000002,2
0.6694,3.1213999999999995,3
0.393,0.393,5
0.3033,0.3033,5
0.004,0,1
0.8213999999999999,1.3029999999999997,2
-0.4378000000000001,-0.0048,5
0.038100000000000356,1.885000000000001,3
1.683300000000001,1.8427000000000002,4
1.5396999999999998,1.5891,1
1.9378,1.9338,5
3.0294000000000003,3.031,5
1.6412999999999998,1.6461,4
-1.8716999999999997,0.09129999999999988,2
0,0,4
-0.20909999999999995,-0.22109999999999996,1
0.08059999999999998,0.5132,2
4.214700000000001,4.2328,4
-0.3146,-0.0048,3
0.2946,0.29059999999999997,5
-0.04270000000000007,0.16459999999999997,2
1.6942,1.9318,5
0.6132000000000001,0.6132000000000001,5
1.9236,2.0554,2
1.3688,0.6316999999999998,2
-1.3659000000000001,-1.3659000000000001,2
-1.001,0.5737000000000001,3
-0.8915,-0.5287999999999999,3
0.4742,0.4662,5
-1.9726000000000001,-0.0096,1
-2.0782,-1.7309,1
-0.3304,0.9238,4
0.4188,0.191,3
-2.7868999999999997,-0.7574999999999998,2
8.127599999999992,7.314499999999997,4
-0.6666000000000001,0.03260000000000002,4
-0.2506000000000001,0.5714999999999999,3
2.2497999999999996,5.186399999999997,3
0.1099,0.1099,5
3.7233,4.2981,5
-0.251,-0.255,2
-0.04569999999999999,-0.049699999999999994,4
1.0966,1.3563999999999998,4
0.6071,0.6071,4
-0.2952000000000001,-0.0048,1
-0.1378,-0.17229999999999998,3
0.004,0,2
0.45990000000000003,0.4559,5
0.39490000000000025,0.05210000000000009,2
-0.3428,0.3862,1
-0.3313,0,2
0.40600000000000014,-0.7505,2
1.1932,1.1948,4
0.5569000000000001,0.5617000000000001,4
5.041999999999999,3.7072,5
3.9146999999999994,3.2775999999999996,4
-1.0503000000000002,-0.0849,1
-0.4489000000000001,0.5005,2
1.2394,1.6147,3
-0.1891,0,4
0,0,5
0.26849999999999996,0.7472,3
0.4654999999999999,0.2498,2
2.1431,1.7702,3
-0.5696,0.473,5
-0.0857,0.393,1
0.05069999999999997,0.3797,3
-1.0579,0.09850000000000003,5
2.2570000000000014,3.1288000000000005,3
5.988099999999999,5.451999999999999,3
0.004,0,1
-0.0007999999999999995,-0.0007999999999999995,5
0.05519999999999997,0.05519999999999997,3
-0.9227,-0.3473,2
-3.7048999999999985,0.8792,2
-0.288,-0.5458,2
7.496899999999996,6.069499999999998,5
-0.2715,-0.2715,3
0.004,0,1
0.2462,0.0032000000000000006,1
-0.2654000000000001,0.01419999999999988,4
-0.2715,-0.2715,3
-0.792,-0.6932,4
-0.32599999999999996,-0.34199999999999997,1
-0.47330000000000005,0.5947,4
0.3416999999999999,1.9129,1
2.041,0.9074,5
-0.4642,0.3882,1
1.1024,1.1024,5
0.047499999999999876,1.1728999999999998,4
-0.3706,0.10009999999999997,3
-0.25750000000000006,0.4173999999999999,5
4.4574,6.888899999999998,4
0.4122,0.7432,1
-0.3071,-0.3111,4
1.4334,0.9986,5
0.8982,0.8942,4
-0.5395000000000001,-0.0096,3
0.9476,1.4405000000000001,5
0.004,0,1
-1.1208,-0.1513,1
0.004500000000000056,-0.2526999999999999,1
0.8839999999999999,0.8369,2
1.1954,1.1954,3
-0.2942,-0.2982,2
0.2184,-0.0007999999999999995,2
-0.39480000000000004,-0.39,1
-1.1443,-0.7578,5
0.2004,0.2004,1
0.3462,0.3462,5
-0.16340000000000005,-0.16340000000000005,5
0.9775,1.9767,2
2.4595,2.4555,4
0.1778,0.1738,3
0.8822000000000001,0.8782000000000001,4
-0.005099999999999997,0.3734,4
0.7384,0.7384,2
1.3477000000000006,1.8432000000000004,3
-4.5183000000000035,0.04550000000000004,1
-0.9261999999999999,-0.23790000000000006,2
-1.7063,-0.9373,1
0.18369999999999997,0.7088,2
-0.41569999999999996,-0.41569999999999996,3
0.4943,0.4903,4
0.3772,0.24050000000000002,1
0.0945,0.0945,3
0.004,0,3
0.804,0.804,5
0.5092,0.5012,5
0.28479999999999994,1.0262,2
-2.0955999999999997,-0.12069999999999992,1
-2.5034,-2.4573,2
0.7262,0.7222,3
-0.3363,-0.3363,3
-0.22149999999999997,0.09860000000000001,4
0.3698,0.0081,5
-0.6914,0.008,2
0.3306,0.3266,4
2.4651,2.0167,5
1.0617,1.4026,2
2.6497,2.6793,5
2.2697000000000003,2.2697000000000003,5
0.16,0.4957,3
-0.3869000000000002,1.2472999999999996,1
-1.5856,-0.7754,4
-0.7324999999999999,-0.346,1
0.9396,0.9396,5
-0.7455,-0.39899999999999997,2
2.4158,1.8954,3
-0.327,0,2
-1.1788,-1.174,1
4.0299,4.067499999999999,2
0.1026,0.09860000000000001,4
0.3756,0.3756,4
0.8768,0.8768,3
-0.5269,-0.016900000000000026,1
0.5172,0.5132,5
-0.26719999999999994,0.7654000000000001,3
-0.27979999999999994,-0.28379999999999994,2
0.0037999999999999666,0.03689999999999999,2
-0.5308,0,4
-0.2479,-0.2479,4
0.5018,0.5018,5
0.7512,0.7472,5
0.004,0,4
0.4908,0.4062,1
-0.39130000000000004,-0.0048,3
8.414299999999988,11.450199999999997,4
-0.8805,-0.8845,2
2.2509,2.4802,4
0.004,0.004,1
0.2418,0.2418,5
0,0,1
0.6721999999999999,1.0467,4
-2.4859,-0.8033999999999999,3
-0.288,-0.5458,2
-0.1966000000000001,0.3372,3
-5.2715000000000085,-1.7995999999999996,2
0.31379999999999997,0.24630000000000002,3
-1.1126999999999998,-0.6502,5
-1.1804000000000003,1.2494,1
-0.08820000000000003,0.2448,4
-0.30110000000000003,0.13119999999999998,1
-0.6181000000000001,0.04209999999999997,2
-2.7165999999999997,-0.7751,3
-2.03,-1.7632999999999996,3
0.401,0.393,5
-1.4346,1.4042999999999999,1
0.34330000000000005,0.11710000000000001,1
-1.0581,-0.2686,1
-0.11620000000000011,0.5515,4
-0.8654,1.1795000000000004,2
1.1594,1.1554,4
-1.9189,-0.7906,1
0.7116,0.393,3
1.0735000000000001,1.0735000000000001,5
0.02829999999999988,0.5077999999999999,4
0.397,0.397,3
0,0,1
0.9688,0.9688,5
-0.3313,0,2
0,0,3
1.9260999999999997,1.3353000000000002,3
-0.9801000000000001,-0.2715,1
0.30429999999999996,0.5567,5
-0.331,0,1
-0.7666,-0.7666,2
0.8672,0.8592,5
1.2444,1.2444,5
0.3797,0.3797,3
0.3796,0.3796,4
-1.0881,-0.1306,4
-0.25279999999999997,0.0926,2
0.007200000000000001,0.004,2
-0.38299999999999995,-0.39499999999999996,1
13.800499999999982,15.714099999999995,4
0.45830000000000004,0.5066,5
-0.48560000000000003,0.3796,2
0.3716,0.3716,5
1.3816,1.8709999999999998,2
-0.6377000000000002,0.36750000000000005,4
0.19210000000000002,0.19210000000000002,2
-2.0852000000000004,1.2609000000000004,2
1.2961,2.6579,3
1.6099999999999997,4.1245,4
-0.1516,0.2309,5
0.004,0,1
0.6551,0.4233,3
-0.728,-0.19829999999999998,1
0.7472,0.7472,5
0.07390000000000001,0.07390000000000001,4
0.1719,0.1361,3
-0.1475,0,3
0.008,0.004,1
0,0,5
0.008,0.008,3
1.2962,1.0715999999999999,2
5.369299999999996,6.4050999999999965,4
-0.7717999999999999,0.16860000000000008,2
-0.7618,-0.7618,1
-0.9128000000000001,-0.0676,1
0.2444,0.004,1
0.7553,0.7553,3
0,0,1
-0.2055,-0.2047,3
-0.09310000000000002,-0.10110000000000002,3
2.5667,2.1303,4
0.0957,0,4
-0.3297,0.008,1
0.5044,0.5012,5
-0.8612,0.004,3
0.493,0.4042,2
0.6322000000000001,0.629,5
0.33260000000000006,0.6759000000000001,2
0.6265,1.2501,4
0.021299999999999986,0.3213999999999999,3
-0.327,0.004,1
0.30369999999999997,0.6781999999999998,4
-1.6485,0.09269999999999999,2
-0.6990000000000001,-0.7110000000000001,1
-2.3075,0.13450000000000004,2
-1.6761000000000001,-1.2253,2
0,0,3
-0.009600000000000053,-0.013600000000000056,4
0,0,4
1.2003,1.2152,1
0,0,4
0.12669999999999992,0.22159999999999996,5
0.2187,0.3734,1
0.2874,0.3763,3
0.8381,0.7472,5
0.8731,0.14450000000000002,3
0.4654,0.4662,4
0.3756,0.3756,4
0.8601,0.8601,5
-0.2511,0.0946,2
1.2324000000000002,1.2244000000000002,5
-0.0012999999999999678,-0.0012999999999999678,2
-1.6983,-0.1506,2
2.0008,2.3257999999999996,3
1.9427,1.5023000000000002,3
-1.0617999999999999,-0.18000000000000005,1
2.8046,2.8006,5
1.1070000000000002,2.095,4
1.1038,1.0997999999999999,5
-1.2579,0.524,2
0.15719999999999998,0.48219999999999996,5
0.7299,0.7299,5
0.9043,0.6941999999999999,2
-1.4411999999999998,-0.29379999999999995,1
-0.9863999999999999,-0.1363999999999999,3
-0.7882,-0.1857000000000001,2
-1.1441999999999999,0.004,1
-2.9177,-1.6943000000000001,1
-2.5612,-0.6150000000000001,2
-0.03119999999999995,0.35530000000000006,4
0.9122999999999997,3.1035,3
0.6253,1.0066,3
-0.06330000000000002,0.8747,4
0.3882,0.3882,5
-0.8985000000000001,0.004,1
0.7342,0.7453999999999998,5
-0.7706,-0.7706,1
-3.0129,-1.0992,1
0.37879999999999997,0.3796,1
1.0252,1.2106,2
-0.7415999999999999,-0.7754,5
0.8116000000000001,0.6206,4
-0.3373999999999999,-0.7714,3
0.8190999999999999,0.609,5
0.2704,0.6489,4
-0.013900000000000023,1.3841,2
0.21969999999999995,0.6022,1
7.034599999999996,4.969200000000001,5
-0.9922,0.9766000000000001,3
-0.7626000000000001,0.011300000000000088,2
-0.34249999999999997,0,2
0.3077000000000001,0.1792,4
0.31030000000000013,-0.6799999999999999,5
-0.29579999999999995,0.34040000000000004,5
2.5015,2.0531,5
1.2731,1.3214,2
-0.2802,-0.2802,3
-1.4248000000000003,1.4293999999999998,2
0.6402000000000001,2.2013000000000003,3
0.37079999999999996,0.37079999999999996,4
0.6050999999999997,1.4573999999999998,3
