@relation Review_sentiment


@attribute token_number numeric
@attribute normalized_overall_sentiment numeric
@attribute normalized_adjective_sentiment numeric
@attribute normalized_noun_sentiment numeric
@attribute normalized_verb_sentiment numeric
@attribute stars {1,2,3,4,5}
@data
39,205.128,102.564,102.564,0,5
78,3305.13,0,0,3305.13,4
1087,973.597,3802.3,-1574.06,-377.553,4
217,3098.62,3948.39,1319.35,36.8664,5
23,16678.3,16330.4,0,347.826,2
409,1049.88,2592.42,19.5599,-391.687,4
25,20716,20716,0,0,5
57,8719.3,8719.3,0,0,5
20,48480,48480,0,0,4
29,137.931,137.931,0,0,1
239,7280.75,9050.63,0,-1769.87,5
80,-14593.7,-9692.5,-4891.25,50,4
58,15694.8,15625.9,0,68.9655,5
66,4434.85,11687.9,0,0,5
55,-6789.09,0,-770.909,-6018.18,1
540,-555.556,160.741,-70.7407,-1643.89,5
135,12585.9,12503,59.2593,59.2593,5
435,2448.74,4978.39,-2440.23,-275.172,5
161,5249.07,3861.49,0,1387.58,4
65,16856.9,12935.4,3860,61.5385,5
26,4650,4496.15,153.846,0,4
304,622.039,627.303,0,10.5263,5
36,28305.6,28438.9,-133.333,0,5
42,5233.33,5233.33,0,0,5
78,-7947.44,1911.54,-9910.26,51.2821,4
42,0,0,0,0,4
478,6917.78,8123.43,-1846.86,514.854,5
743,-51.9515,6701.08,-4631.63,-2114.94,5
25,43424,38740,0,4524,5
33,242.424,121.212,0,121.212,5
30,29493.3,29093.3,400,0,1
548,6010.04,3333.39,-990.876,2685.22,5
199,-3416.08,-1187.44,-3716.58,1184.42,3
28,21346.4,13700,142.857,7503.57,5
109,15059.6,15381.7,-358.716,36.6972,5
20,19650,19650,0,0,5
28,27450,27307.1,142.857,0,5
27,49896.3,46288.9,0,3607.41,5
23,0,0,0,0,4
160,13801.9,11069.4,75,2657.5,5
33,7587.88,22093.9,0,0,4
169,13318.9,14675.7,-1404.14,47.3373,4
77,4079.22,1037.66,-2574.03,5615.58,5
47,1768.09,11810.6,-7697.87,-2344.68,5
228,-2582.89,1811.84,-2988.16,-1406.58,1
22,-577.273,-759.091,0,181.818,4
241,7656.43,2994.61,33.195,2391.7,5
246,1758.13,2878.86,16.2602,32.5203,4
348,5631.32,5738.22,11.4943,-118.391,5
72,-3588.89,-8825,0,5236.11,4
33,9906.06,9784.85,0,121.212,4
194,1617.53,1269.59,-2430.93,0,3
92,-25652.2,-14575,-2352.17,-3521.74,4
88,-15780.7,-2695.45,-13130.7,45.4545,1
21,190.476,0,0,190.476,4
717,3893.86,4594.42,-438.215,-528.731,1
301,1081.06,361.462,-1023.59,1759.14,4
64,8040.63,7978.13,62.5,0,5
86,11739.5,4332.56,-586.047,784.884,3
93,2474.19,2431.18,0,43.0108,5
23,3513.04,0,0,0,5
50,64,0,160,-96,4
31,15196.8,15351.6,-154.839,0,5
57,12266.7,70.1754,8547.37,3649.12,5
319,-2470.85,-582.132,12.5392,-1901.25,2
228,17409.2,15969.7,3087.28,-1647.81,5
107,5237.38,5200,0,37.3832,4
160,7863.75,6500.62,25,-2031.25,4
80,-10,50,0,-60,4
24,-29016.7,4241.67,-33258.3,0,4
38,-6736.84,9778.95,-16621.1,105.263,4
93,-9130.11,-5244.09,0,-3886.02,1
80,15176.2,15176.2,0,0,5
43,13739.5,8827.91,0,4911.63,5
37,-20167.6,-20167.6,0,0,3
111,-2656.76,4235.14,-6891.89,0,1
1170,5437.26,4512.48,-71.7949,996.581,5
105,-7722.86,38.0952,-3240,38.0952,1
33,50069.7,36966.7,0,13103,5
23,31443.5,31095.7,0,347.826,3
26,3384.62,-30.7692,153.846,153.846,5
88,26158,21911.4,3253.41,1047.73,5
93,12439.8,20639.8,43.0108,-51.6129,5
29,53706.9,43834.5,9872.41,0,5
105,3080,6768.57,-3688.57,0,5
216,4776.85,6689.35,-1789.35,-141.667,5
76,21089.5,28043.4,52.6316,-7006.58,4
87,-311.494,7212.64,-10533.3,3009.2,2
86,35143,26384.9,0,2489.53,5
665,3399.7,3051.28,740.15,335.338,4
405,2528.15,5911.85,-2735.31,-797.531,4
34,352.941,0,0,352.941,5
144,13771.5,6210.42,55.5556,-3725.69,3
83,4489.16,48.1928,187.952,4253.01,1
80,-4452.5,50,0,-4502.5,3
19,26378.9,26378.9,0,0,5
671,604.62,1624.44,-1392.4,372.578,3
433,1360.97,1943.19,92.3788,442.032,5
119,8132.77,1015.97,4215.97,2900.84,3
1531,2167.41,2910.12,-1152.12,412.541,5
924,-428.03,1089.61,-1138.64,-379.004,5
112,5261.61,4583.04,0,-42.8571,5
43,5018.6,5018.6,0,0,5
116,-1816.38,-1885.34,34.4828,34.4828,5
108,19162,17089.8,0,2072.22,5
26,-10292.3,-10292.3,0,0,5
51,9727.45,8064.71,0,78.4314,5
163,148.466,2355.21,-2304.91,98.1595,5
25,65204,25204,0,40000,5
167,-3733.53,-3733.53,0,0,2
171,3704.68,6480.7,23.3918,0,5
28,1450,13271.4,0,-11821.4,1
38,210.526,105.263,0,105.263,5
25,53940,44988,0,8952,5
890,8761.35,5696.4,-803.371,3452.92,5
59,12716.9,12716.9,0,0,5
1344,6947.02,6035.71,152.753,588.318,3
37,0,0,0,0,1
81,15642,12050.6,0,2593.83,5
28,-27521.4,-27521.4,0,0,1
3573,1151.58,2809.21,-1214.95,-42.7652,4
106,3729.25,11000.9,0,-7271.7,5
92,1929.35,6579.35,0,553.261,4
283,-3409.89,258.304,892.58,-1177.74,1
43,7544.19,2658.14,0,4886.05,5
1218,-4239.82,27.422,-2808.21,-672.989,2
24,-15583.3,-15750,0,166.667,3
47,16034,16034,0,0,5
361,4367.59,6593.91,0,-900.277,5
447,-1437.36,-490.604,16.1074,-962.864,3
168,13208.9,10294,71.4286,2843.45,5
888,5380.63,5331.19,-212.613,574.887,4
410,1390.98,3428.05,38.0488,-2075.12,2
121,19495,11751.2,5068.6,2642.15,5
382,276.963,1093.98,-827.487,10.4712,5
25,18808,18808,0,0,5
161,3640.99,-2595.03,0,6236.02,2
325,2652.92,7246.15,12.3077,-3132.62,5
102,13086.3,13746.1,-612.745,0,5
152,955.263,3314.47,-2385.53,26.3158,5
79,1064.56,5025.32,0,-3960.76,1
22,21527.3,10990.9,0,10536.4,5
91,-407.692,10541.8,-5207.69,-5741.76,5
45,8346.67,8346.67,0,0,5
39,13956.4,13956.4,0,0,5
110,1906.36,1877.27,72.7273,-43.6364,3
29,17282.8,17282.8,0,0,4
56,839.286,12910.7,-12071.4,0,2
27,0,0,0,0,5
430,-4368.6,-3404.19,-391.395,-573.023,4
203,-1568.97,8756.65,-10380.8,55.1724,5
27,0,0,0,0,5
143,6183.92,12076.9,-3427.97,-2465.03,2
295,-7537.97,-2091.19,-1063.73,-1630.17,4
49,3381.63,-5928.57,163.265,9146.94,5
51,15107.8,12803.9,0,2303.92,5
49,9977.55,9977.55,0,0,5
24,52354.2,52187.5,166.667,0,5
80,-9492.5,-9542.5,0,50,3
77,22228.6,22176.6,51.9481,0,5
35,-23080,-18157.1,-4922.86,0,5
28,142.857,0,142.857,0,5
88,11269.3,8928.41,0,2340.91,5
30,36016.7,36016.7,0,0,5
451,6824.61,7384.26,-109.534,-458.98,5
23,-16630.4,0,-16804.3,173.913,4
75,3261.33,9918.67,0,-6657.33,3
39,5461.54,5461.54,0,0,3
26,16330.8,9376.92,6953.85,0,5
22,16890.9,16890.9,0,0,5
204,-6418.63,1244.12,-7701.96,39.2157,4
41,1804.88,11895.1,-1178.05,-8912.2,5
98,6029.59,6029.59,0,0,5
95,-2207.37,-4731.58,84.2105,2440,1
120,-2301.67,970,2110,-5381.67,4
24,166.667,166.667,0,0,1
28,-22250,-22250,0,0,5
180,2549.44,4630,-2102.78,22.2222,5
53,24701.9,24701.9,0,0,5
56,71.4286,0,71.4286,0,3
26,0,0,0,0,5
25,28784,15880,0,12904,5
350,9174,6667.14,-27.4286,2303.43,5
45,-768.889,-662.222,-106.667,0,4
94,-1485.11,7982.98,-9468.09,0,3
44,-18140.9,-17513.6,-7850,7222.73,4
457,13459.5,10658.4,1296.94,1715.75,5
328,2658.54,1749.39,-636.585,1545.73,4
34,41526.5,25670.6,0,0,5
27,2459.26,2459.26,0,0,2
105,4927.62,-2394.29,-45.7143,7367.62,5
166,6669.88,4581.93,0,2116.87,5
74,1343.24,1343.24,0,0,5
715,7370.21,8418.74,-1296.5,254.685,5
30,-980,-980,0,0,5
521,-379.079,706.334,-1090.79,5.37428,2
29,0,0,0,0,1
29,-165.517,-165.517,0,0,5
181,-4041.44,3544.2,-2135.36,-2805.52,5
462,-8895.45,-4505.84,-819.264,-1405.41,2
123,17623.6,13246.3,0,4377.24,5
265,8966.79,9928.68,15.0943,829.434,5
74,12031.1,12031.1,0,0,4
88,-1502.27,-5617.05,45.4545,4069.32,1
31,3293.55,3190.32,129.032,129.032,1
147,7289.8,4814.97,-2629.25,1436.73,5
362,738.398,-1438.95,801.934,1375.41,4
24,57120.8,56954.2,166.667,0,5
441,8432.88,9124.04,-1913.61,0,5
1837,2264.78,4120.47,-741.208,-339.031,4
576,9707.47,10862.5,25,-1511.63,5
39,28735.9,28735.9,0,0,5
83,-14085.5,-57.8313,-14027.7,0,3
21,380.952,190.476,0,190.476,4
78,2852.56,2801.28,51.2821,0,5
121,3603.31,5803.31,-4247.93,2047.93,5
132,1993.94,7054.55,-5024.24,0,3
151,11360.3,9088.74,2218.54,52.9801,4
893,-817.693,1412.65,-915.23,-467.973,4
268,4175.37,3807.46,-1382.46,1768.28,5
24,-200,0,-200,0,4
42,8923.81,9038.1,0,-114.286,4
891,9805.5,9897.98,-515.713,911.111,5
71,11733.8,11745.1,56.338,0,4
48,-7950,2039.58,-16.6667,0,2
134,2538.81,3639.55,59.7015,2411.94,4
61,1381.97,6265.57,-6336.07,1452.46,1
26,39011.5,39011.5,0,0,5
35,-9457.14,0,0,-9457.14,4
87,-7590.8,-7682.76,45.977,0,4
28,-28567.9,0,-28567.9,0,1
47,10017,10748.9,0,-731.915,5
23,4034.78,173.913,173.913,173.913,5
517,3963.83,5038.68,-681.044,-393.81,5
42,8847.62,8847.62,0,0,5
63,-1153.97,-1153.97,0,0,4
73,5200,5145.21,54.7945,0,5
24,0,0,0,0,5
260,-2263.85,-924.231,-3137.69,1816.54,2
113,-5115.93,-4361.95,35.3982,-789.381,4
55,225.455,-3556.36,0,3781.82,4
69,5985.51,5869.57,0,57.971,5
207,12084.5,9918.36,38.6473,2127.54,5
43,5213.95,5120.93,93.0233,0,5
239,16613.4,14763.2,16.7364,1833.47,5
333,-11847.1,130.33,-8767.57,-1772.37,3
30,0,0,0,0,1
212,7176.89,7084.43,54.717,37.7358,5
26,307.692,0,153.846,153.846,1
50,-12100,-12180,0,80,1
193,5040.93,7525.39,-4.14508,0,5
42,29440.5,29440.5,0,0,5
21,18190.5,0,0,9095.24,5
26,19484.6,19484.6,0,0,4
22,0,0,0,0,5
112,11562.5,11562.5,0,0,2
47,-5606.38,-5606.38,0,0,5
81,13.5802,4735.8,-4722.22,0,1
34,6888.24,-23.5294,94.1176,6817.65,5
39,9630.77,9630.77,0,0,5
139,14106.5,12558.3,28.777,1519.42,5
73,25083.6,24471.2,-4080.82,4758.9,5
32,7284.38,7284.38,0,0,5
55,-9143.64,-512.727,0,72.7273,5
232,-7890.09,-3864.66,-2531.47,-1493.97,4
20,36695,36695,0,0,5
381,3041.21,2910.5,-543.832,674.541,5
372,459.946,5119.89,-4581.45,-78.4946,1
83,31820.5,17832.5,8778.31,5209.64,5
20,125975,125975,0,0,5
60,-20673.3,6550,-27223.3,0,3
85,10418.8,9443.53,975.294,0,5
109,-2198.17,2120.18,73.3945,0,1
63,6082.54,13681,0,0,5
25,320,320,0,0,5
105,19932.4,19856.2,0,76.1905,5
84,14117.9,20331,-6308.33,95.2381,4
122,12547.5,12151.6,363.115,32.7869,5
20,66720,34595,0,32125,5
32,0,0,0,0,3
37,-10445.9,0,-10445.9,0,1
39,5338.46,5338.46,0,0,3
310,3608.71,4994.84,-150.968,309.032,4
98,29235.7,29154.1,40.8163,40.8163,5
23,0,0,0,0,5
73,1498.63,1389.04,109.589,0,1
78,10959,4815.38,6143.59,0,5
116,9624.14,13716.4,0,34.4828,5
152,-198.684,501.316,-5.26316,-694.737,5
113,6605.31,4624.78,0,1980.53,3
27,11411.1,11114.8,0,296.296,5
137,15941.6,19505.8,-70.073,0,3
89,8325.84,14875.3,-566.292,-5983.15,4
123,10448.8,20087.8,-3142.28,-6496.75,5
32,253.125,253.125,0,0,5
26,15269.2,15115.4,153.846,0,4
50,8680,8680,0,0,5
234,-971.368,2759.83,-892.308,-2838.89,2
197,2728.93,2282.74,0,446.193,5
107,10132.7,10132.7,0,0,4
281,11206.8,10444.8,0,761.922,5
41,-15897.6,-4300,97.561,97.561,5
607,4512.85,10004.4,-5702.47,234.596,4
465,5017.85,5220,-387.527,185.376,5
297,-17087.9,-1988.55,-11669.4,-1818.18,2
25,-5252,13896,0,0,2
20,37160,37160,0,0,4
24,12979.2,0,0,12979.2,4
167,15550.9,14269.5,-202.395,1483.83,5
25,60428,60268,0,160,5
80,41602.5,25756.2,9057.5,50,4
126,17292.1,13798.4,1946.03,31.746,5
234,-4515.81,151.709,0,-4667.52,1
98,8009.18,8066.33,0,-57.1429,5
26,25457.7,14446.2,11011.5,0,5
30,37670,30343.3,0,7326.67,5
34,52447.1,23585.3,22397.1,6464.71,5
32,18340.6,29631.2,0,-11140.6,4
175,9851.43,6799.43,1636,1416,4
221,9209.5,12993.2,-2108.14,-1675.57,4
42,19678.6,14009.5,0,5669.05,5
25,0,0,0,0,1
121,21241.3,14842.1,66.1157,6333.06,5
383,4852.22,3896.61,73.107,1753,5
28,12960.7,12960.7,0,0,2
24,20250,20250,0,0,5
27,148.148,148.148,0,0,1
136,-3081.62,7853.68,-4935.29,-2480.15,1
33,-8612.12,-8612.12,0,0,1
35,17242.9,17242.9,0,0,5
224,-4799.11,-913.839,-21.4286,-3863.84,5
255,-1896.08,1425.49,-3368.63,47.0588,2
71,20284.5,19026.8,1257.75,0,5
23,16060.9,16060.9,0,0,1
69,17733.3,13031.9,1284.06,3417.39,5
23,-41543.5,-27421.7,347.826,-14469.6,1
74,108.108,0,108.108,0,1
36,0,0,0,0,3
45,24951.1,24862.2,88.8889,0,5
125,17172,17172,0,0,4
832,4569.71,4936.54,385.938,-182.212,5
27,11596.3,8181.48,0,3414.81,5
110,23770,25555.5,2566.36,0,4
64,-7645.31,-5343.75,62.5,0,1
254,9657.48,10372,0,-714.567,2
103,2500.97,2462.14,0,38.835,5
759,-2697.23,1497.5,-2649.01,-915.02,1
24,-27420.8,-27587.5,166.667,0,5
25,30184,30184,0,0,5
24,18087.5,18087.5,0,0,4
83,2242.17,2193.98,0,48.1928,3
170,-255.294,2288.82,-2933.53,389.412,2
221,3903.62,1507.69,0,-21.7195,5
37,324.324,216.216,108.108,0,5
56,19364.3,26266.1,-6901.79,0,5
156,-10938.5,-3691.03,-5267.31,-1980.13,4
114,-8949.12,-4076.32,3080.7,-3205.26,1
111,6030.63,13536.9,-7263.06,-279.279,5
139,21912.9,19762.6,57.554,5536.69,3
39,-8494.87,0,102.564,-8597.44,2
75,1372,1318.67,0,53.3333,4
100,7101,6981,80,40,5
25,31968,28416,160,160,5
218,11013.8,8609.17,421.101,1983.49,5
66,-5587.88,-5587.88,0,0,5
57,2117.54,2047.37,0,70.1754,5
90,-16725.6,-3714.44,-2320,-53.3333,2
72,752.778,763.889,-66.6667,55.5556,1
31,-21358.1,-21358.1,0,0,2
128,-5614.84,-5406.25,-2883.59,2712.5,1
187,-8834.22,-4619.79,42.7807,64.1711,3
193,10148.7,9776.17,-1933.16,2305.7,5
54,22516.7,22442.6,0,74.0741,5
237,3465.82,5497.89,0,-2032.07,2
45,-3260,-3437.78,88.8889,88.8889,5
102,3072.55,8972.55,-3789.22,-2110.78,3
328,982.317,8201.52,-5184.15,-1018.6,4
1095,-3888.04,2553.42,-6044.75,-182.648,3
106,1045.28,1007.55,0,37.7358,1
19,210.526,210.526,0,0,5
58,-5875.86,-5944.83,68.9655,0,5
109,368.807,-1977.98,110.092,2236.7,5
23,347.826,173.913,0,173.913,4
40,19345,19145,100,100,5
24,4000,4200,-200,0,5
25,4116,3956,0,160,2
28,20835.7,20835.7,0,0,5
40,12675,12675,0,0,4
28,285.714,0,0,285.714,5
83,10684.3,10684.3,0,0,5
43,2916.28,2916.28,0,0,5
114,98.2456,105.263,0,-7.01754,1
117,-21127.4,-9318.8,-8719.66,-3088.89,1
101,13832.7,13832.7,0,0,4
235,-2158.72,3730.64,-3606.38,-2282.98,5
29,31300,31300,0,0,5
50,29774,29774,0,0,5
512,-1072.66,478.711,-1439.84,-111.523,4
24,9041.67,9041.67,0,0,5
448,7799.55,7745.98,26.7857,26.7857,4
343,7427.99,6725.07,242.274,225.073,5
45,1151.11,12624.4,-4028.89,-7444.44,1
22,0,0,0,0,5
203,6213.3,7225.62,19.7044,-1032.02,5
93,24144.1,21436.6,0,2707.53,4
29,54220.7,53944.8,137.931,137.931,5
57,18594.7,11008.8,0,7585.96,5
31,15619.4,7809.68,0,7809.68,5
26,13403.8,13096.2,0,307.692,5
221,-614.027,1198.64,353.394,0,3
33,26672.7,13448.5,0,13224.2,5
37,0,0,0,0,1
222,2621.62,2621.62,0,0,5
50,1710,160,2170,-620,5
33,-10030.3,0,0,-10030.3,5
26,-11138.5,-15192.3,0,4053.85,5
76,9673.68,7576.32,6452.63,-4355.26,1
88,3479.55,8988.64,-5454.55,-54.5455,4
90,-2910,-2954.44,0,44.4444,2
102,-4302.94,3635.29,0,-3245.1,3
623,-9035.15,-1427.77,-6312.84,-526.164,2
220,1373.18,2358.18,-2514.09,1529.09,1
32,11587.5,11587.5,0,0,5
49,7618.37,246.939,0,7371.43,5
34,0,0,0,0,5
25,30584,30584,0,0,5
93,30692.5,30701.1,-8.60215,0,5
22,-15518.2,181.818,-15700,0,3
44,-15665.9,8395.45,-8693.18,-4488.64,4
119,5633.61,6867.23,0,-2838.66,5
474,-5336.92,1140.08,-6069.41,-407.595,1
891,1147.36,1224.69,-1074.3,1371.16,5
24,-19945.8,0,0,0,5
95,-3693.68,-4785.26,42.1053,1049.47,1
144,-7945.14,-2258.33,-3171.53,-2515.28,4
48,-839.583,83.3333,-922.917,0,5
59,25449.2,21079.7,0,4369.49,3
24,-14425,0,-14425,0,1
70,114.286,0,0,114.286,2
147,23206.8,15681.6,136.054,54.4218,5
787,-657.942,1236.47,-1631.26,-257.052,4
21,-25742.9,0,0,-2947.62,1
40,-8487.5,-8487.5,0,0,5
409,8336.43,8320.78,9.77995,7.82396,5
76,-13553.9,-6939.47,-6614.47,0,1
72,6475,6475,0,0,4
57,5268.42,-743.86,0,6012.28,5
124,7399.19,11347.6,-1429.84,-4058.87,5
628,3013.22,6005.1,-2188.06,-810.191,5
354,3990.4,5203.95,20.339,-1874.29,3
47,36870.2,36887.2,-17.0213,0,5
78,4556.41,51.2821,51.2821,4453.85,5
614,246.091,5025.24,479.316,-3699.19,5
141,5283.69,2791.49,0,2463.83,2
611,334.861,3529.79,-3067.27,-119.804,5
73,8505.48,5200,-65.7534,3371.23,5
32,-10300,-10300,0,0,2
38,3865.79,2657.89,-10171.1,11378.9,5
360,4355.28,6881.39,-927.222,-255.833,5
129,-6078.29,-9810.08,120.93,3610.85,1
604,3032.62,3042.05,-594.536,578.477,5
539,-2213.54,-2022.82,-609.091,1036.92,1
379,-6544.33,-3426.91,-3748.02,630.607,5
46,8078.26,8078.26,0,0,5
129,6563.57,3944.96,-37.2093,2693.02,4
108,11950.9,11247.2,0,-44.4444,5
431,11984.5,11482.8,7.42459,1161.72,5
414,6609.18,6560.87,28.9855,19.3237,5
91,8625.27,6470.33,8006.59,-5851.65,5
144,-1761.11,4809.72,-5626.39,-2270.83,4
59,11654.2,11586.4,0,67.7966,4
426,5150,6034.74,-920.423,35.6808,4
42,12511.9,23814.3,95.2381,0,5
64,1496.88,1496.88,0,0,5
27,16903.7,13763,0,148.148,5
132,-18689.4,-11712.1,-8725,30.303,1
45,177.778,0,177.778,0,3
297,-4654.21,-751.852,-5338.38,2404.71,1
27,20840.7,35155.6,-14314.8,0,4
178,8437.08,5595.51,22.4719,2819.1,4
114,9547.37,9291.23,-452.632,0,5
61,-19539.3,-13268.9,-6336.07,65.5738,1
311,9864.95,11076.5,-2005.14,793.569,5
58,-1339.66,6913.79,0,0,4
23,4526.09,4352.17,0,173.913,5
22,0,0,0,0,5
65,52732.3,37286.2,0,15446.2,5
36,-19697.2,13863.9,-20263.9,0,3
26,3065.38,17930.8,-14865.4,0,5
32,11862.5,11737.5,125,0,5
230,5103.04,10832.6,-2939.13,-2790.43,5
51,3850.98,3850.98,0,0,5
54,3425.93,3440.74,0,74.0741,1
62,-9329.03,64.5161,-10825.8,129.032,5
38,-126.316,-126.316,0,0,1
131,11294.7,4322.14,30.5344,6941.98,5
238,7984.87,47.0588,16.8067,7921.01,4
165,14463.6,15025.5,1710.91,604.242,5
28,-1725,0,-1725,0,5
202,11143.6,10891.6,-292.574,2160.4,5
158,-1525.32,-1601.27,75.9494,0,5
38,16468.4,5784.21,0,5784.21,5
408,1527.45,1562.25,19.6078,-54.4118,5
32,25006.2,16184.4,8821.88,0,5
207,4518.84,4468.6,54.1063,19.3237,2
203,3300.99,7484.24,-1844.83,19.7044,5
289,2292.04,3629.41,-1337.37,0,5
58,20981,16875.9,0,4105.17,5
269,-4019.7,2254.65,-4421.93,-2562.45,4
353,10668.3,10038.2,-1462.89,1540.51,5
158,-4710.76,-4826.58,-2751.9,2898.1,5
24,166.667,0,0,166.667,5
48,-2147.92,7825,0,0,3
24,15650,15650,0,0,5
40,3585,8565,-15790,10810,5
47,20314.9,20229.8,0,85.1064,5
76,14692.1,14639.5,0,52.6316,5
424,4076.89,4022.17,47.1698,18.8679,5
20,34505,34305,200,0,5
177,-5638.42,-1400.56,-1179.66,-3058.19,1
25,-12284,-12444,0,160,4
423,9561.47,11942.3,-2418.68,28.3688,5
97,-7968.04,3995.88,-4809.28,-2219.59,2
190,4516.84,724.737,3792.11,0,5
163,7053.99,10146,24.5399,-1071.17,5
77,-15618.2,-2698.7,-10522.1,-2397.4,5
70,6444.29,6455.71,0,-11.4286,5
42,34954.8,34954.8,0,0,5
42,0,0,0,0,5
38,-9957.89,213.158,-10171.1,0,1
89,125.843,134.831,44.9438,-53.9326,1
44,25275,25275,0,0,4
82,-5887.8,4841.46,-4176.83,-6552.44,2
66,14313.6,9365.15,0,4948.48,5
17,25435.3,0,0,25435.3,5
19,22757.9,0,0,22757.9,5
126,17326.2,14384.1,-3035.71,1699.21,5
23,60147.8,59973.9,173.913,0,5
25,-14628,0,0,-14628,1
63,16725.4,17990.5,0,-1265.08,5
25,18968,18968,0,0,4
45,4915.56,3120,0,0,5
197,2728.93,2282.74,0,446.193,5
607,4512.85,10004.4,-5702.47,234.596,4
26,0,0,0,0,3
25,24040,15880,0,8160,5
34,-27217.6,-27217.6,0,0,1
201,-14904.5,-2114.43,39.801,-3303.48,3
250,10426.8,10098.4,0,328.4,5
160,-3815.62,1335.62,-3121.87,-2029.38,5
234,-1065.38,3820.09,-3462.39,-1423.08,4
28,24417.9,21228.6,3189.29,0,5
23,-39356.5,-48665.2,0,9308.7,3
31,3293.55,3190.32,129.032,129.032,1
69,0,0,0,0,4
48,23379.2,23312.5,83.3333,83.3333,5
37,24202.7,24202.7,0,0,1
52,-7294.23,61.5385,-7432.69,76.9231,5
305,3904.92,5283.61,-1724.26,345.574,1
22,0,0,0,0,5
404,10000,8625.5,718.564,655.941,5
24,29200,15925,0,13275,5
35,2825.71,2711.43,0,114.286,5
222,6263.06,7508.11,-2098.65,3009.91,5
359,-1871.31,-875.766,0,-995.543,1
343,10611.1,10425.4,188.047,-2.33236,5
41,26170.7,20224.4,0,5946.34,4
210,106.19,1557.14,76.1905,-1527.14,4
115,3251.3,-2402.61,5653.91,0,3
50,10668,10668,0,0,5
334,1369.76,3390.12,-1145.21,-1067.96,1
62,21612.9,21612.9,0,0,5
32,17459.4,17096.9,362.5,0,5
25,21740,0,0,21740,5
718,3424.51,3130.78,137.744,822.702,4
45,25564.4,18306.7,88.8889,7168.89,5
31,11961.3,12116.1,0,-154.839,5
29,13689.7,13551.7,137.931,0,5
94,20633,15990.4,0,4642.55,5
78,29989.7,29989.7,0,0,5
29,227.586,227.586,0,0,5
99,10939.4,8432.32,0,2555.56,3
25,19540,19540,0,0,5
38,19478.9,5292.11,0,0,4
678,3919.62,4656.93,-1044.99,1713.86,5
891,7565.1,8362.85,-1014.25,-187.654,4
1281,2039.19,3680.17,-1771.19,-707.728,4
1341,1354.96,2762.04,-852.274,-403.356,5
67,-11022.4,-3877.61,0,0,4
127,8138.58,1832.28,0,2061.42,5
37,-10337.8,108.108,-10445.9,0,1
185,7060,11865.4,0,-4805.41,5
126,-5439.68,-422.222,-5017.46,0,2
27,3448.15,3625.93,0,-177.778,3
53,6062.26,5986.79,75.4717,0,5
28,-42692.9,-6067.86,-28935.7,-7689.29,5
25,23832,23512,160,160,4
19,-30663.2,0,-2426.32,-28236.8,4
30,23590,16416.7,133.333,7040,5
249,3330.12,2199.6,1133.73,16.0643,5
316,-4884.81,-5.6962,63.2911,1117.09,4
62,6187.1,6122.58,64.5161,0,5
135,20536.3,19609.6,59.2593,867.407,5
186,11037.6,8144.09,-25.8065,2919.35,5
114,18662.3,15661.4,2965.79,35.0877,5
292,5584.59,10256.2,-5761.3,882.877,4
40,12510,12510,0,0,5
76,-21439.5,-10.5263,-8831.58,0,3
23,31995.7,31995.7,0,0,5
304,10280.3,6487.5,-1190.13,4998.68,4
32,14325,14325,0,0,5
23,347.826,347.826,0,0,5
287,554.704,3717.42,-3685.37,522.648,4
24,50479.2,42354.2,0,8125,5
107,3580.37,3468.22,37.3832,74.7664,5
210,-4892.86,2921.9,-7471.9,-342.857,2
35,-13334.3,114.286,0,228.571,1
404,543.564,3322.03,-1.9802,-406.683,5
34,35429.4,35311.8,117.647,0,5
77,14661,23492.2,-8768.83,-62.3377,1
111,7014.41,-163.964,0,7178.38,5
928,503.664,3444.5,-2640.52,220.69,3
385,-4142.86,-35.0649,-3486.23,611.429,1
149,12851,16063.8,0,0,3
688,972.965,4536.92,-1923.98,-944.186,3
58,22746.6,22746.6,0,0,5
222,17800.5,18251.4,0,-450.901,4
37,12902.7,12794.6,0,108.108,5
211,-3015.17,207.583,-3200,0,3
140,-3687.14,1646.43,-2760.71,-2572.86,5
342,3221.05,2658.48,9.35673,567.251,4
613,7715.33,9499.02,-1626.1,938.01,5
52,230.769,230.769,0,0,2
45,-17.7778,88.8889,-106.667,0,5
27,22255.6,22255.6,0,0,5
117,-11040.2,-7059.83,34.188,-4014.53,2
121,1255.37,3171.07,2007.44,33.0579,3
51,7286.27,7286.27,0,0,4
99,14971.7,14890.9,40.404,40.404,5
133,-10188.7,-10308.3,89.4737,30.0752,5
766,5741.51,7095.17,-920.496,-438.381,4
42,285.714,95.2381,95.2381,95.2381,1
22,10990.9,10990.9,0,0,5
55,18225.5,18225.5,0,0,5
21,-12547.6,-12928.6,0,380.952,3
21,5971.43,5971.43,0,0,4
44,19013.6,19013.6,0,0,5
42,17319,17319,0,0,1
714,-2942.58,-808.543,-1704.62,-429.412,2
50,1708,1708,0,0,3
496,9350.4,10193.1,-873.387,30.6452,5
68,7773.53,58.8235,0,7714.71,5
55,145.455,72.7273,0,72.7273,2
42,-9419.05,-6464.29,-10983.3,8028.57,4
455,16182.9,12051.9,185.275,2781.98,4
53,0,0,0,0,5
38,-8023.68,5226.32,-13250,0,4
183,7302.19,8463.93,21.8579,-2201.09,3
168,-13923.2,1354.17,-5765.48,-1828.57,4
